group_key	unit_key	quality
wh3_default_land_characters	ovn_arb_cha_fatandira_0	tier_3_step_1_units
wh3_default_land_characters	ovn_arb_cha_fatandira_1	tier_3_step_4_units
wh3_default_land_characters	ovn_arb_cha_fatandira_2	tier_4_step_2_units
wh3_default_land_characters	ovn_arb_cha_golden_magus_0	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_golden_magus_1	tier_2_step_4_units
wh3_default_land_characters	ovn_arb_cha_golden_magus_2	tier_4_step_2_units
wh3_default_land_characters	ovn_arb_cha_magician_desert_0	tier_1_step_3_units
wh3_default_land_characters	ovn_arb_cha_magician_desert_1	tier_1_step_5_units
wh3_default_land_characters	ovn_arb_cha_magician_desert_2	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_magician_fire_0	tier_1_step_3_units
wh3_default_land_characters	ovn_arb_cha_magician_fire_1	tier_1_step_5_units
wh3_default_land_characters	ovn_arb_cha_magician_fire_2	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_magician_heavens_0	tier_1_step_3_units
wh3_default_land_characters	ovn_arb_cha_magician_heavens_1	tier_1_step_5_units
wh3_default_land_characters	ovn_arb_cha_magician_heavens_2	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_magician_life_0	tier_1_step_3_units
wh3_default_land_characters	ovn_arb_cha_magician_life_1	tier_1_step_5_units
wh3_default_land_characters	ovn_arb_cha_magician_life_2	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_nomad_0	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_nomad_0_summoned	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_sheikh_0	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_sheikh_1	tier_2_step_4_units
wh3_default_land_characters	ovn_arb_cha_sheikh_2	tier_3_step_2_units
wh3_default_land_characters	ovn_arb_cha_sheikh_3	tier_4_step_2_units
wh3_default_land_characters	ovn_arb_cha_sheikh_mehmed_0	tier_2_step_3_units
wh3_default_land_characters	ovn_arb_cha_sheikh_mehmed_1	tier_3_step_1_units
wh3_default_land_characters	ovn_arb_cha_sheikh_mehmed_2	tier_3_step_3_units
wh3_default_land_characters	ovn_arb_cha_sheikh_mehmed_3	tier_4_step_2_units
wh3_default_land_characters	ovn_arb_cha_sultan_jaffar_0	tier_2_step_5_units
wh3_default_land_characters	ovn_arb_cha_sultan_jaffar_djinn	tier_2_step_5_units
wh3_default_land_characters	ovn_arb_cha_vizier_desert_0	tier_1_step_5_units
wh3_default_land_characters	ovn_arb_cha_vizier_desert_1	tier_2_step_1_units
wh3_default_land_characters	ovn_arb_cha_vizier_desert_2	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_vizier_desert_3	tier_2_step_4_units
wh3_default_land_characters	ovn_arb_cha_vizier_fire_0	tier_1_step_5_units
wh3_default_land_characters	ovn_arb_cha_vizier_fire_1	tier_2_step_1_units
wh3_default_land_characters	ovn_arb_cha_vizier_fire_2	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_vizier_fire_3	tier_2_step_4_units
wh3_default_land_characters	ovn_arb_cha_vizier_heavens_0	tier_1_step_5_units
wh3_default_land_characters	ovn_arb_cha_vizier_heavens_1	tier_2_step_1_units
wh3_default_land_characters	ovn_arb_cha_vizier_heavens_2	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_vizier_heavens_3	tier_2_step_4_units
wh3_default_land_characters	ovn_arb_cha_vizier_life_0	tier_1_step_5_units
wh3_default_land_characters	ovn_arb_cha_vizier_life_1	tier_2_step_1_units
wh3_default_land_characters	ovn_arb_cha_vizier_life_2	tier_2_step_2_units
wh3_default_land_characters	ovn_arb_cha_vizier_life_3	tier_2_step_4_units
wh3_default_land_aura	ovn_arb_djinn_carriage	tier_4_step_5_units
wh3_default_land_ranged_infantry_main_light_backline	ovn_arb_inf_alrahem_nomads	tier_2_step_2_units
wh3_default_land_ranged_infantry_main_light_backline	ovn_arb_inf_arabyan_bowmen	tier_1_step_5_units
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	ovn_arb_inf_arabyan_guard	tier_2_step_5_units
wh3_default_land_melee_infantry_main_frontline_swords_high_quality	ovn_arb_inf_arabyan_guard_ror	tier_3_rors
wh3_default_land_melee_infantry_main_frontline_spears	ovn_arb_inf_arabyan_spearmen	tier_1_step_4_units
wh3_default_land_melee_infantry_main_frontline_spears	ovn_arb_inf_arabyan_spearmen_summoned_0	tier_1_step_4_units
wh3_default_land_melee_infantry_main_frontline_spears	ovn_arb_inf_arabyan_spearmen_summoned_1	tier_1_step_4_units
wh3_default_land_melee_infantry_main_frontline_swords	ovn_arb_inf_arabyan_warriors	tier_1_step_4_units
wh3_default_land_melee_infantry_main_frontline_swords	ovn_arb_inf_arabyan_warriors_ror	tier_2_rors
wh3_default_land_melee_infantry_main_flanking	ovn_arb_inf_corsairs	tier_1_step_5_units
wh3_default_land_melee_infantry_main_flanking	ovn_arb_inf_dervishers	tier_3_step_1_units
wh3_default_land_ranged_infantry_main_light_backline	ovn_arb_inf_jezzails	tier_2_step_2_units
wh3_default_land_ranged_infantry_main_light_backline	ovn_arb_inf_jezzails_ror	tier_3_rors
wh3_default_land_ranged_infantry_main_heavy_short_range	ovn_arb_inf_naffatun_ror	tier_2_rors
wh3_default_land_melee_infantry_main_flanking	ovn_arb_inf_pit_fighters	tier_2_step_2_units
wh3_default_land_melee_infantry_trash	ovn_arb_inf_sharkas_slaves	tier_1_step_2_units
wh3_default_land_melee_infantry_main_flanking	ovn_arb_inf_southland_warriors	tier_3_step_1_units
wh3_default_land_monsters_flanking	ovn_arb_mon_book_djinn	tier_2_step_2_units
wh3_default_land_monsters_heavy	ovn_arb_mon_desert_spirit	tier_4_step_3_units
wh3_default_land_monsters_heavy	ovn_arb_mon_desert_spirit_ror	tier_5_rors
wh3_default_land_monsters_heavy	ovn_arb_mon_desert_spirit_summoned	tier_4_step_3_units
wh3_default_land_monsters_heavy	ovn_arb_mon_elephant	tier_3_step_4_units
wh3_default_land_monsters_flanking_strong	ovn_arb_mon_enchanted_rope	tier_3_step_4_units
wh3_default_land_monsters_flanking_strong	ovn_arb_mon_enchanted_rope_summoned	tier_3_step_4_units
wh3_default_land_monsters_heavy	ovn_arb_mon_fire_efreet	tier_4_step_3_units
wh3_default_land_monsters_heavy	ovn_arb_mon_fire_efreet_ror	tier_5_rors
wh3_default_land_monsters_heavy	ovn_arb_mon_fire_efreet_summoned	tier_4_step_3_units
wh3_default_land_monsters_flanking_strong	ovn_arb_mon_genie	tier_3_step_3_units
wh3_default_land_monsters_flanking_strong	ovn_arb_mon_genie_summoned	tier_3_step_3_units
wh3_default_land_monsters_heavy	ovn_arb_mon_giant_vulture_feral	tier_3_step_3_units
wh3_default_land_monsters_heavy	ovn_arb_mon_sea_nymph	tier_4_step_3_units
wh3_default_land_monsters_heavy	ovn_arb_mon_sea_nymph_ror	tier_5_rors
wh3_default_land_monsters_heavy	ovn_arb_mon_sea_nymph_summoned	tier_4_step_3_units
wh3_default_land_monsters_heavy	ovn_arb_mon_tempest_djinn	tier_4_step_3_units
wh3_default_land_monsters_heavy	ovn_arb_mon_tempest_djinn_ror	tier_5_rors
wh3_default_land_monsters_heavy	ovn_arb_mon_tempest_djinn_summoned	tier_4_step_3_units
wh3_default_land_monsters_heavy	ovn_arb_mon_war_elephant	tier_3_step_5_units
wh3_default_land_monsters_heavy	ovn_arb_mon_war_elephant_ror_1	tier_5_rors
wh3_default_land_monsters_heavy	ovn_arb_mon_war_elephant_ror_2	tier_5_rors
wh3_default_land_monsters_heavy	ovn_arb_tmb_mon_heirotitan_0	tier_5_units
wh3_default_land_monsters_heavy	ovn_arb_tmb_mon_necrosphinx_0	tier_5_units
wh3_default_land_monsters_flanking_strong	ovn_arb_tmb_mon_ushabti_0	tier_2_step_5_units
wh3_default_land_ranged_infantry_main_heavy	ovn_arb_tmb_mon_ushabti_1	tier_3_step_2_units
wh3_default_land_monsters_heavy	ovn_arb_tmb_veh_khemrian_warsphinx_0	tier_4_step_4_units
wh3_default_land_melee_infantry_trash	ovn_arb_tze_inf_blue_horrors_0	tier_2_step_1_units
wh3_default_land_ranged_infantry_main_light_backline	ovn_arb_tze_inf_pink_horrors_0	tier_2_step_3_units
wh3_default_land_ranged_infantry_main_heavy_short_range	ovn_arb_tze_mon_flamers_0	tier_2_step_4_units
wh3_default_land_monsters_heavy	ovn_arb_tze_mon_lord_of_change_0	tier_4_step_1_units
wh3_default_land_monsters_flanking_strong	ovn_arb_tze_mon_screamers_0	tier_2_step_3_units
wh3_default_land_artillery_long_range	ovn_arb_veh_naphtha_thrower_ror	tier_5_rors
