unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
			countess_guard	infantry_units	false
			countess_guard	infantry_units_melee	false
			countess_guard	wh2_main_ror_units_all	false
			vannheim_75th	cavalry_and_monsters_knights	false
			vannheim_75th	cavalry_units	false
			vannheim_75th	emp_knights	false
			vannheim_75th	emp_lances	false
			vannheim_75th	emp_reiksguard	false
			vannheim_75th	wh2_main_emp_basic_empire_knight	false
			treeman_gnarl_fist	cavalry_and_monsters_knights	false
			treeman_gnarl_fist	emp_demigryphs	false
			treeman_gnarl_fist	emp_lances	false
			treeman_gnarl_fist	emp_steam_tank_and_demigryph_knights	false
			ragnar_wolves	cavalry_and_monsters_knights	false
			ragnar_wolves	emp_knights	false
			ragnar_wolves	cavalry_units	false
			ragnar_wolves	emp_lances	false
			ragnar_wolves	emp_reiksguard	false
			ragnar_wolves	wh2_main_emp_basic_empire_knight	false
			ceridan	emp_infantry	false
			ceridan	emp_melee_infantry_tier_1	false
			ceridan	infantry_units	false
			ceridan	infantry_units_melee	false
			ceridan	emp_state_troops	false
			ceridan	emp_swords	false
			grudgebringer_crossbow	wh2_main_ror_units_all	false
			grudgebringer_infantry	wh2_main_ror_units_all	false
			helmgart_bowmen	wh2_main_ror_units_all	false
			keelers_longbows	wh2_main_ror_units_all	false
			urblab_rotgut_mercenary_ogres	wh2_main_ror_units_all	false
			dargrimm_firebeard_dwarf_warriors	wh2_main_ror_units_all	false
			morgan_bernhardt	ovn_core_grudgebringers	false
			treeman_knarlroot	wh2_main_ror_units_all	false
			galed_elf_archers	wh2_main_ror_units_all	false
			elrod_wood_elf_glade_guards	wh2_main_ror_units_all	false
			black_avangers	wh2_main_ror_units_all	false
			carlsson_cavalry	wh2_main_ror_units_all	false
			carlsson_guard	wh2_main_ror_units_all	false
			vannheim_75th	wh2_main_ror_units_all	false
			treeman_gnarl_fist	wh2_main_ror_units_all	false
			ragnar_wolves	wh2_main_ror_units_all	false
			ceridan	wh2_main_ror_units_all	false
			grudgebringer_cannon	wh2_main_ror_units_all	false
			grudgebringer_cavalry	wh2_main_ror_units_all	false
			flagellants_eusebio_the_bleak	emp_flagellants	false
			flagellants_eusebio_the_bleak	emp_infantry	false
			flagellants_eusebio_the_bleak	emp_state_troops	false
			flagellants_eusebio_the_bleak	infantry_units	false
			flagellants_eusebio_the_bleak	wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false
			flagellants_eusebio_the_bleak	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights_ror	false
			flagellants_eusebio_the_bleak	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights	false
			flagellants_eusebio_the_bleak	wh2_dlc17_volkmar_focus_units	false
			flagellants_eusebio_the_bleak	wh2_main_ror_units_all	false
			morgan_bernhardt	emp_characters	false
			azguz_bloodfist_dwarf_warriors	emp_infantry	false
			azguz_bloodfist_dwarf_warriors	infantry_units	false
			azguz_bloodfist_dwarf_warriors	infantry_units_melee	false
			azguz_bloodfist_dwarf_warriors	emp_melee_infantry_tier_1	false
			azguz_bloodfist_dwarf_warriors	emp_state_troops	false
			azguz_bloodfist_dwarf_warriors	emp_swords	false
			azguz_bloodfist_dwarf_warriors	wh2_main_ror_units_all	false
			wh_main_emp_inf_halberdiers_ovn_gru	emp_all	false
			wh_main_emp_inf_halberdiers_ovn_gru	emp_halberds	false
			wh_main_emp_inf_halberdiers_ovn_gru	emp_infantry	false
			wh_main_emp_inf_halberdiers_ovn_gru	emp_melee_infantry_tier_1	false
			wh_main_emp_inf_halberdiers_ovn_gru	emp_state_troops	false
			wh_main_emp_inf_halberdiers_ovn_gru	mp_cap_unit_emp_inf_halberdiers	false
			wh_main_emp_inf_halberdiers_ovn_gru	wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false
			wh_main_emp_inf_halberdiers_ovn_gru	wh2_dlc11_emp_vets_greatswords_halberds_reiksguard_knights_of_the_blazing_sun_demigryph_knights	false
			morgan_bernhardt_mount	cavalry_and_monsters_knights	false
			morgan_bernhardt_mount	emp_knights	false
			morgan_bernhardt_mount	emp_lances	false
			morgan_bernhardt_mount	emp_melee_infantry_tier_2	false
			morgan_bernhardt_mount	emp_reiksguard	false
			morgan_bernhardt_mount	wh2_main_emp_basic_empire_knight	false
			morgan_bernhardt_mount	grudgebringers	false
			morgan_bernhardt_mount	cavalry_units	false
			morgan_bernhardt_mount	ovn_core_grudgebringers	false
			morgan_bernhardt_mount	emp_characters	false
			morgan_bernhardt_mount	morgan_bernhardt	false
			morgan_bernhardt	morgan_bernhardt	false
			wh_main_emp_inf_crossbowmen_ovn_gru	emp_all	false
			wh_main_emp_inf_crossbowmen_ovn_gru	emp_crossbow	false
			wh_main_emp_inf_crossbowmen_ovn_gru	emp_infantry	false
			wh_main_emp_inf_crossbowmen_ovn_gru	emp_state_troops	false
			wh_main_emp_inf_crossbowmen_ovn_gru	mp_cap_unit_emp_inf_crossbowmen	false
			wh_main_emp_inf_crossbowmen_ovn_gru	wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			wh_main_emp_inf_crossbowmen_ovn_gru	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			wh_main_emp_inf_crossbowmen_ovn_gru	ovn_gru_empire_unit	false
			wh2_dlc13_emp_inf_archers_0_ovn_gru	emp_all	false
			wh2_dlc13_emp_inf_archers_0_ovn_gru	emp_archers	false
			wh2_dlc13_emp_inf_archers_0_ovn_gru	emp_infantry	false
			wh2_dlc13_emp_inf_archers_0_ovn_gru	emp_state_troops	false
			wh2_dlc13_emp_inf_archers_0_ovn_gru	mp_cap_unit_emp_inf_archers	false
			wh2_dlc13_emp_inf_archers_0_ovn_gru	wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			wh2_dlc13_emp_inf_archers_0_ovn_gru	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			wh2_dlc13_emp_inf_archers_0_ovn_gru	wh2_dlc13_emp_huntsmen_archers	false
			wh2_dlc13_emp_inf_archers_0_ovn_gru	ovn_gru_empire_unit	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	emp_all	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	emp_freecompany	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	emp_infantry	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	emp_melee_infantry_tier_1	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	emp_state_troops	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	emp_swords	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	infantry_units	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	mp_cap_unit_emp_inf_free_company_militia	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	wh2_dlc17_volkmar_focus_units	false
			wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	ovn_gru_empire_unit	false
			wh_main_emp_inf_greatswords_ovn_gru	emp_all	false
			wh_main_emp_inf_greatswords_ovn_gru	emp_greatswords	false
			wh_main_emp_inf_greatswords_ovn_gru	emp_infantry	false
			wh_main_emp_inf_greatswords_ovn_gru	emp_melee_infantry_tier_1	false
			wh_main_emp_inf_greatswords_ovn_gru	mp_cap_unit_emp_inf_greatswords	false
			wh_main_emp_inf_greatswords_ovn_gru	wh2_dlc11_emp_greatswords_demigryph_knights	false
			wh_main_emp_inf_greatswords_ovn_gru	wh2_dlc11_emp_vets_greatswords_halberds_reiksguard_knights_of_the_blazing_sun_demigryph_knights	false
			wh_main_emp_inf_greatswords_ovn_gru	ovn_gru_empire_unit	false
			wh_main_emp_cav_empire_knights_ovn_gru	cavalry_and_monsters_knights	false
			wh_main_emp_cav_empire_knights_ovn_gru	emp_all	false
			wh_main_emp_cav_empire_knights_ovn_gru	emp_knights	false
			wh_main_emp_cav_empire_knights_ovn_gru	emp_lances	false
			wh_main_emp_cav_empire_knights_ovn_gru	emp_melee_infantry_tier_2	false
			wh_main_emp_cav_empire_knights_ovn_gru	mp_cap_unit_emp_cav_empire_knights	false
			wh_main_emp_cav_empire_knights_ovn_gru	wh2_dlc11_emp_empire_knights_reiksguard_knights_of_the_blazing_sun	false
			wh_main_emp_cav_empire_knights_ovn_gru	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights	false
			wh_main_emp_cav_empire_knights_ovn_gru	wh2_dlc17_volkmar_focus_units	false
			wh_main_emp_cav_empire_knights_ovn_gru	wh2_main_emp_basic_empire_knight	false
			wh_main_emp_cav_empire_knights_ovn_gru	ovn_gru_empire_unit	false
			wh_main_emp_inf_handgunners_ovn_gru	emp_all	false
			wh_main_emp_inf_handgunners_ovn_gru	emp_handgunners	false
			wh_main_emp_inf_handgunners_ovn_gru	emp_infantry	false
			wh_main_emp_inf_handgunners_ovn_gru	emp_state_troops	false
			wh_main_emp_inf_handgunners_ovn_gru	mp_cap_unit_emp_inf_handgunners	false
			wh_main_emp_inf_handgunners_ovn_gru	wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			wh_main_emp_inf_handgunners_ovn_gru	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			wh_main_emp_inf_handgunners_ovn_gru	ovn_gru_empire_unit	false
			wh_main_emp_cav_pistoliers_1_ovn_gru	all_units_excluding_guerrilla_deployment	true
			wh_main_emp_cav_pistoliers_1_ovn_gru	emp_all	false
			wh_main_emp_cav_pistoliers_1_ovn_gru	emp_pistoleers	false
			wh_main_emp_cav_pistoliers_1_ovn_gru	mp_cap_group_360_degree_fire	false
			wh_main_emp_cav_pistoliers_1_ovn_gru	mp_cap_group_missile_cav_chariots_warmachines	false
			wh_main_emp_cav_pistoliers_1_ovn_gru	mp_cap_unit_emp_cav_pistoliers	false
			wh_main_emp_cav_pistoliers_1_ovn_gru	wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			wh_main_emp_cav_pistoliers_1_ovn_gru	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			wh_main_emp_cav_pistoliers_1_ovn_gru	ovn_gru_empire_unit	false
			wh3_main_ogr_inf_ogres_0_ovn_gru	all_ogr	false
			wh3_main_ogr_inf_ogres_0_ovn_gru	mp_cap_unit_ogr_inf_ogres_0	false
			wh3_main_ogr_inf_ogres_0_ovn_gru	ogr_gnoblars_ironguts_warriors_rank7	false
			wh3_main_ogr_inf_ogres_0_ovn_gru	ogr_inf	false
			wh3_main_ogr_inf_ogres_0_ovn_gru	ogr_ogre_bulls	false
			wh3_main_ogr_inf_ogres_0_ovn_gru	wh3_main_ogr_inf_ogres_0	false
			wh3_main_ogr_inf_ogres_0_ovn_gru	ovn_gru_ogre_unit	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	dwarf_all_units_exclude_slayers	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	dwf_all_units_characters	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	dwf_infantry	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	dwf_melee_infantry	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	dwf_shield_units	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	dwf_warriors	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	dwf_wpn_handweapon	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	mp_cap_unit_dwf_inf_dwarf_warriors_0	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	wh2_dlc11_dwf_miners_warriors_longbeards	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	wh2_dlc11_dwf_vets_miners_warriors_longbeards	false
			wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	ovn_gru_dwarfs_unit	false
			wh_dlc04_emp_inf_flagellants_0_ovn_gru	emp_all	false
			wh_dlc04_emp_inf_flagellants_0_ovn_gru	emp_flagellants	false
			wh_dlc04_emp_inf_flagellants_0_ovn_gru	emp_infantry	false
			wh_dlc04_emp_inf_flagellants_0_ovn_gru	emp_state_troops	false
			wh_dlc04_emp_inf_flagellants_0_ovn_gru	infantry_units	false
			wh_dlc04_emp_inf_flagellants_0_ovn_gru	mp_cap_unit_emp_inf_flagellants_0	false
			wh_dlc04_emp_inf_flagellants_0_ovn_gru	wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false
			wh_dlc04_emp_inf_flagellants_0_ovn_gru	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights	false
			wh_dlc04_emp_inf_flagellants_0_ovn_gru	wh2_dlc17_volkmar_focus_units	false
			wh_dlc04_emp_inf_flagellants_0_ovn_gru	ovn_gru_empire_unit	false
			wh_main_emp_inf_swordsmen_ovn_gru	emp_all	false
			wh_main_emp_inf_swordsmen_ovn_gru	emp_infantry	false
			wh_main_emp_inf_swordsmen_ovn_gru	emp_melee_infantry_tier_1	false
			wh_main_emp_inf_swordsmen_ovn_gru	emp_state_troops	false
			wh_main_emp_inf_swordsmen_ovn_gru	emp_swords	false
			wh_main_emp_inf_swordsmen_ovn_gru	mp_cap_unit_emp_inf_swordsmen_0	false
			wh_main_emp_inf_swordsmen_ovn_gru	wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false
			wh_main_emp_inf_swordsmen_ovn_gru	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights	false
			wh_main_emp_inf_swordsmen_ovn_gru	ovn_gru_empire_unit	false
			wh_main_emp_inf_handgunners_ovn_gru	emp_melee_infantry_tier_1	false
			wh_main_emp_inf_handgunners_ovn_gru	emp_spears	false
			wh_main_emp_inf_handgunners_ovn_gru	mp_cap_unit_emp_inf_spearmen_0	false
			wh_main_emp_inf_handgunners_ovn_gru	wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false
			wh_main_emp_inf_handgunners_ovn_gru	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights	false
			wh_main_dwf_inf_slayers_ovn_gru	dwf_all_units_characters	false
			wh_main_dwf_inf_slayers_ovn_gru	dwf_infantry	false
			wh_main_dwf_inf_slayers_ovn_gru	dwf_melee_infantry	false
			wh_main_dwf_inf_slayers_ovn_gru	dwf_slayers_and_ungrim	false
			wh_main_dwf_inf_slayers_ovn_gru	dwf_slayers	false
			wh_main_dwf_inf_slayers_ovn_gru	dwf_wpn_handweapon	false
			wh_main_dwf_inf_slayers_ovn_gru	mp_cap_unit_dwf_inf_slayers_0	false
			wh_main_dwf_inf_slayers_ovn_gru	wh2_dlc11_dwf_slayers_hammerers_ironbreakers	false
			wh_main_dwf_inf_slayers_ovn_gru	wh2_dlc11_dwf_vets_slayers_hammerers_ironbreakers	false
			wh_main_dwf_inf_slayers_ovn_gru	ovn_gru_dwarfs_unit	false
			wh_main_emp_inf_spearmen_0_ovn_gru	emp_all	false
			wh_main_emp_inf_spearmen_0_ovn_gru	emp_infantry	false
			wh_main_emp_inf_spearmen_0_ovn_gru	emp_melee_infantry_tier_1	false
			wh_main_emp_inf_spearmen_0_ovn_gru	emp_spears	false
			wh_main_emp_inf_spearmen_0_ovn_gru	emp_state_troops	false
			wh_main_emp_inf_spearmen_0_ovn_gru	mp_cap_unit_emp_inf_spearmen_0	false
			wh_main_emp_inf_spearmen_0_ovn_gru	wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false
			wh_main_emp_inf_spearmen_0_ovn_gru	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights	false
			wh_main_emp_inf_spearmen_0_ovn_gru	ovn_gru_empire_unit	false
			wh3_main_ogr_inf_maneaters_0_ovn_gru	all_ogr	false
			wh3_main_ogr_inf_maneaters_0_ovn_gru	mp_cap_unit_ogr_inf_maneaters_0	false
			wh3_main_ogr_inf_maneaters_0_ovn_gru	ogr_inf	false
			wh3_main_ogr_inf_maneaters_0_ovn_gru	ogr_ironguts_maneaters	false
			wh3_main_ogr_inf_maneaters_0_ovn_gru	ogr_maneaters_gorgers_giants_rank7	false
			wh3_main_ogr_inf_maneaters_0_ovn_gru	ogr_maneaters	false
			wh3_main_ogr_inf_maneaters_0_ovn_gru	ovn_gru_ogre_unit	false
			wh3_main_ogr_inf_maneaters_2_ovn_gru	all_ogr	false
			wh3_main_ogr_inf_maneaters_2_ovn_gru	mp_cap_unit_ogr_inf_maneaters_2	false
			wh3_main_ogr_inf_maneaters_2_ovn_gru	ogr_inf	false
			wh3_main_ogr_inf_maneaters_2_ovn_gru	ogr_ironguts_maneaters	false
			wh3_main_ogr_inf_maneaters_2_ovn_gru	ogr_maneaters_gorgers_giants_rank7	false
			wh3_main_ogr_inf_maneaters_2_ovn_gru	ogr_maneaters	false
			wh3_main_ogr_inf_maneaters_2_ovn_gru	ovn_gru_ogre_unit	false
			wh3_main_ogr_inf_maneaters_3_ovn_gru	all_ogr	false
			wh3_main_ogr_inf_maneaters_3_ovn_gru	mp_cap_group_ranged_units	false
			wh3_main_ogr_inf_maneaters_3_ovn_gru	mp_cap_unit_ogr_inf_maneaters_3	false
			wh3_main_ogr_inf_maneaters_3_ovn_gru	ogr_inf	false
			wh3_main_ogr_inf_maneaters_3_ovn_gru	ogr_ironguts_maneaters	false
			wh3_main_ogr_inf_maneaters_3_ovn_gru	ogr_maneaters_gorgers_giants_rank7	false
			wh3_main_ogr_inf_maneaters_3_ovn_gru	ogr_maneaters	false
			wh3_main_ogr_inf_maneaters_3_ovn_gru	ovn_gru_ogre_unit	false
			wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	dwarf_all_units_exclude_slayers	false
			wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	dwf_all_units_characters	false
			wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	dwf_infantry	false
			wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	dwf_melee_infantry	false
			wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	dwf_warriors	false
			wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	dwf_wpn_greataxe	false
			wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	mp_cap_unit_dwf_inf_dwarf_warriors_1	false
			wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	wh2_dlc11_dwf_miners_warriors_longbeards	false
			wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	wh2_dlc11_dwf_vets_miners_warriors_longbeards	false
			wh_main_emp_art_mortar_ovn_gru	emp_all	false
			wh_main_emp_art_mortar_ovn_gru	emp_artillery	false
			wh_main_emp_art_mortar_ovn_gru	mp_cap_group_ranged_units	false
			wh_main_emp_art_mortar_ovn_gru	mp_cap_unit_emp_art_mortar	false
			wh_main_emp_art_mortar_ovn_gru	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon	false
			wh_main_emp_art_mortar_ovn_gru	ovn_gru_empire_unit	false
			wh_main_emp_art_great_cannon_ovn_gru	emp_all	false
			wh_main_emp_art_great_cannon_ovn_gru	emp_artillery	false
			wh_main_emp_art_great_cannon_ovn_gru	emp_greatcannon	false
			wh_main_emp_art_great_cannon_ovn_gru	mp_cap_group_ranged_units	false
			wh_main_emp_art_great_cannon_ovn_gru	mp_cap_unit_emp_art_great_cannon	false
			wh_main_emp_art_great_cannon_ovn_gru	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon	false
			wh_main_emp_art_great_cannon_ovn_gru	ovn_gru_empire_unit	false
			wh3_main_ogr_inf_maneaters_1_ovn_gru	all_ogr	false
			wh3_main_ogr_inf_maneaters_1_ovn_gru	mp_cap_unit_ogr_inf_maneaters_1	false
			wh3_main_ogr_inf_maneaters_1_ovn_gru	ogr_inf	false
			wh3_main_ogr_inf_maneaters_1_ovn_gru	ogr_ironguts_maneaters	false
			wh3_main_ogr_inf_maneaters_1_ovn_gru	ogr_maneaters_gorgers_giants_rank7	false
			wh3_main_ogr_inf_maneaters_1_ovn_gru	ogr_maneaters	false
			wh3_main_ogr_inf_maneaters_1_ovn_gru	ovn_gru_ogre_unit	false
