id	group	priority
ovn_fimir_tendrils_of_doom_climate_frozen	wh3_dlc20_climate_suitable_frozen	0.0000
ovn_fimir_tendrils_of_doom_climate_island	wh3_dlc20_climate_uninhabitable_island	0.0000
ovn_fimir_tendrils_of_doom_climate_jungle	wh3_dlc20_climate_suitable_jungle	0.0000
ovn_fimir_tendrils_of_doom_climate_magicforest	wh3_dlc20_climate_unsuitable_magicforest	0.0000
ovn_fimir_tendrils_of_doom_climate_mountain	wh3_dlc20_climate_suitable_mountain	0.0000
ovn_fimir_tendrils_of_doom_climate_ocean	wh3_dlc20_climate_uninhabitable_ocean	0.0000
ovn_fimir_tendrils_of_doom_climate_savannah	wh3_dlc20_climate_suitable_savannah	0.0000
ovn_fimir_tendrils_of_doom_climate_temperate	wh3_dlc20_climate_suitable_temperate	0.0000
ovn_fimir_tendrils_of_doom_climate_wasteland	wh3_dlc20_climate_suitable_wasteland	0.0000
diplomacy_Subcult_fimir_rancor_hold	diplomacy_Subcult_fimir_rancor_hold	0.0000
diplomacy_Subcult_fimir_tendrils_of_doom	diplomacy_Subcult_fimir_tendrils_of_doom	0.0000
ovn_fimir_occupation_decision_treasure_hunt	ovn_fimir_occupation_decision_treasure_hunt	0.0000
ovn_fimir_occupation_decision_colonise	ovn_fimir_occupation_decision_colonise	0.0000
ovn_fimir_occupation_decision_do_nothing	ovn_fimir_occupation_decision_do_nothing	0.0000
ovn_fimir_occupation_decision_loot	ovn_fimir_occupation_decision_loot	0.0000
ovn_fimir_occupation_decision_raze_without_occupy	ovn_fimir_occupation_decision_raze_without_occupy	0.0000
ovn_fimir_occupation_decision_resettle	ovn_fimir_occupation_decision_resettle	0.0000
ovn_fimir_occupation_decision_sack	ovn_fimir_occupation_decision_sack	0.0000
ovn_fimir_occupation_decision_occupy	ovn_fimir_occupation_decision_occupy	0.0000
ovn_fimir	ovn_fimir	0.0000
ovn_fimir_skattach	ovn_fimir_skattach	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_0	ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_0	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_1	ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_1	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_2	ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_2	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_3	ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_3	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_max	ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_max	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_0	ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_0	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_1	ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_1	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_2	ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_2	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_3	ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_3	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_max	ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_max	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_0	ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_0	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_1	ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_1	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_2	ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_2	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_3	ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_3	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_max	ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_max	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_0	ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_0	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_1	ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_1	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_2	ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_2	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_3	ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_3	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_max	ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_max	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_und_effects_0	ovn_fim_skattach_pooled_resource_souls_spent_und_effects_0	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_und_effects_1	ovn_fim_skattach_pooled_resource_souls_spent_und_effects_1	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_und_effects_2	ovn_fim_skattach_pooled_resource_souls_spent_und_effects_2	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_und_effects_3	ovn_fim_skattach_pooled_resource_souls_spent_und_effects_3	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_und_effects_max	ovn_fim_skattach_pooled_resource_souls_spent_und_effects_max	0.0000
ovn_fimir_mist_dragons_climate_chaotic	wh3_dlc20_climate_suitable_chaotic	0.0000
ovn_fimir_mist_dragons_climate_desert	wh3_dlc20_climate_uninhabitable_desert	0.0000
ovn_fimir_mist_dragons_climate_frozen	wh3_dlc20_climate_suitable_frozen	0.0000
ovn_fimir_mist_dragons_climate_island	wh3_dlc20_climate_uninhabitable_island	0.0000
ovn_fimir_mist_dragons_climate_jungle	wh3_dlc20_climate_suitable_jungle	0.0000
ovn_fimir_mist_dragons_climate_magicforest	wh3_dlc20_climate_unsuitable_magicforest	0.0000
ovn_fimir_mist_dragons_climate_mountain	wh3_dlc20_climate_suitable_mountain	0.0000
ovn_fimir_mist_dragons_climate_ocean	wh3_dlc20_climate_uninhabitable_ocean	0.0000
ovn_fimir_mist_dragons_climate_savannah	wh3_dlc20_climate_suitable_savannah	0.0000
ovn_fimir_mist_dragons_climate_temperate	wh3_dlc20_climate_suitable_temperate	0.0000
ovn_fimir_mist_dragons_climate_wasteland	wh3_dlc20_climate_suitable_wasteland	0.0000
ovn_fimir_marsh_hornets_climate_chaotic	wh3_dlc20_climate_suitable_chaotic	0.0000
ovn_fimir_marsh_hornets_climate_desert	wh3_dlc20_climate_uninhabitable_desert	0.0000
ovn_fimir_marsh_hornets_climate_frozen	wh3_dlc20_climate_suitable_frozen	0.0000
ovn_fimir_marsh_hornets_climate_island	wh3_dlc20_climate_uninhabitable_island	0.0000
ovn_fimir_marsh_hornets_climate_jungle	wh3_dlc20_climate_suitable_jungle	0.0000
ovn_fimir_marsh_hornets_climate_magicforest	wh3_dlc20_climate_unsuitable_magicforest	0.0000
ovn_fimir_marsh_hornets_climate_mountain	wh3_dlc20_climate_suitable_mountain	0.0000
ovn_fimir_marsh_hornets_climate_ocean	wh3_dlc20_climate_uninhabitable_ocean	0.0000
ovn_fimir_marsh_hornets_climate_savannah	wh3_dlc20_climate_suitable_savannah	0.0000
ovn_fimir_marsh_hornets_climate_temperate	wh3_dlc20_climate_suitable_temperate	0.0000
ovn_fimir_marsh_hornets_climate_wasteland	wh3_dlc20_climate_suitable_wasteland	0.0000
diplomacy_Subcult_fimir_marsh_hornets	diplomacy_Subcult_fimir_minor_faction	0.0000
diplomacy_Subcult_fimir_marsh_hornets_&_Negative	diplomacy_Subcult_fimir_minor_faction_&_Negative	0.0000
diplomacy_Subcult_fimir_marsh_hornets_&_Positive	diplomacy_Subcult_fimir_minor_faction_&_Positive	0.0000
diplomacy_Subcult_fimir_mist_dragons	diplomacy_Subcult_fimir_minor_faction	0.0000
diplomacy_Subcult_fimir_mist_dragons_&_Negative	diplomacy_Subcult_fimir_minor_faction_&_Negative	0.0000
diplomacy_Subcult_fimir_mist_dragons_&_Positive	diplomacy_Subcult_fimir_minor_faction_&_Positive	0.0000
ovn_event_pic_death_quest	ovn_event_pic_death_quest	0.0000
wh_occupation_decision_bretonnia_raze_fimir	wh_main_occupation_decision_bretonnia_raze_enemy	0.0000
wh_occupation_decision_bretonnia_sack_fimir	wh_main_occupation_decision_bretonnia_sack_enemy	0.0000
wh3_main_corruption_chaos_1-10_ovn_fim_fimir	wh3_main_corruption_chaos_good_1-10	1.0000
wh3_main_corruption_chaos_11-20_ovn_fim_fimir	wh3_main_corruption_chaos_good_11-20	1.0000
wh3_main_corruption_chaos_21-30_ovn_fim_fimir	wh3_main_corruption_chaos_good_21-30	1.0000
wh3_main_corruption_chaos_31-40_ovn_fim_fimir	wh3_main_corruption_chaos_good_31-40	1.0000
wh3_main_corruption_chaos_41-50_ovn_fim_fimir	wh3_main_corruption_chaos_good_41-50	1.0000
wh3_main_corruption_chaos_51-60_ovn_fim_fimir	wh3_main_corruption_chaos_good_51-60	1.0000
wh3_main_corruption_chaos_61-70_ovn_fim_fimir	wh3_main_corruption_chaos_good_61-70	1.0000
wh3_main_corruption_chaos_71-80_ovn_fim_fimir	wh3_main_corruption_chaos_good_71-80	1.0000
wh3_main_corruption_chaos_81-90_ovn_fim_fimir	wh3_main_corruption_chaos_good_81-90	1.0000
wh3_main_corruption_chaos_91-100_ovn_fim_fimir	wh3_main_corruption_chaos_good_91-100	1.0000
wh3_main_corruption_khorne_1-10_ovn_fim_fimir	wh3_main_corruption_khorne_chaos_1-10	1.0000
wh3_main_corruption_khorne_11-20_ovn_fim_fimir	wh3_main_corruption_khorne_chaos_11-20	1.0000
wh3_main_corruption_khorne_21-30_ovn_fim_fimir	wh3_main_corruption_khorne_chaos_21-30	1.0000
wh3_main_corruption_khorne_31-40_ovn_fim_fimir	wh3_main_corruption_khorne_chaos_31-40	1.0000
wh3_main_corruption_khorne_41-50_ovn_fim_fimir	wh3_main_corruption_khorne_chaos_41-50	1.0000
wh3_main_corruption_khorne_51-60_ovn_fim_fimir	wh3_main_corruption_khorne_chaos_51-60	1.0000
wh3_main_corruption_khorne_61-70_ovn_fim_fimir	wh3_main_corruption_khorne_chaos_61-70	1.0000
wh3_main_corruption_khorne_71-80_ovn_fim_fimir	wh3_main_corruption_khorne_chaos_71-80	1.0000
wh3_main_corruption_khorne_81-90_ovn_fim_fimir	wh3_main_corruption_khorne_chaos_81-90	1.0000
wh3_main_corruption_khorne_91-100_ovn_fim_fimir	wh3_main_corruption_khorne_chaos_91-100	1.0000
wh3_main_corruption_nurgle_1-10_ovn_fim_fimir	wh3_main_corruption_nurgle_chaos_1-10	1.0000
wh3_main_corruption_nurgle_11-20_ovn_fim_fimir	wh3_main_corruption_nurgle_chaos_11-20	1.0000
wh3_main_corruption_nurgle_21-30_ovn_fim_fimir	wh3_main_corruption_nurgle_chaos_21-30	1.0000
wh3_main_corruption_nurgle_31-40_ovn_fim_fimir	wh3_main_corruption_nurgle_chaos_31-40	1.0000
wh3_main_corruption_nurgle_41-50_ovn_fim_fimir	wh3_main_corruption_nurgle_chaos_41-50	1.0000
wh3_main_corruption_nurgle_51-60_ovn_fim_fimir	wh3_main_corruption_nurgle_chaos_51-60	1.0000
wh3_main_corruption_nurgle_61-70_ovn_fim_fimir	wh3_main_corruption_nurgle_chaos_61-70	1.0000
wh3_main_corruption_nurgle_71-80_ovn_fim_fimir	wh3_main_corruption_nurgle_chaos_71-80	1.0000
wh3_main_corruption_nurgle_81-90_ovn_fim_fimir	wh3_main_corruption_nurgle_chaos_81-90	1.0000
wh3_main_corruption_nurgle_91-100_ovn_fim_fimir	wh3_main_corruption_nurgle_chaos_91-100	1.0000
wh3_main_corruption_skaven_1-10_ovn_fim_fimir	wh3_main_corruption_skaven_bad_1-10	1.0000
wh3_main_corruption_skaven_11-20_ovn_fim_fimir	wh3_main_corruption_skaven_bad_11-20	1.0000
wh3_main_corruption_skaven_21-30_ovn_fim_fimir	wh3_main_corruption_skaven_bad_21-30	1.0000
wh3_main_corruption_skaven_31-40_ovn_fim_fimir	wh3_main_corruption_skaven_bad_31-40	1.0000
wh3_main_corruption_skaven_41-50_ovn_fim_fimir	wh3_main_corruption_skaven_bad_41-50	1.0000
wh3_main_corruption_skaven_51-60_ovn_fim_fimir	wh3_main_corruption_skaven_bad_51-60	1.0000
wh3_main_corruption_skaven_61-70_ovn_fim_fimir	wh3_main_corruption_skaven_bad_61-70	1.0000
wh3_main_corruption_skaven_71-80_ovn_fim_fimir	wh3_main_corruption_skaven_bad_71-80	1.0000
wh3_main_corruption_skaven_81-90_ovn_fim_fimir	wh3_main_corruption_skaven_bad_81-90	1.0000
wh3_main_corruption_skaven_91-100_ovn_fim_fimir	wh3_main_corruption_skaven_bad_91-100	1.0000
wh3_main_corruption_slaanesh_1-10_ovn_fim_fimir	wh3_main_corruption_slaanesh_chaos_1-10	1.0000
wh3_main_corruption_slaanesh_11-20_ovn_fim_fimir	wh3_main_corruption_slaanesh_chaos_11-20	1.0000
wh3_main_corruption_slaanesh_21-30_ovn_fim_fimir	wh3_main_corruption_slaanesh_chaos_21-30	1.0000
wh3_main_corruption_slaanesh_31-40_ovn_fim_fimir	wh3_main_corruption_slaanesh_chaos_31-40	1.0000
wh3_main_corruption_slaanesh_41-50_ovn_fim_fimir	wh3_main_corruption_slaanesh_chaos_41-50	1.0000
wh3_main_corruption_slaanesh_51-60_ovn_fim_fimir	wh3_main_corruption_slaanesh_chaos_51-60	1.0000
wh3_main_corruption_slaanesh_61-70_ovn_fim_fimir	wh3_main_corruption_slaanesh_chaos_61-70	1.0000
wh3_main_corruption_slaanesh_71-80_ovn_fim_fimir	wh3_main_corruption_slaanesh_chaos_71-80	1.0000
wh3_main_corruption_slaanesh_81-90_ovn_fim_fimir	wh3_main_corruption_slaanesh_chaos_81-90	1.0000
wh3_main_corruption_slaanesh_91-100_ovn_fim_fimir	wh3_main_corruption_slaanesh_chaos_91-100	1.0000
wh3_main_corruption_tzeentch_1-10_ovn_fim_fimir	wh3_main_corruption_tzeentch_chaos_1-10	1.0000
wh3_main_corruption_tzeentch_11-20_ovn_fim_fimir	wh3_main_corruption_tzeentch_chaos_11-20	1.0000
wh3_main_corruption_tzeentch_21-30_ovn_fim_fimir	wh3_main_corruption_tzeentch_chaos_21-30	1.0000
wh3_main_corruption_tzeentch_31-40_ovn_fim_fimir	wh3_main_corruption_tzeentch_chaos_31-40	1.0000
wh3_main_corruption_tzeentch_41-50_ovn_fim_fimir	wh3_main_corruption_tzeentch_chaos_41-50	1.0000
wh3_main_corruption_tzeentch_51-60_ovn_fim_fimir	wh3_main_corruption_tzeentch_chaos_51-60	1.0000
wh3_main_corruption_tzeentch_61-70_ovn_fim_fimir	wh3_main_corruption_tzeentch_chaos_61-70	1.0000
wh3_main_corruption_tzeentch_71-80_ovn_fim_fimir	wh3_main_corruption_tzeentch_chaos_71-80	1.0000
wh3_main_corruption_tzeentch_81-90_ovn_fim_fimir	wh3_main_corruption_tzeentch_chaos_81-90	1.0000
wh3_main_corruption_tzeentch_91-100_ovn_fim_fimir	wh3_main_corruption_tzeentch_chaos_91-100	1.0000
wh3_main_corruption_vampiric_1-10_ovn_fim_fimir	wh3_main_corruption_vampiric_bad_1-10	1.0000
wh3_main_corruption_vampiric_11-20_ovn_fim_fimir	wh3_main_corruption_vampiric_bad_11-20	1.0000
wh3_main_corruption_vampiric_21-30_ovn_fim_fimir	wh3_main_corruption_vampiric_bad_21-30	1.0000
wh3_main_corruption_vampiric_31-40_ovn_fim_fimir	wh3_main_corruption_vampiric_bad_31-40	1.0000
wh3_main_corruption_vampiric_41-50_ovn_fim_fimir	wh3_main_corruption_vampiric_bad_41-50	1.0000
wh3_main_corruption_vampiric_51-60_ovn_fim_fimir	wh3_main_corruption_vampiric_bad_51-60	1.0000
wh3_main_corruption_vampiric_61-70_ovn_fim_fimir	wh3_main_corruption_vampiric_bad_61-70	1.0000
wh3_main_corruption_vampiric_71-80_ovn_fim_fimir	wh3_main_corruption_vampiric_bad_71-80	1.0000
wh3_main_corruption_vampiric_81-90_ovn_fim_fimir	wh3_main_corruption_vampiric_bad_81-90	1.0000
wh3_main_corruption_vampiric_91-100_ovn_fim_fimir	wh3_main_corruption_vampiric_bad_91-100	1.0000
