key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
ovn_skill_com_hero_unique_aragand_the_layabout_4	wh_main_hero_abilities_slippery.png	When fighting under the influence, Aragand's movements are swaying and unpredictable. He says it's a technique he picked up while visiting some far eastern land.	Drunken Master	0	false	false	false	0.0	0
ovn_skill_com_hero_unique_aragand_the_layabout_5	character_general_ability.png	After an ultimatum from Olorin, Aragand has decided to quite drinking. What could go wrong? What could go right?	Cold Culchan	0	false	false	false	0.0	0
ovn_skill_innate_com_legles_the_elf	trait_wood_elves.png			0	true	false	false	0.0	0
ovn_skill_anc_weapon_friendship_bracelet_legles	item_talisman.png		Legles's Friendship Bracelet	11	false	false	false	0.0	0
ovn_skill_anc_enchanted_item_ring_of_concealment	item_enchanted_item.png		Ring of Concealment	6	false	false	false	0.0	0
ovn_skill_all_dummy_agent_actions_com_legles_the_elf	battle_attack.png	 	Actions [HIDDEN]	0	false	false	false	0.0	0
ovn_skill_com_hero_dance_legles_the_elf_0	ovn_hero_abilities_whirling_death.png	A Bladesinger’s dance may start as a mesmerising, graceful pirouette, but always ends as a violent maelstrom of slicing, gashing slaughter!	Whirling Death	5	false	false	false	0.0	0
ovn_skill_com_hero_dance_legles_the_elf_1	ovn_hero_abilities_storm_of_blades.png	What beauty and violence there is in the dance? A flurry of blades and a certain savagery of intent...	Storm of Blades	5	false	false	false	0.0	0
ovn_skill_com_hero_unique_legles_the_elf_0	immune_to_psychology.png	A little encouragement goes a long way – a long way to having Legles's main source of entertainment stick around for a moment longer.	An Unlikely Friendship	0	false	false	false	0.0	0
ovn_skill_com_hero_unique_legles_the_elf_1	character_morale.png	Legles has taken it upon himself to steer Giblit into trouble whenever possible. He does this to push the failed Slayer out of comfort zone so that he may grow. It's also hilarious.	Prankster of Loec	0	false	false	false	0.0	0
ovn_skill_com_hero_unique_legles_the_elf_2	character_replenishment.png	As a servant of Loec, God of Revelry, Legles knows how a thing or two about throwing feasts and festivals. Needless to say, he's a minor celebrity in the Moot.	Feastmaster	0	false	false	false	0.0	0
ovn_skill_com_hero_unique_legles_the_elf_3	mount_own_two_legz.png	Legles should really add a brisk walk back into his morning routine. In fact, it was on one of these morning constitutionals where he was forcibly befriended by a certain hapless dwarf. 	Morning Constitutionals	0	false	false	false	0.0	0
ovn_skill_com_hero_dance_legles_the_elf_2	ovn_hero_abilities_the_shadows_coil.png	The wending and twisting of the Wardancers hardens their spirits and their bodies against would-be attackers.	The Shadow Coils	0	false	false	false	0.0	0
ovn_skill_com_hero_dance_legles_the_elf_3	ovn_hero_abilities_woven_mist.png	The Wardancer threads and loops, contorting to create an ethereal fabric that turns aside arrows and bolts.	Woven Mist	0	false	false	false	0.0	0
ovn_skill_innate_com_giblit_the_dwarf	trait_dwarf.png			0	true	false	false	0.0	0
ovn_skill_anc_weapon_friendship_bracelet_giblit	item_talisman.png		Giblit's Friendship Bracelet	11	false	false	false	0.0	0
ovn_skill_anc_enchanted_item_bimbos_book	item_enchanted_item.png		Bimbo's Book of Sage Advice	6	false	false	false	0.0	0
ovn_skill_all_dummy_agent_actions_com_giblit_the_dwarf	battle_attack.png	 	Actions [HIDDEN]	0	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_0	character_general_ability.png	Giblit would very much like to see tomorrow.	Self Preservation	5	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_1	character_health.png	Slayers suffer bouts of depression, and failed slayers doubly so. This often leads to periods when they glut themselves on alcohol or food.	Gluttonous	0	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_2	character_ward_save.png	It was fleeing from a dragon that made him broke his oath, all those years ago. In a very un-dwarfy manner, he holds no grudge, and is now quite fond of the beasts.	Dragon Friend	0	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_3	character_bonus_vs_large.png	Giblit, for a time, was an experienced Slayer. While a different dwarf now, he still has those memories of past deeds, slaying trolls, giants, and even daemons.	Slayer Memories	0	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_4	character_replenishment.png	Even halflings sometimes mistake Giblit as one of their own, given his short stature, gentle disposition, and love of food.	Honorary Halfling	0	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_5	character_morale.png	While Giblit is unable (and unwilling) to take the Slayer Oath again, he is ready to make an oath that he will protect his friends in the Moot and the Comradeship.	Renewed Oath	0	false	false	false	0.0	0
hlf_staff	item_arcane_item.png	sword	sword	1	false	false	false	0.0	0
hlf_robe	item_armour.png	Helm	Helm	1	false	false	false	0.0	0
meat_Buff	wh2_dlc11_poacher.png		Campaign Buff	0	false	false	false	0.0	0
cig_Buff	wh2_dlc11_smuggler.png		Public Order Buff	0	false	false	false	0.0	0
hlf_Lord_Buff	trait_mootland.png		Ambush Master	0	true	false	false	4.0	0
haffenlyver	hlf_book.png		Morale Buff	0	false	false	false	0.0	0
trick_Buff	wh_pro01_lord_abilities_flash_bomb.png		no magic PO buff	0	false	false	false	0.0	0
ovn_buff_halfling_welf	wh_dlc05_lord_abilities_spirit_essence_of_chaos.png			0	false	false	false	0.0	0
ovn_buff_soup_art	battle_ward_save.png			0	false	false	false	0.0	0
ovn_halfling_hlf_r7	battle_ward_save.png			0	false	false	false	0.0	0
ovn_halfling_ogre_r7	battle_defence.png			0	false	false	false	0.0	0
ovn_halfling_welf_r7	wh_dlc05_lord_abilities_spirit_essence_of_chaos.png			0	false	false	false	0.0	0
ovn_soup_art_r7	battle_ranged_damage.png			0	false	false	false	0.0	0
elo_halfling_cook	trait_mootland.png			0	true	false	false	4.0	0
elo_halfling_scharlatan	trait_mootland.png			0	true	false	false	4.0	0
elo_halfling_glutton	trait_mootland.png			0	true	false	false	4.0	0
elo_halfling_farmer	trait_mootland.png			0	true	false	false	4.0	0
elo_halfling_warden	trait_mootland.png			0	true	false	false	4.0	0
elo_halfling_thief	trait_mootland.png			0	true	false	false	4.0	0
elo_halfling_adventurer	trait_mootland.png			0	true	false	false	4.0	0
elo_halfling_pennypincher	trait_mootland.png			0	true	false	false	4.0	0
ovn_create_restaurant_hidden	battle_attack.png		Actions [HIDDEN]	0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_0	hlf_book.png	 		11	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_2	wh_main_lord_abilities_hold_the_line.png			11	false	false	false	0.0	0
wh2_main_skill_innate_hlf_glibfoot	trait_mootland.png		'Scourge of Orcs & Goblins'	0	true	false	false	5.0	0
wh2_main_skill_hlf_glibfoot_unique_1_1	character_diplomacy.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_1_2	character_ranged_damage.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_1_3	campaign_subterranean.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_1_4	character_charge.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_1_5	hlf_glibfoot_adv_continues.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_3_1	character_attack.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_3_2	wh2_hef_isha.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_3_3	character_morale.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_3_4	character_replenishment.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_3_5	hlf_glibfoot_for_the_moot.png			0	false	false	false	0.0	0
wh2_main_skill_anc_hyshia	item_weapon.png			11	false	false	false	0.0	0
wh2_main_skill_anc_willowblade	item_enchanted_item.png			12	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_combat_0	hlf_glibfoot_thief_tactics.png			0	false	false	false	0.0	0
wh2_main_skill_all_dummy_agent_actions_hlf_fieldwarden	icon_stat_melee.png		Actions [HIDDEN]	0	false	false	false	0.0	0
hlf_fieldwarden_halfling_hero	campaign_army.png	Fieldwardens are esteemed figures in Halfling society, they know everyone and everyone knows them. Their sole presence can instill courage in the heart of fellow Halflings.	Halfling of the People	11	false	false	false	0.0	0
hlf_fieldwarden_friendly_competition	battle_ammo.png	The presence of a Fieldwarden often leads nearby Halflings to try and outdo eachother in an effort to impress the Fieldwarden.	Friendly Competition	0	false	false	false	0.0	0
hlf_fieldwarden_border_patrol	character_subterfuge.png	Lone Fieldwardens are often posted in the forests and hills at the borders of the Moot in order to stop any covert enemy incursions.	Border Patrols	11	false	false	false	0.0	0
hlf_fieldwarden_moot_warden	character_ranged_damage.png	"And stay out, unless you want the next one  to hit something more sensitive!"	Defender of the Moot	0	false	false	false	0.0	0
wh2_main_skill_all_dummy_agent_actions_hlf_master_chef	icon_stat_melee.png		Actions [HIDDEN]	0	false	false	false	0.0	0
hlf_master_chef_skill_3_0_regeneration_passive_aura	hlf_master_chef_skill_3_0_regeneration_passive_aura.png		Food Delivery	0	false	false	false	0.0	0
hlf_master_chef_skill_3_1_earth_blood	hlf_master_chef_skill_3_1_earth_blood.png		earth_blood	0	false	false	false	0.0	0
hlf_master_chef_skill_3_2_cook_aura	campaign_army.png		The Feast is Coming!	10	false	false	false	0.0	0
hlf_master_chef_skill_3_3_hot_spices	hlf_master_chef_skill_3_3_hot_spices.png		Hot Spices	10	false	false	false	0.0	0
hlf_moot_general_skill_1_3_defense_moot	character_damage.png		In Defense of the Moot	10	false	false	false	0.0	0
hlf_moot_general_skill_1_3_pure_good	character_damage.png		For all that is Pure and Good	10	false	false	false	0.0	0
wh2_main_skill_all_dummy_agent_actions_hlf_sheriff	icon_stat_melee.png		Actions [HIDDEN]	0	false	false	false	0.0	0
hlf_master_chef_skill_3_4_flush_soup	hlf_master_chef_skill_3_1_flush_soup.png		Spill the Soup!	10	false	false	false	0.0	0
hlf_unique_ward	character_ward_save.png	cnsidnvdnv	Smallfolk Luck	7	false	false	false	0.0	0
hlf_moot_general_skill_0_0_mount_poultry	mount_cockarel.png		poultry	8	false	false	false	0.0	0
hlf_master_chef_skill_0_0_mount_wagon	mount_cwagon.png		wagon	9	false	false	false	0.0	0
hlf_sheriff_skill_0_0_mount_pig	mount_bpig.png		pig	8	false	false	false	0.0	0
hlf_ll_battleram_mount	mount_barded_warhorse.png			6	false	false	false	0.0	0
ovn_skill_mtl_mgeneral_mount_swan	mount_great_eagle.png	Ulthuan's Great Eagles are the firm allies of the Elves, fighting their causes since the coming of Chaos.	Great Eagle	15	false	false	false	0.0	0
ovn_skill_mtl_fieldwarden_mount_swan	mount_great_eagle.png	Ulthuan's Great Eagles are the firm allies of the Elves, fighting their causes since the coming of Chaos.	Great Eagle	15	false	false	false	0.0	0
ovn_skill_mtl_ll_mount_swan	mount_great_eagle.png	Ulthuan's Great Eagles are the firm allies of the Elves, fighting their causes since the coming of Chaos.	Great Eagle	15	false	false	false	0.0	0
