key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_override	ai_usage_template_group
ovn_character_passive_self_preservation	-1.0000	-1.0000	-1	0.0000	true	0	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878175				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
hlf_glibfoot_adv_continues	-1.0000	-1.0000	-1	45.0000	true	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878177				0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0000					vo_battle_special_ability_generic_response	109.0000	53.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
hlf_glibfoot_for_the_moot	28.0000	105.0000	-1	30.0000	true	-1	0	false	0.0000		true	false	true	100.0000	false	false	1.0000	false	7878192			cheer	0.0000	0.0000	wh_abilities_generic_buff					0.0000		augment_morale	wh_pro01_lord_passive_grombrindal_has_no_fear		vo_battle_special_ability_spell_cast_positive	66.0000	68.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
hlf_glibfoot_hyshia_charged_shot	-1.0000	120.0000	3	0.0000	false	0	0	false	0.0000	hlf_glibfoot_hyshia_spell_bolt	false	true	false	250.0000	false	false	2.0000	false	7878219			killshot	0.0000	0.0000	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0000		projectile_single_ap	wh_main_spell_light_shems_burning_gaze		vo_battle_special_ability_spell_cast_negative	0.0000	246.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
hlf_glibfoot_willowblade_ability	24.0000	90.0000	-1	0.0000	false	0	0	false	0.0000		false	true	false	100.0000	false	false	0.0000	false	7878220				0.0000	0.0000	wh_abilities_generic_debuff					0.0000			wh_dlc08_abilities_hunter_of_champions		vo_battle_special_ability_spell_cast_negative	81.0000	81.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
hlf_glibfoot_thief_tactics	29.0000	120.0000	-1	40.0000	true	-1	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	7878191				0.0000	0.0000	wh_abilities_generic_full_hide					0.0000		full_hide	wh_group_lord_ability		vo_battle_special_ability_spell_cast_negative	120.0000	120.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
hlf_master_chef_regeneration_passive_aura	-1.0000	-1.0000	-1	40.0000	true	5	0	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	7878073				0.0000	0.0000	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
hlf_master_chef_earth_blood	7.0000	60.0000	3	30.0000	true	-1	0	false	0.0000		true	false	true	100.0000	false	false	0.0000	false	7878070				0.0000	0.0000	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0.0000		healing_area	wh_dlc05_spell_life_earth_blood		vo_battle_special_ability_spell_cast_wef_life	0.0000	0.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
hlf_master_chef_earth_blood_upgraded	14.0000	60.0000	3	30.0000	true	-1	0	false	0.0000		true	false	true	100.0000	false	false	0.0000	false	7878071				0.0000	0.0000	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0.0000		healing_area	wh_dlc05_spell_life_earth_blood_upgraded		vo_battle_special_ability_spell_cast_wef_life	0.0000	0.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
hlf_master_chef_hot_spices	-1.0000	-1.0000	-1	25.0000	false	0	-1	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878072				0.0000	0.0000						0.0000						0.0000	80.0000				false	false	false	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
hlf_master_chef_flush_soup	-1.0000	120.0000	1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	7878074	hlf_master_chef_flush_soup			0.0000	0.0000	wh_abilities_generic_explosion				hlf_master_chef_flush_soup	0.0000		aoe_centred_on_self	wh_group_lord_ability		vo_battle_special_ability_generic_response	105.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
ovn_hlf_ammo	5.0000	0.0100	-1	50.0000	true	-1	0	true	1.0000		false	false	false	0.0000	false	false	0.0000	true	7878245				0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0.0000					vo_battle_special_ability_generic_response	40.0000	40.0000				false	false	false	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
ovn_hlf_mislead	47.0000	90.0000	3	0.0000	false	1	0	false	0.0000		true	false	true	60.0000	false	false	0.0000	false	7878246		ovn_hlf_mislead_summoned		0.0000	0.0000	wh_abilities_generic_spawn					1.0000	ovn_hlf_mislead_miscast	threatened	wh_group_character		vo_battle_special_ability_generic_response	80.0000	80.0000			wh_main_targeting_pre_spawn_solo_ui_central	false	false	false	true				false	false	false	true	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
ovn_unit_abilities_crazed_cooks	12.0000	45.0000	1	0.0000	false	0	0	false	15.0000		false	true	true	25.0000	false	false	0.0000	false	531313341				0.0000	0.0000	wh_abilities_generic_breath	wh_abilities_generic_breath			ovn_unit_abilities_crazed_cooks	0.0000		vortex_breath	wh_group_unit		vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	false	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
ovn_unit_abilities_crazed_cooks_upgraded	12.0000	45.0000	2	0.0000	false	0	0	false	15.0000		false	true	true	25.0000	false	false	0.0000	false	531313342				0.0000	0.0000	wh_abilities_generic_breath	wh_abilities_generic_breath			ovn_unit_abilities_crazed_cooks	0.0000		vortex_breath	wh_group_unit		vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	false	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true			
reckless_taste	10.0000	90.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	7878001	reckless_taste			0.0000	0.0000					reckless_taste	1.0000	reckless_taste	augment_melee	wh_group_unit		vo_battle_special_ability_generic_response	0.0000	80.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	0.0000		true			
cr_lore_passive_whiff_of_home_and_hearth	-1.0000	-1.0000	-1	-1.0000	false	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	655234121				0.0000	0.0000	wh_abilities_generic_debuff_no_ring					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_40_goulashes	30.0000	90.0000	-1	0.0000	false	0	1	true	0.0000		false	true	true	100.0000	false	false	1.0000	false	655234122			cast_up_short	0.0000	0.0000	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring	cr_spell_moot_40_goulashes		cr_spell_moot_40_goulashes	0.0000	wh2_dlc17_rune_miscast	aoe	wh2_dlc11_spell_deep_tidecall	life_short	vo_battle_special_ability_spell_cast_negative	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_40_goulashes_upgraded	30.0000	90.0000	-1	30.0000	false	0	-1	true	0.0000		false	true	true	100.0000	false	false	1.0000	false	655234123			cast_up_short	0.0000	0.0000	wh_abilities_generic_debuff	wh_abilities_generic_debuff	cr_spell_moot_40_goulashes		cr_spell_moot_40_goulashes_upgraded	0.5000	wh2_dlc17_rune_miscast	aoe	wh2_dlc11_spell_deep_tidecall_upgraded	life_short	vo_battle_special_ability_spell_cast_negative	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_phineas_wrath	6.0000	90.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	1.0000	false	655234126			cast_up_short	0.0000	0.0000	wh_abilities_generic_breath	wh_abilities_generic_breath	cr_spell_moot_phineas_wrath		cr_spell_moot_phineas_wrath	0.0000	wh2_dlc17_rune_miscast	vortex_breath	wh_main_spell_heavens_wind_blast	life_short	vo_battle_special_ability_spell_cast_negative	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_phineas_wrath_upgraded	6.0000	90.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	1.0000	false	655234127			cast_up_short	0.0000	0.0000	wh_abilities_generic_breath	wh_abilities_generic_breath	cr_spell_moot_phineas_wrath		cr_spell_moot_phineas_wrath_upgraded	0.5000	wh2_dlc17_rune_miscast	vortex_breath	wh_main_spell_heavens_wind_blast_upgraded	life_short	vo_battle_special_ability_spell_cast_negative	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_josiass_bodily_cleanse	9.0000	90.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	3.0000	false	655234128	cr_spell_moot_josiass_bodily_cleanse		cast_up_medium	0.0000	0.0000	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0.0000	wh2_dlc17_rune_miscast	aoe_bombardment	wh_main_spell_metal_searing_doom	life_medium	vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_josiass_bodily_cleanse_upgraded	9.0000	90.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	3.0000	false	655234129	cr_spell_moot_josiass_bodily_cleanse_upgraded		cast_up_medium	0.0000	0.0000	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0.5000	wh2_dlc17_rune_miscast	aoe_bombardment	wh_main_spell_metal_searing_doom_upgraded	life_medium	vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_barnyard_stampede	8.0000	90.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	3.0000	false	655234130			cast_up_medium	0.0000	0.0000	wh_abilities_generic_wind	wh_abilities_generic_wind	cr_spell_moot_barnyard_stampede		cr_spell_moot_barnyard_stampede	0.0000	wh2_dlc17_rune_miscast	vortex_wind	wh_dlc03_spell_beasts_wyssans_wildform	life_medium	vo_battle_special_ability_spell_cast_negative	100.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_barnyard_stampede_upgraded	8.0000	90.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	3.0000	false	655234131			cast_up_medium	0.0000	0.0000	wh_abilities_generic_wind	wh_abilities_generic_wind	cr_spell_moot_barnyard_stampede		cr_spell_moot_barnyard_stampede_upgraded	0.5000	wh2_dlc17_rune_miscast	vortex_wind	wh_dlc03_spell_beasts_wyssans_wildform_upgraded	life_medium	vo_battle_special_ability_spell_cast_negative	100.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_esmeraldas_last_course	20.0000	90.0000	-1	0.0000	false	0	1	false	0.0000		false	true	false	100.0000	false	false	5.0000	false	655234132			cast_up_long	0.0000	0.0000	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.0000	wh2_dlc17_rune_miscast	aoe	wh_main_spell_light_net_of_amyntok	life_long	vo_battle_special_ability_spell_cast_negative	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_esmeraldas_last_course_upgraded	20.0000	90.0000	-1	30.0000	false	0	-1	true	0.0000		false	true	true	100.0000	false	false	5.0000	false	655234133			cast_up_long	0.0000	0.0000	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0.5000	wh2_dlc17_rune_miscast	aoe	wh_main_spell_light_net_of_amyntok_upgraded	life_long	vo_battle_special_ability_spell_cast_negative	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_haffenlyver	60.0000	90.0000	-1	30.0000	true	-1	0	true	0.0000		true	false	true	100.0000	false	false	5.0000	false	655234134			cast_up_long	0.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring	cr_spell_moot_haffenlyver			0.0000	wh2_dlc17_rune_miscast	aoe	wh_dlc05_spell_life_the_dwellers_below	life_long	vo_battle_special_ability_spell_cast_positive	150.0000	50.0000				false	false	true	true				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
cr_spell_moot_haffenlyver_upgraded	60.0000	90.0000	-1	30.0000	true	-1	0	true	0.0000		true	false	true	100.0000	false	false	5.0000	false	655234135			cast_up_long	0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff	cr_spell_moot_haffenlyver			0.5000	wh2_dlc17_rune_miscast	aoe	wh_dlc05_spell_life_the_dwellers_below_upgraded	life_long	vo_battle_special_ability_spell_cast_positive	150.0000	50.0000				false	false	true	true				false	false	false	false	false			false	false	true	90.0000	false	buff_self	1	false	0.0000		true			
