key	campaign_key	faction_key	indent	technology_key	technology_node_set	tier	research_points_required	cost_per_round	food_cost	optional_ui_group	resource_cost	required_parents	pixel_offset_x	pixel_offset_y
wh3_main_tech_ogr_1_2_1			-1	wh3_main_tech_ogr_1_2_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_3_0			-1	wh3_main_tech_ogr_1_3_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_3_1			-1	wh3_main_tech_ogr_1_3_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_4_0			-1	wh3_main_tech_ogr_1_4_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_4_1			-1	wh3_main_tech_ogr_1_4_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_5_0			-1	wh3_main_tech_ogr_1_5_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_5_1			-1	wh3_main_tech_ogr_1_5_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_6_0			-1	wh3_main_tech_ogr_1_6_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_6_1			-1	wh3_main_tech_ogr_1_6_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_7_0			-1	wh3_main_tech_ogr_1_7_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_7_1			-1	wh3_main_tech_ogr_1_7_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_8_0			-1	wh3_main_tech_ogr_1_8_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_1_8_1			-1	wh3_main_tech_ogr_1_8_1	ogr_mil	0	600	0	0			0	0	0
wh3_main_tech_ogr_1_9_0			-1	wh3_main_tech_ogr_1_9_0	ogr_mil	0	600	0	0			0	0	0
wh3_main_tech_ogr_2_0_0			-1	wh3_main_tech_ogr_2_0_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_0_1			-1	wh3_main_tech_ogr_2_0_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_10_0			-1	wh3_main_tech_ogr_2_10_0	ogr_mil	0	600	0	0			0	0	0
wh3_main_tech_ogr_2_10_1			-1	wh3_main_tech_ogr_2_10_1	ogr_mil	0	600	0	0			0	0	0
wh3_main_tech_ogr_2_11_0			-1	wh3_main_tech_ogr_2_11_0	ogr_mil	0	600	0	0			0	0	0
wh3_main_tech_ogr_2_1_0			-1	wh3_main_tech_ogr_2_1_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_1_1			-1	wh3_main_tech_ogr_2_1_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_2_0			-1	wh3_main_tech_ogr_2_2_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_2_1			-1	wh3_main_tech_ogr_2_2_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_3_0			-1	wh3_main_tech_ogr_2_3_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_3_1			-1	wh3_main_tech_ogr_2_3_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_4_0			-1	wh3_main_tech_ogr_2_4_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_4_1			-1	wh3_main_tech_ogr_2_4_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_5_0			-1	wh3_main_tech_ogr_2_5_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_5_1			-1	wh3_main_tech_ogr_2_5_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_6_0			-1	wh3_main_tech_ogr_2_6_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_6_1			-1	wh3_main_tech_ogr_2_6_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_7_0			-1	wh3_main_tech_ogr_2_7_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_7_1			-1	wh3_main_tech_ogr_2_7_1	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_8_0			-1	wh3_main_tech_ogr_2_8_0	ogr_mil	0	400	0	0			0	0	0
wh3_main_tech_ogr_2_8_1			-1	wh3_main_tech_ogr_2_8_1	ogr_mil	0	600	0	0			0	0	0
wh3_main_tech_ogr_2_9_0			-1	wh3_main_tech_ogr_2_9_0	ogr_mil	0	600	0	0			0	0	0
