id	names_group	type	gender	frequency
858212090	ovn_names_hlf_halfling	family_name	m	1
858212091	ovn_names_hlf_halfling	family_name	m	1
858212092	ovn_names_hlf_halfling	family_name	m	1
858212093	ovn_names_hlf_halfling	family_name	m	1
858212094	ovn_names_hlf_halfling	family_name	m	1
858212095	ovn_names_hlf_halfling	family_name	m	1
858212096	ovn_names_hlf_halfling	family_name	m	1
858212097	ovn_names_hlf_halfling	family_name	m	1
858212098	ovn_names_hlf_halfling	family_name	m	1
858212099	ovn_names_hlf_halfling	family_name	m	1
523411111	ovn_names_hlf_halfling	forename	f	5
523411112	ovn_names_hlf_halfling	forename	f	5
523411113	ovn_names_hlf_halfling	family_name	f	5
523411114	ovn_names_hlf_halfling	family_name	f	5
523411115	ovn_names_hlf_halfling	forename	f	1
523411116	ovn_names_hlf_halfling	forename	f	1
523411117	ovn_names_hlf_halfling	forename	f	1
523411118	ovn_names_hlf_halfling	forename	f	1
523411119	ovn_names_hlf_halfling	forename	f	5
523411120	ovn_names_hlf_halfling	family_name	f	5
523411121	ovn_names_hlf_halfling	forename	f	5
523411122	ovn_names_hlf_halfling	family_name	f	5
