building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
ovn_arb_settlement_minor_ruin	wh3_main_effect_corruption_reduction_ruins		region_to_region_own	-1.0000	-1.0000	0.0000
ovn_arb_port_1	wh3_main_pooled_resource_def_slaves_buildings_gained	IsNOTFatandira	building_to_faction_own	20.0000	0.0000	0.0000
ovn_arb_port_1	wh_main_effect_economy_gdp_trade_sea		building_to_building_own	100.0000	50.0000	0.0000
ovn_arb_port_1	wh_main_effect_province_growth_building		region_to_province_own	10.0000	5.0000	0.0000
ovn_arb_port_2	wh3_main_pooled_resource_def_slaves_buildings_gained	IsNOTFatandira	building_to_faction_own	40.0000	0.0000	0.0000
ovn_arb_port_2	wh_main_effect_economy_gdp_trade_sea		building_to_building_own	300.0000	150.0000	0.0000
ovn_arb_port_2	wh_main_effect_province_growth_building		region_to_province_own	20.0000	10.0000	0.0000
ovn_arb_port_3	wh3_main_pooled_resource_def_slaves_buildings_gained	IsNOTFatandira	building_to_faction_own	80.0000	0.0000	0.0000
ovn_arb_port_3	wh_main_effect_economy_gdp_trade_sea		building_to_building_own	500.0000	250.0000	0.0000
ovn_arb_port_3	wh_main_effect_province_growth_building		region_to_province_own	30.0000	15.0000	0.0000
ovn_arb_city_barracks_1	wh_main_effect_public_order_base	OvNArabyHighUrbanFealty	province_to_province_own_unseen	1.0000	0.0000	0.0000
ovn_arb_city_barracks_1	ovn_effect_recruitment_cost_reduction_barrack_units	OvNArabyLowUrbanFealty	province_to_province_own	-5.0000	0.0000	0.0000
ovn_arb_city_barracks_2	wh_main_effect_public_order_base	OvNArabyHighUrbanFealty	province_to_province_own_unseen	2.0000	1.0000	0.0000
ovn_arb_city_barracks_2	ovn_effect_recruitment_cost_reduction_barrack_units	OvNArabyLowUrbanFealty	province_to_province_own	-10.0000	0.0000	0.0000
ovn_arb_city_barracks_2	roy_effect_agent_cap_increase_arb_champion		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_city_barracks_2	roy_effect_agent_enable_recruitment_arb_champion		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_city_barracks_3	roy_effect_agent_recruitment_xp_arb_champion		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_city_barracks_3	roy_effect_agent_cap_increase_arb_champion		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_city_barracks_3	roy_effect_agent_enable_recruitment_arb_champion		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_city_barracks_3	wh_main_effect_public_order_base	OvNArabyHighUrbanFealty	province_to_province_own	3.0000	1.0000	0.0000
ovn_arb_city_barracks_3	ovn_effect_recruitment_cost_reduction_barrack_units	OvNArabyLowUrbanFealty	province_to_province_own	-15.0000	0.0000	0.0000
ovn_arb_city_barracks_4	roy_effect_agent_cap_increase_arb_champion		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
ovn_arb_city_barracks_4	roy_effect_agent_enable_recruitment_arb_champion		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_city_barracks_4	roy_effect_agent_recruitment_xp_arb_champion		province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_city_barracks_4	wh_main_effect_public_order_base	OvNArabyHighUrbanFealty	province_to_province_own_unseen	4.0000	2.0000	0.0000
ovn_arb_city_barracks_4	ovn_effect_recruitment_cost_reduction_barrack_units	OvNArabyLowUrbanFealty	province_to_province_own	-20.0000	0.0000	0.0000
ovn_arb_nomad_infantry_3	wh_main_effect_unit_recruitment_points		province_to_province_own	1.0000	0.0000	0.0000
ovn_arb_nomad_infantry_3	roy_effect_agent_enable_recruitment_arb_nomad	OvNArabyHighNomadFealty	province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_djinn_1	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-6.0000	-3.0000	0.0000
ovn_arb_djinn_1	wh_main_effect_agent_cap_increase_wizard_arb_1		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_djinn_1	wh_main_effect_agent_enable_recruitment_wizard_arb_1		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_djinn_2	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-9.0000	-5.0000	0.0000
ovn_arb_djinn_2	wh_main_effect_agent_cap_increase_wizard_arb_2		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_djinn_2	wh_main_effect_agent_enable_recruitment_wizard_arb_2		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_djinn_2	wh_main_effect_agent_recruitment_xp_wizard_arb_2		province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_djinn_3	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-12.0000	-6.0000	0.0000
ovn_arb_djinn_3	wh_main_effect_agent_cap_increase_wizard_arb_2		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_djinn_3	wh_main_effect_agent_enable_recruitment_wizard_arb_2		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_djinn_3	wh_main_effect_agent_recruitment_xp_wizard_arb_2		province_to_province_own	4.0000	2.0000	0.0000
ovn_arb_djinn_3	ovn_arb_effect_enable_magic_attacks_building	OvNArabyHighNomadFealty	building_to_force_own_provincewide_unseen	1.0000	1.0000	0.0000
ovn_arb_defence_major_1	wh3_main_effect_settlement_siege_buildings_health_1	IsNOTUniqueRegionOrFort	region_to_region_own	2.0000	2.0000	2.0000
ovn_arb_defence_major_1	wh_main_effect_agent_action_success_chance_enemy_building		region_to_character_enemy	-10.0000	-5.0000	0.0000
ovn_arb_defence_major_1	wh_main_effect_force_army_campaign_siege_defend_attrition		region_to_force_own	-5.0000	-5.0000	0.0000
ovn_arb_defence_major_1	wh_main_effect_force_stat_leadership_siege_defence		region_to_force_own	2.0000	2.0000	0.0000
ovn_arb_defence_major_1	wh_main_effect_tower_projectile_emp_2	IsNOTUniqueRegionOrFort	region_to_region_own	2.0000	2.0000	2.0000
ovn_arb_defence_major_2	wh_main_effect_tower_projectile_emp_3	IsNOTUniqueRegionOrFort	region_to_region_own	3.0000	3.0000	3.0000
ovn_arb_defence_major_2	wh3_main_effect_settlement_siege_buildings_health_1	IsNOTUniqueRegionOrFort	region_to_region_own	3.0000	3.0000	3.0000
ovn_arb_defence_major_2	wh_main_effect_agent_action_success_chance_enemy_building		region_to_character_enemy	-15.0000	-8.0000	0.0000
ovn_arb_defence_major_2	wh_main_effect_force_army_campaign_siege_defend_attrition		region_to_force_own	-10.0000	-10.0000	0.0000
ovn_arb_defence_major_2	wh_main_effect_force_stat_leadership_siege_defence		region_to_force_own	4.0000	4.0000	0.0000
ovn_arb_defence_major_2	wh_main_effect_force_all_campaign_upkeep	OvNArabyHighUrbanFealty	building_to_forces_own_regionwide	-5.0000	-2.0000	0.0000
ovn_arb_defence_major_3	wh3_main_effect_settlement_siege_buildings_health_2	IsNOTUniqueRegionOrFort	region_to_region_own	4.0000	4.0000	4.0000
ovn_arb_defence_major_3	wh_main_effect_agent_action_success_chance_enemy_building		region_to_character_enemy	-20.0000	-10.0000	0.0000
ovn_arb_defence_major_3	wh_main_effect_force_army_campaign_siege_defend_attrition		region_to_force_own	-15.0000	-15.0000	0.0000
ovn_arb_defence_major_3	wh_main_effect_force_stat_leadership_siege_defence		region_to_force_own	6.0000	6.0000	0.0000
ovn_arb_defence_major_3	roy_effect_agent_enable_recruitment_arb_champion	OvNArabyHighUrbanFealty	province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_defence_major_3	wh_main_effect_force_all_campaign_upkeep	OvNArabyHighUrbanFealty	building_to_forces_own_regionwide	-10.0000	-5.0000	0.0000
ovn_arb_defence_major_3	wh2_main_effect_tower_projectile_lzd_4	IsNOTUniqueRegionOrFort	region_to_region_own	4.0000	4.0000	4.0000
ovn_arb_defence_minor_1	wh3_main_effect_building_settlement_supply_points		region_to_region_own	50.0000	50.0000	50.0000
ovn_arb_defence_minor_1	wh3_main_effect_unfortified_settlement_battle		region_to_region_own	1.0000	1.0000	1.0000
ovn_arb_defence_minor_1	wh_main_effect_agent_action_success_chance_enemy_building		region_to_character_enemy	-10.0000	-5.0000	0.0000
ovn_arb_defence_minor_2	wh3_main_effect_building_settlement_supply_points		region_to_region_own	100.0000	100.0000	100.0000
ovn_arb_defence_minor_2	wh3_main_effect_unfortified_settlement_battle		region_to_region_own	1.0000	1.0000	1.0000
ovn_arb_defence_minor_2	wh_main_effect_agent_action_success_chance_enemy_building		region_to_character_enemy	-15.0000	-8.0000	0.0000
ovn_arb_defence_minor_2	roy_effect_agent_enable_recruitment_arb_champion	OvNArabyHighUrbanFealty	province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_growth_1	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	2.0000	1.0000	0.0000
ovn_arb_growth_1	wh_main_effect_province_growth_building		region_to_province_own_unseen	5.0000	5.0000	0.0000
ovn_arb_growth_1	wh_main_effect_force_army_campaign_siege_defend_attrition	OvNArabyHighUrbanFealty	region_to_force_own	-10.0000	-5.0000	0.0000
ovn_arb_growth_1	wh_main_effect_economy_gdp_trade_land	OvNArabyHighNomadFealty	building_to_building_own	25.0000	12.0000	0.0000
ovn_arb_growth_2	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	4.0000	2.0000	0.0000
ovn_arb_growth_2	wh_main_effect_province_growth_building		region_to_province_own_unseen	10.0000	7.0000	0.0000
ovn_arb_growth_2	wh_main_effect_force_army_campaign_siege_defend_attrition	OvNArabyHighUrbanFealty	region_to_force_own	-15.0000	-7.0000	0.0000
ovn_arb_growth_2	ovn_effect_unit_xp_arb_arabyan_knight	OvNArabyHighUrbanFealty	province_to_province_own	1.0000	0.0000	0.0000
ovn_arb_growth_2	wh_main_effect_economy_gdp_trade_land	OvNArabyHighNomadFealty	building_to_building_own	50.0000	25.0000	0.0000
ovn_arb_growth_3	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	6.0000	2.0000	0.0000
ovn_arb_growth_3	wh_main_effect_province_growth_building		region_to_province_own_unseen	15.0000	10.0000	0.0000
ovn_arb_growth_3	wh_main_effect_force_army_campaign_siege_defend_attrition	OvNArabyHighUrbanFealty	region_to_force_own	-20.0000	-10.0000	0.0000
ovn_arb_growth_3	ovn_effect_unit_xp_arb_arabyan_knight	OvNArabyHighUrbanFealty	province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_growth_3	wh_main_effect_economy_gdp_trade_land	OvNArabyHighNomadFealty	building_to_building_own	75.0000	32.0000	0.0000
ovn_arb_growth_3	ovn_effect_unit_xp_arb_arabyan_camels_except_cataphracts	OvNArabyHighNomadFealty	province_to_province_own	1.0000	0.0000	0.0000
ovn_arb_income_1	wh_main_effect_economy_gdp_manufacture		building_to_building_own	100.0000	50.0000	0.0000
ovn_arb_income_1	wh_main_effect_economy_trade_tariff_mod	OvNArabyHighNomadFealty	faction_to_faction_own_unseen	3.0000	0.0000	0.0000
ovn_arb_income_1	wh3_main_effect_building_settlement_supply_points	OvNArabyHighUrbanFealty	region_to_region_own	50.0000	50.0000	50.0000
ovn_arb_income_2	wh_main_effect_economy_gdp_manufacture		building_to_building_own	150.0000	75.0000	0.0000
ovn_arb_income_2	wh_main_effect_economy_trade_tariff_mod	OvNArabyHighNomadFealty	faction_to_faction_own_unseen	4.0000	1.0000	0.0000
ovn_arb_income_2	wh3_main_effect_building_settlement_supply_points	OvNArabyHighUrbanFealty	region_to_region_own	75.0000	75.0000	75.0000
ovn_arb_income_3	wh_main_effect_economy_gdp_manufacture		building_to_building_own	200.0000	100.0000	0.0000
ovn_arb_income_3	wh_main_effect_economy_trade_tariff_mod	OvNArabyHighNomadFealty	faction_to_faction_own_unseen	5.0000	2.0000	0.0000
ovn_arb_income_3	wh3_main_effect_building_settlement_supply_points	OvNArabyHighUrbanFealty	region_to_region_own	100.0000	100.0000	100.0000
ovn_arb_order_1	wh_main_effect_public_order_base		province_to_province_own_unseen	1.0000	1.0000	0.0000
ovn_arb_order_1	wh_main_effect_force_all_campaign_upkeep	OvNArabyHighUrbanFealty	building_to_forces_own_regionwide	-10.0000	-5.0000	0.0000
ovn_arb_order_1	wh3_main_effect_winds_of_magic_pool_cap	OvNArabyHighNomadFealty	faction_to_force_own	1.0000	0.0000	0.0000
ovn_arb_order_2	wh_main_effect_public_order_base		province_to_province_own_unseen	2.0000	1.0000	0.0000
ovn_arb_order_2	wh_main_effect_force_all_campaign_upkeep	OvNArabyHighUrbanFealty	building_to_forces_own_regionwide	-15.0000	-7.0000	0.0000
ovn_arb_order_2	wh3_main_effect_winds_of_magic_pool_cap	OvNArabyHighNomadFealty	faction_to_force_own	2.0000	1.0000	0.0000
ovn_arb_order_2	roy_effect_agent_cap_increase_arb_nomad		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_order_2	roy_effect_agent_enable_recruitment_arb_nomad		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_order_3	roy_effect_agent_cap_increase_arb_nomad		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_order_3	roy_effect_agent_enable_recruitment_arb_nomad		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_order_3	wh_main_effect_public_order_base		province_to_province_own	8.0000	4.0000	0.0000
ovn_arb_order_3	wh_main_effect_public_order_osmosis		province_to_province_adjacent_unseen	1.0000	0.0000	0.0000
ovn_arb_order_3	wh_main_effect_force_all_campaign_upkeep	OvNArabyHighUrbanFealty	building_to_forces_own_regionwide	-20.0000	-10.0000	0.0000
ovn_arb_order_3	wh3_main_effect_winds_of_magic_pool_cap	OvNArabyHighNomadFealty	faction_to_force_own	3.0000	1.0000	0.0000
ovn_arb_slaves_1	wh3_main_pooled_resource_def_slaves_buildings_used_mod		province_to_province_own	-15.0000	0.0000	0.0000
ovn_arb_slaves_1	wh3_main_pooled_resource_slave_action_cost_mod		region_to_region_own_provincewide	-5.0000	-5.0000	0.0000
ovn_arb_slaves_1	wh_main_effect_building_construction_cost_mod	OvNArabyHighUrbanFealty	province_to_region_own	-10.0000	-5.0000	0.0000
ovn_arb_slaves_1	wh3_main_effect_economy_gdp_slaves	OvNArabyHighNomadFealty	building_to_building_own	25.0000	12.0000	0.0000
ovn_arb_slaves_1	wh_main_effect_public_order_base		province_to_province_own_unseen	-6.0000	-6.0000	0.0000
ovn_arb_slaves_2	wh3_main_pooled_resource_def_slaves_buildings_used_mod		province_to_province_own	-30.0000	0.0000	0.0000
ovn_arb_slaves_2	wh3_main_pooled_resource_slave_action_cost_mod		region_to_region_own_provincewide	-10.0000	5.0000	0.0000
ovn_arb_slaves_2	wh_main_effect_public_order_base		province_to_province_own_unseen	-4.0000	-4.0000	0.0000
ovn_arb_slaves_2	wh_main_effect_unit_recruitment_points	OvNArabyHighUrbanFealty	province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_slaves_2	wh_main_effect_building_construction_cost_mod	OvNArabyHighUrbanFealty	province_to_region_own	-20.0000	-10.0000	0.0000
ovn_arb_slaves_2	wh3_main_effect_economy_gdp_slaves	OvNArabyHighNomadFealty	building_to_building_own	50.0000	25.0000	0.0000
ovn_arb_healing_1	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	5.0000	3.0000	0.0000
ovn_arb_healing_1	wh_main_effect_public_order_base		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_healing_1	ovn_effect_unit_xp_arb_warriors_bowmen_spearmen_palaceguard	OvNArabyHighUrbanFealty	province_to_province_own	1.0000	0.0000	0.0000
ovn_arb_healing_1	ovn_effect_unit_xp_arb_arabyan_dervishes	OvNArabyHighNomadFealty	province_to_province_own	1.0000	0.0000	0.0000
ovn_arb_healing_1	wh_main_effect_force_stat_magic_resistance	OvNArabyHighNomadFealty	faction_to_force_own	1.0000	0.0000	0.0000
ovn_arb_healing_2	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	10.0000	5.0000	0.0000
ovn_arb_healing_2	wh_main_effect_public_order_base		province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_healing_2	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	5.0000	0.0000
ovn_arb_healing_2	ovn_effect_unit_xp_arb_warriors_bowmen_spearmen_palaceguard	OvNArabyHighUrbanFealty	province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_healing_2	ovn_effect_unit_xp_arb_arabyan_dervishes	OvNArabyHighNomadFealty	province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_healing_2	wh_main_effect_force_stat_magic_resistance	OvNArabyHighNomadFealty	faction_to_force_own	2.0000	0.0000	0.0000
wh3_main_foreign_slot_discovery_arb_1	wh2_main_effect_plague_infectivity_mod		region_to_region_own	-50.0000	-25.0000	0.0000
wh3_main_foreign_slot_discovery_arb_1	wh_main_effect_agent_action_success_chance_enemy_building	OvNArabyHighUrbanFealty	region_to_character_enemy	-5.0000	0.0000	0.0000
wh3_main_foreign_slot_discovery_arb_1	wh3_main_effect_block_chaos_rifts	IsChaosCampaign	region_to_province_own_unseen	1.0000	1.0000	0.0000
wh3_main_foreign_slot_discovery_arb_1	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh3_main_foreign_slot_discovery_arb_1	wh3_main_effect_corruption_reduction_buildings		region_to_province_own_unseen	-3.0000	-3.0000	0.0000
wh3_main_foreign_slot_discovery_arb_2	wh2_main_effect_plague_infectivity_mod		region_to_region_own	-50.0000	-25.0000	0.0000
wh3_main_foreign_slot_discovery_arb_2	wh3_main_effect_block_chaos_rifts	IsChaosCampaign	region_to_province_own	1.0000	1.0000	0.0000
wh3_main_foreign_slot_discovery_arb_2	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh3_main_foreign_slot_discovery_arb_2	wh3_main_effect_corruption_reduction_buildings		region_to_province_own_unseen	-4.0000	-4.0000	0.0000
wh3_main_foreign_slot_discovery_arb_2	wh_main_effect_agent_action_success_chance_enemy_building	OvNArabyHighUrbanFealty	region_to_character_enemy	-10.0000	-5.0000	0.0000
wh3_main_foreign_slot_discovery_arb_3	wh2_main_effect_plague_infectivity_mod		region_to_region_own	-50.0000	-25.0000	0.0000
wh3_main_foreign_slot_discovery_arb_3	wh3_main_effect_block_chaos_rifts	IsChaosCampaign	region_to_province_own	1.0000	1.0000	0.0000
wh3_main_foreign_slot_discovery_arb_3	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh3_main_foreign_slot_discovery_arb_3	wh3_main_effect_corruption_reduction_adjacent_provinces		region_to_province_own_unseen	-2.0000	-2.0000	0.0000
wh3_main_foreign_slot_discovery_arb_3	wh3_main_effect_corruption_reduction_buildings		region_to_province_own_unseen	-5.0000	-5.0000	0.0000
wh3_main_foreign_slot_discovery_arb_3	wh_main_effect_agent_action_success_chance_enemy_building	OvNArabyHighUrbanFealty	region_to_character_enemy	-15.0000	-7.0000	0.0000
ovn_arb_nehekharan_excavation	wh2_main_effect_region_resource_gold_idols_production		building_to_building_own	6.0000	4.0000	0.0000
ovn_arb_nehekharan_excavation	wh_main_effect_technology_research_points		faction_to_faction_own	5.0000	3.0000	0.0000
ovn_arb_nehekharan_excavation	wh_main_effect_character_mod_ancillary_drop		faction_to_character_own	5.0000	3.0000	0.0000
ovn_arb_nehekharan_excavation	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_0	IsFatandira	building_to_faction_own	1.0000	1.0000	0.0000
ovn_arb_nehekharan_excavation	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_1	IsFatandira	building_to_faction_own	1.0000	1.0000	0.0000
ovn_arb_special_settlement_al_haikk_1	wh2_main_effect_ability_enable_garrison_heroes		building_to_forces_own_regionwide	1.0000	1.0000	1.0000
