building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
ovn_special_tomb_king_crypt_1	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0		building_to_faction_own	1.0000	1.0000	0.0000
ovn_special_tomb_king_crypt_1	wh2_dlc09_effect_unit_cap_tmb_inf_nehekhara_warriors_0		building_to_faction_own	1.0000	1.0000	0.0000
ovn_special_tomb_king_crypt_2	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0		building_to_faction_own	1.0000	1.0000	0.0000
ovn_special_tomb_king_crypt_2	wh2_dlc09_effect_unit_cap_tmb_inf_nehekhara_warriors_0		building_to_faction_own	1.0000	1.0000	0.0000
ovn_special_tomb_king_crypt_3	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0		building_to_faction_own	1.0000	1.0000	1.0000
ovn_special_tomb_king_crypt_3	wh2_dlc09_effect_unit_cap_tmb_inf_nehekhara_warriors_0		building_to_faction_own	2.0000	2.0000	2.0000
ovn_special_tomb_king_crypt_2	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_archer_chariot_0		building_to_faction_own	1.0000	1.0000	0.0000
ovn_special_tomb_king_crypt_2	wh2_dlc09_effect_unit_cap_tmb_cav_nehekhara_horsemen_0		building_to_faction_own	1.0000	1.0000	0.0000
ovn_special_tomb_king_crypt_3	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_archer_chariot_0		building_to_faction_own	1.0000	1.0000	1.0000
ovn_special_tomb_king_crypt_3	wh2_dlc09_effect_unit_cap_tmb_cav_nehekhara_horsemen_0		building_to_faction_own	2.0000	2.0000	2.0000
ovn_special_tomb_king_crypt_3	wh2_dlc09_effect_unit_cap_tmb_inf_tomb_guard_0		building_to_faction_own	1.0000	1.0000	1.0000
ovn_special_tomb_king_crypt_3	wh2_dlc09_effect_unit_cap_tmb_inf_tomb_guard_1		building_to_faction_own	1.0000	1.0000	1.0000
