building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
ovn_arb_flaming_scimitar_nomad_infantry_2	roy_effect_agent_enable_recruitment_arb_nomad		force_to_force_own	1.0000	1.0000	0.0000
ovn_arb_flaming_scimitar_structure_replenishment_1	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	4.0000	2.0000	0.0000
ovn_arb_flaming_scimitar_structure_replenishment_1	wh_main_effect_force_all_recruitment_points		force_to_force_own	2.0000	2.0000	0.0000
ovn_arb_flaming_scimitar_structure_replenishment_2	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	6.0000	3.0000	0.0000
ovn_arb_flaming_scimitar_structure_replenishment_2	wh_main_effect_force_all_recruitment_points		force_to_force_own	4.0000	4.0000	0.0000
ovn_arb_flaming_scimitar_structure_replenishment_3	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	8.0000	4.0000	0.0000
ovn_arb_flaming_scimitar_structure_replenishment_3	wh_main_effect_force_all_recruitment_points		force_to_force_own	6.0000	6.0000	0.0000
ovn_arb_flaming_scimitar_structure_movement_1	wh_main_effect_force_all_campaign_movement_range		force_to_force_own	10.0000	10.0000	0.0000
ovn_arb_flaming_scimitar_structure_movement_2	wh_main_effect_force_all_campaign_movement_range		force_to_force_own	20.0000	20.0000	0.0000
ovn_arb_flaming_scimitar_structure_movement_3	wh_main_effect_force_all_campaign_movement_range		force_to_force_own	30.0000	30.0000	0.0000
ovn_arb_flaming_scimitar_defense_bombardment_1	wh2_dlc11_effect_army_ability_enable_zhufbar_42_pounders		force_to_force_own	1.0000	1.0000	0.0000
ovn_arb_flaming_scimitar_defense_magical_bombardment_1	wh2_dlc11_effect_army_ability_enable_zhufbar_42_pounders		force_to_force_own	1.0000	1.0000	0.0000
ovn_arb_flaming_scimitar_defense_magical_bombardment_1	arb_golden_magus_flaming_scimitar_bolts_of_burning_enable		force_to_force_own	1.0000	1.0000	0.0000
ovn_arb_flaming_scimitar_defense_magical_bombardment_2	wh2_dlc11_effect_army_ability_enable_zhufbar_42_pounders		force_to_force_own	1.0000	1.0000	0.0000
ovn_arb_flaming_scimitar_defense_magical_bombardment_2	arb_golden_magus_flaming_scimitar_bolts_of_burning_disable		force_to_force_own	1.0000	1.0000	0.0000
ovn_arb_flaming_scimitar_defense_magical_bombardment_2	arb_golden_magus_flaming_scimitar_hurricane_blades_enable		force_to_force_own	1.0000	1.0000	0.0000
ovn_arb_flaming_scimitar_unique_minaret_1	arb_golden_magus_flaming_scimitar_royal_djinn_enable		force_to_force_own	1.0000	1.0000	0.0000
ovn_arb_flaming_scimitar_unique_minaret_1	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	10.0000	10.0000	0.0000
ovn_arb_flaming_scimitar_unique_minaret_1	wh_main_effect_force_stat_melee_attack		force_to_force_own_lords_army	6.0000	6.0000	0.0000
ovn_arb_flaming_scimitar_unique_minaret_1	wh_main_effect_force_all_campaign_raid_income		force_to_force_own	30.0000	30.0000	0.0000
