building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
ovn_arb_resource_pottery_1	wh_main_effect_region_resource_pottery_production		building_to_building_own	20.0000	10.0000	0.0000
ovn_arb_resource_pottery_2	wh_main_effect_economy_gdp_culture		building_to_building_own	150.0000	75.0000	0.0000
ovn_arb_resource_pottery_2	wh_main_effect_region_resource_pottery_production		building_to_building_own	30.0000	15.0000	0.0000
ovn_arb_resource_pottery_3	wh_main_effect_economy_gdp_culture		building_to_building_own	200.0000	100.0000	0.0000
ovn_arb_resource_pottery_3	wh_main_effect_region_resource_pottery_production		building_to_building_own	45.0000	22.0000	0.0000
ovn_arb_resource_salt_1	wh3_main_effect_corruption_reduction_buildings		province_to_province_adjacent_any	-4.0000	0.0000	0.0000
ovn_arb_resource_salt_1	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
ovn_arb_resource_salt_1	wh_main_effect_region_resource_salt_production		building_to_building_own	20.0000	10.0000	0.0000
ovn_arb_resource_salt_2	wh3_main_effect_corruption_reduction_buildings		province_to_province_adjacent_any	-6.0000	0.0000	0.0000
ovn_arb_resource_salt_2	wh_main_effect_economy_gdp_mining		building_to_building_own	150.0000	75.0000	0.0000
ovn_arb_resource_salt_2	wh_main_effect_region_resource_salt_production		building_to_building_own	30.0000	15.0000	0.0000
ovn_arb_resource_salt_3	wh3_main_effect_corruption_reduction_buildings		province_to_province_adjacent_any	-8.0000	0.0000	0.0000
ovn_arb_resource_salt_3	wh_main_effect_economy_gdp_mining		building_to_building_own	200.0000	100.0000	0.0000
ovn_arb_resource_salt_3	wh_main_effect_region_resource_salt_production		building_to_building_own	45.0000	22.0000	0.0000
ovn_arb_resource_spices_1	wh_main_effect_economy_gdp_culture		building_to_building_own	100.0000	50.0000	0.0000
ovn_arb_resource_spices_1	wh_main_effect_region_resource_spices_production		building_to_building_own	20.0000	10.0000	0.0000
ovn_arb_resource_spices_2	wh_main_effect_economy_gdp_culture		building_to_building_own	150.0000	75.0000	0.0000
ovn_arb_resource_spices_2	wh_main_effect_region_resource_spices_production		building_to_building_own	30.0000	15.0000	0.0000
ovn_arb_resource_spices_3	wh_main_effect_economy_gdp_culture		building_to_building_own	200.0000	100.0000	0.0000
ovn_arb_resource_spices_3	wh_main_effect_region_resource_spices_production		building_to_building_own	45.0000	22.0000	0.0000
ovn_arb_resource_wine_1	wh_main_effect_economy_gdp_culture		building_to_building_own	100.0000	50.0000	0.0000
ovn_arb_resource_wine_1	wh_main_effect_region_resource_wine_production		building_to_building_own	20.0000	10.0000	0.0000
ovn_arb_resource_wine_2	wh_main_effect_economy_gdp_culture		building_to_building_own	150.0000	75.0000	0.0000
ovn_arb_resource_wine_2	wh_main_effect_region_resource_wine_production		building_to_building_own	30.0000	15.0000	0.0000
ovn_arb_resource_wine_3	wh_main_effect_economy_gdp_culture		building_to_building_own	200.0000	100.0000	0.0000
ovn_arb_resource_wine_3	wh_main_effect_region_resource_wine_production		building_to_building_own	45.0000	22.0000	0.0000
ovn_arb_resource_wood_1	wh_main_effect_economy_gdp_culture		building_to_building_own	100.0000	50.0000	0.0000
ovn_arb_resource_wood_1	wh_main_effect_region_resource_timber_production		building_to_building_own	20.0000	10.0000	0.0000
ovn_arb_resource_wood_2	wh_main_effect_economy_gdp_culture		building_to_building_own	150.0000	75.0000	0.0000
ovn_arb_resource_wood_2	wh_main_effect_region_resource_timber_production		building_to_building_own	30.0000	15.0000	0.0000
ovn_arb_resource_wood_3	wh_main_effect_economy_gdp_culture		building_to_building_own	200.0000	100.0000	0.0000
ovn_arb_resource_wood_3	wh_main_effect_region_resource_timber_production		building_to_building_own	45.0000	22.0000	0.0000
