key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_ui_override	ai_usage_template_group	audio_vo_actor_override	mom_vortex_key
grudge_item_abilities_banner_of_wrath	11.0000	90.0000	6	35.0000	false	0	0	false	60.0000		false	true	true	20.0000	false	false	0.0000	false	7878140	wh2_dlc12_unit_thunderous_one		cast_up_short	0.0000	0.0000	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0.1000	wh_main_heavens_miscast	aoe_bombardment	wh_group_magic_wand	heavens_short	vo_battle_special_ability_spell_cast_negative	0.0000	167.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	6	false	1.0000		true					
rhox_grudge_stormbringer_ability	-1.0000	-1.0000	-1	0.0000	true	0	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878141				0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0000					vo_battle_special_ability_generic_response	100.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	1	false	1.0000		true					
grudgebringers_wagon	-1.0000	-1.0000	-1	55.0000	true	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878142				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	100.0000	300.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	4	false	1.0000		true					
rhox_grudge_sword_of_elior	30.0000	120.0000	-1	35.0000	true	-1	0	true	0.0000		false	false	false	0.0000	false	false	0.0000	false	7878143				0.0000	0.0000	wh_abilities_generic_buff					0.0000		augment_melee_area	wh_group_item		vo_battle_special_ability_generic_response	100.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
mod_fellrounds_ludwig_uberdorf	-1.0000	75.0000	4	0.0000	false	0	0	false	0.0000	mod_fellrounds_ludwig_uberdorf	false	true	false	100.0000	false	false	1.5000	false	7878144			cast_forward_short	0.0000	0.0000	wh_spell_generic_missile	wh_spell_generic_missile				0.0000		projectile_single			vo_battle_special_ability_spell_cast_negative	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_single	1	false	0.3000		true					
rhox_grudge_abilities_mighty_oath_stone	25.0000	90.0000	-1	35.0000	true	-1	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	7878145				0.0000	0.0000	wh_abilities_generic_buff					0.0000		augment_morale_area	wh_group_weapon_armour		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
rhox_grudge_summon_gotrek	1.0000	120.0000	1	0.0000	false	0	0	false	0.0000		false	true	true	-1.0000	false	false	0.0000	false	7878146		wh2_pro08_neu_cha_gotrek		0.0000	0.0000	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn	wh2_main_army_abilities_feral_cold_ones			0.0000		hex_ranged_summon	wh_group_rune		vo_battle_special_ability_generic_response	100.0000	100.0000			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
rhox_grudge_summon_felix	1.0000	120.0000	1	0.0000	false	0	0	false	0.0000		false	true	true	-1.0000	false	false	0.0000	false	7878147		wh2_pro08_neu_cha_felix		0.0000	0.0000	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn	wh2_main_army_abilities_feral_cold_ones			0.0000		hex_ranged_summon	wh_group_rune		vo_battle_special_ability_generic_response	100.0000	100.0000			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_allor_spell_bound_earth_blood	7.0000	60.0000	3	35.0000	true	4	0	false	0.0000		true	false	true	200.0000	false	false	1.0000	false	7878148			cast_up_short	0.0000	0.0000	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0.0000		healing_area	wh_dlc05_spell_life_earth_blood	life_short	vo_battle_special_ability_spell_cast_wef_life	50.0000	50.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		false	Life				
ovn_luthor_wall_of_fire	25.0000	90.0000	2	0.0000	false	0	0	false	0.0000		false	true	true	150.0000	false	false	3.0000	false	7878149				0.0000	0.0000	wh_abilities_generic_wind_rectangle	wh_abilities_generic_wind_rectangle			ovn_bound_wall_of_wind_and_fire	0.2500	wh_main_fire_miscast	vortex_wind_ap	wh3_main_ability_modular	fire_medium	vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	false	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true	Yang	Yang			
ovn_luthor_raging_flames	9.0000	-1.0000	-1	35.0000	false	-1	-1	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878150				0.0000	0.0000	wh_abilities_generic_direct_damage		wh3_dlc23_killing_fire			0.0000					vo_battle_special_ability_generic_response	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	true	1.0000		true					
