unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	unique_index	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed
albion_stonethrower		-1	warmachine	1	false	albion_stonethrower	44	0	600	wh_main_shp_transport	1	1	44	600	150	heavy		0	787878009	false	wh_main_vo_culture_Bretonnian	catapult	2	false	grn_goblin_15_degrees		false		60.0	540.0	true	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false		0.0	true
albion_huntresses		-1	missile_infantry	1	false	albion_huntresses	90	0	700	wh_main_shp_transport	1	1	90	700	138	light		0	787878010	false	wh_dlc05_vo_culture_Wood_Elves	missile_infantry_bow	1	false	emp_soldier_15_degrees		false		100.0	600.0	false	vo_culture_None	false	wh_dlc05_vo_actor_Wood_Elves_Female_Units	0	true	false	6	false	false		0.0	true
albion_riders		-1	melee_cavalry	1	false	albion_riders	60	0	450	wh_main_shp_transport	1	1	60	450	120	medium		0	787878013	false	wh_main_vo_culture_Bretonnian	shock_cavalry	2	false	emp_reiksguard		false		500.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Mounted	0	true	false	6	false	false		0.0	true
albion_riders_javelins		-1	missile_cavalry	1	false	albion_riders_javelins	60	0	525	wh_main_shp_transport	1	1	60	525	130	medium		0	787878014	false	wh_main_vo_culture_Bretonnian	missile_cavalry_javelin	1	false	emp_reiksguard		false		100.0	400.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Mounted	0	true	false	5	false	false		0.0	true
albion_hearthguard		-1	melee_infantry	1	false	albion_hearthguard	100	0	850	wh_main_shp_transport	1	1	100	850	230	heavy		0	787878015	false	wh_main_vo_culture_Bretonnian	infantry_sword	3	false	chaos_warrior_30_degrees		false		900.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false		0.0	true
albion_hearthguard_halberd		-1	melee_infantry	1	false	albion_hearthguard_halberd	100	0	900	wh_main_shp_transport	1	1	100	900	245	heavy		0	787878016	false	wh_main_vo_culture_Bretonnian	infantry_spear_halberd	3	false	chaos_warrior_30_degrees		false		1050.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false		0.0	true
albion_hearthguard_2h		-1	melee_infantry	1	false	albion_hearthguard_2h	100	0	1050	wh_main_shp_transport	1	1	100	1050	245	heavy		0	787878017	false	wh_main_vo_culture_Bretonnian	infantry_sword_great	3	false	emp_soldier_30_degrees		false		1150.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false		0.0	true
albion_swordmaiden		-1	melee_infantry	1	false	albion_swordmaiden	80	0	950	wh_main_shp_transport	1	1	80	950	280	light		0	787878018	false	wh2_main_vo_culture_Dark_Elves	infantry_sword	3	false	emp_soldier_15_degrees		false		1000.0	0.0	false	vo_culture_None	false	wh2_main_vo_actor_Dark_Elves_Sisters_of_Slaughter	0	true	false	6	false	false		0.0	true
albion_chariot		-1	chariot	1	false	albion_chariot	8	0	850	wh_main_shp_transport	1	1	12	850	205	very_heavy		0	787878019	false	wh_main_vo_culture_Bretonnian	chariot	2	true	default		false	composite_scene\porthole\chaos_chariot_porthole_01.csc	800.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Mounted	0	true	false	6	false	false		0.0	true
albion_truthsayer_beast		-1	lord	1	false	albion_truthsayer_beast	1	0	450	wh_main_shp_transport	1	1	1	1000	300	heavy		0	787878020	false	wh_main_vo_culture_Empire	lord_wizard_beasts	0	true	default		true		450.0	0.0	false	vo_culture_None	true	vo_actor_Empire_dlc03_AmberWizard	0	true	false	1	false	false		0.0	true
albion_truthsayer_beast_horse		-1	lord	1	false	albion_truthsayer_beast_horse	1	0	650	wh_main_shp_transport	1	1	1	1100	300	heavy		0	787878021	false	wh_main_vo_culture_Empire	lord_wizard_beasts	0	true	default	wh_dlc08_cam_mnt_nor_norscan_warhorse	true		550.0	0.0	false	vo_culture_None	true	vo_actor_Empire_dlc03_AmberWizard	0	true	false	1	false	false		0.0	true
albion_truthsayer_life		-1	lord	1	false	albion_truthsayer_life	1	0	450	wh_main_shp_transport	1	1	1	1000	300	heavy		0	787878022	false	wh_main_vo_culture_Empire	lord_wizard_life	0	true	default		true		450.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	1	false	false		0.0	true
albion_truthsayer_life_horse		-1	lord	1	false	albion_truthsayer_life_horse	1	0	650	wh_main_shp_transport	1	1	1	1100	300	heavy		0	787878023	false	wh_main_vo_culture_Empire	lord_wizard_life	0	true	default	wh_dlc08_cam_mnt_nor_norscan_warhorse	true		550.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	1	false	false		0.0	true
albion_truthsayer_light		-1	lord	1	false	albion_truthsayer_light	1	0	450	wh_main_shp_transport	1	1	1	1000	300	heavy		0	787878021	false	wh_main_vo_culture_Empire	lord_wizard_light	0	true	default		true		450.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_LightWizard	0	true	false	1	false	false		0.0	true
albion_truthsayer_light_horse		-1	lord	1	false	albion_truthsayer_light_horse	1	0	650	wh_main_shp_transport	1	1	1	1100	300	heavy		0	787878023	false	wh_main_vo_culture_Empire	lord_wizard_light	0	true	default	wh_dlc08_cam_mnt_nor_norscan_warhorse	true		550.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_LightWizard	0	true	false	1	false	false		0.0	true
albion_truthsayer_truth		-1	lord	1	false	albion_truthsayer_truth	1	0	450	wh_main_shp_transport	1	1	1	1000	300	heavy		0	787878024	false	wh_main_vo_culture_Empire	ovn_truthsayer_lore	0	true	default		true		450.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	1	false	false		0.0	true
albion_truthsayer_truth_horse		-1	lord	1	false	albion_truthsayer_truth_horse	1	0	650	wh_main_shp_transport	1	1	1	1100	300	heavy		0	787878025	false	wh_main_vo_culture_Empire	ovn_truthsayer_lore	0	true	default	wh_dlc08_cam_mnt_nor_norscan_warhorse	true		550.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	1	false	false		0.0	true
albion_centaurs		-1	melee_cavalry	2	false	albion_centaurs	60	0	1000	wh_main_shp_transport	1	1	60	1000	250	heavy		0	787878026	false	wh_dlc03_vo_culture_Beastmen	ovn_centaur_great_weapons	3	false	bst_centigor_40_degrees		false		1050.0	0.0	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false		0.0	true
albion_fenhulk		-1	monster	3	false	albion_fenhulk	1	0	2150	wh_main_shp_transport	1	1	1	2150	500	very_heavy		0	787878027	false	wh_dlc03_vo_culture_Spawn	monster_generic	3	true	chaos_spawn		true		2150.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false		0.0	true
albion_warleader		-1	lord	1	false	albion_warleader	1	0	650	wh_main_shp_transport	1	1	1	650	200	heavy		0	787878028	false	wh_dlc08_vo_culture_Norsca	lord_infantry_sword	0	true	chaos_lord		true		650.0	0.0	false	vo_culture_None	true	wh_dlc08_vo_actor_Norsca_Marauder_Chieftan	0	true	false	0	false	false		0.0	true
albion_warleader_horse		-1	lord	1	false	albion_warleader_horse	1	0	850	wh_main_shp_transport	1	1	1	850	220	heavy		0	787878029	false	wh_main_vo_culture_Bretonnian	lord_cavalry	0	true	chaos_lord	wh_dlc08_cam_mnt_nor_norscan_warhorse	true		850.0	0.0	false	vo_culture_None	true	wh_dlc08_vo_actor_Norsca_Marauder_Chieftan	0	true	false	0	false	false		0.0	true
albion_warleader_chariot		-1	lord	1	false	albion_warleader_chariot	2	0	1100	wh_main_shp_transport	1	1	2	1100	290	heavy		0	787878030	false	wh_main_vo_culture_Bretonnian	lord_chariot	0	true	chaos_lord	albion_warhorse_chariot	true		1100.0	0.0	false	vo_culture_None	true	wh_dlc08_vo_actor_Norsca_Marauder_Chieftan	0	true	false	0	false	false		0.0	true
albion_chief		-1	hero	1	false	albion_chief	1	0	450	wh_main_shp_transport	1	1	1	450	200	medium		0	787878031	false	wh_main_vo_culture_Bretonnian	chs_exalted_hero	0	true	chaos_lord		true		450.0	0.0	false	vo_culture_None	true	wh_dlc08_vo_actor_Norsca_Marauder_Chieftan	0	true	false	2	false	false		0.0	true
albion_chief_horse		-1	hero	1	false	albion_chief_horse	1	0	650	wh_main_shp_transport	1	1	1	650	220	medium		0	787878032	false	wh_main_vo_culture_Bretonnian	chs_exalted_hero_cavalry	0	true	chaos_lord	wh_dlc08_cam_mnt_nor_norscan_warhorse	true		650.0	0.0	false	vo_culture_None	true	wh_dlc08_vo_actor_Norsca_Marauder_Chieftan	0	true	false	2	false	false		0.0	true
albion_chief_chariot		-1	hero	1	false	albion_chief_chariot	2	0	950	wh_main_shp_transport	1	1	2	950	290	heavy		0	787878033	false	wh_main_vo_culture_Bretonnian	chs_exalted_hero_cavalry	0	true	chaos_lord	wh_dlc08_cam_mnt_nor_marauder_chariot	true		950.0	0.0	false	vo_culture_None	true	wh_dlc08_vo_actor_Norsca_Marauder_Chieftan	0	true	false	2	false	false		0.0	true
albion_morrigan		1	lord	1	false	albion_morrigan	1	0	750	wh_main_shp_transport	1	1	1	1200	300	heavy		0	787878034	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	0	true	emp_general_foot		true		750.0	0.0	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0	true
albion_morrigan_bird		1	lord	1	false	albion_morrigan_bird	1	0	1300	wh_main_shp_transport	1	1	1	1300	300	heavy		0	787878035	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	0	true	cth_shugengan_lord	wh_dlc05_cam_mnt_wef_great_eagle	true		750.0	0.0	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0	true
albion_half_giants		-1	monstrous_infantry	2	false	albion_half_giants	12	0	800	wh_main_shp_transport	1	1	12	800	215	heavy		0	787878036	false	wh_main_vo_culture_Bretonnian	monstrous_infantry	3	true	ogre_infantry		false		800.0	0.0	true	wh3_main_vo_culture_Ogres	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0	true
albion_wyrd_druid		-1	hero	1	false	albion_wyrd_druid	1	0	400	wh_main_shp_transport	1	1	1	400	250	heavy		0	787878037	false	wh_dlc05_vo_culture_Wood_Elves	wizard_beasts	0	true	emp_general_foot		true		700.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Wood_Elves_Spellsinger	0	true	false	0	false	false		0.0	true
albion_wyrd_druid_horse		-1	hero	1	false	albion_wyrd_druid_horse	1	0	600	wh_main_shp_transport	1	1	1	600	250	heavy		0	787878038	false	wh_dlc05_vo_culture_Wood_Elves	wizard_beasts_cavalry	0	true	emp_general_foot	wh_dlc08_cam_mnt_nor_norscan_warhorse	true		700.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Wood_Elves_Spellsinger	0	true	false	0	false	false		0.0	true
alb_cav_noble		-1	melee_cavalry	2	false	alb_cav_noble	60	0	800	wh_main_shp_transport	1	1	60	800	215	heavy		0	474587	false	wh_main_vo_culture_Bretonnian	cavalry	3	false	emp_reiksguard		false		1450.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Mounted	0	true	false	6	false	false		0.0	true
alb_cav_noble_spear		-1	melee_cavalry	2	false	alb_cav_noble_spear	60	0	900	wh_main_shp_transport	1	1	60	900	260	heavy		0	457814	false	wh_main_vo_culture_Bretonnian	shock_cavalry	3	false	emp_reiksguard		false		1600.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Mounted	0	true	false	6	false	false		0.0	true
alb_viridian_champ		-1	melee_infantry	2	false	alb_viridian_champ	40	0	1400	wh_main_shp_transport	1	1	40	1400	320	heavy		0	484547	false	wh_dlc05_vo_culture_Dryad	infantry_axe_great	3	false	chaos_warrior_45_degrees		false		1500.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_group_sound	0	true	false	6	false	false		0.0	true
albion_riders_spear		-1	melee_cavalry	1	false	albion_riders_spear	60	0	500	wh_main_shp_transport	1	1	60	500	130	medium		0	787878013	false	wh_main_vo_culture_Bretonnian	shock_cavalry	1	false	emp_reiksguard		false		500.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Mounted	0	true	false	6	false	false		0.0	true
elo_albion_gryphon		-1	monster	1	false	elo_albion_gryphon	1	0	800	wh_main_shp_transport	1	1	1	800	200	heavy		0	164842840	true	wh_main_vo_culture_Eagle	wh_dlc05_wef_great_eagle	3	true	bst_manticore		true		800.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	false		0.0	true
bl_elo_dural_durak		-1	lord	1	false	bl_elo_dural_durak	1	1	675	wh_main_shp_transport	1	1	1	1000	250	heavy		0	164842841	false	wh_main_vo_culture_Empire	lord_wizard_life	3	true	default		true		700.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	false	false	1	false	false		0.0	true
elo_summon_fenbeasts		-1	monstrous_infantry	2	false	elo_summon_fenbeasts	16	0	0	wh_main_shp_transport	1	1	16	0	0	very_heavy		0	787878123	false	wh_dlc03_vo_culture_Spawn	monstrous_infantry	3	true	chaos_spawn		false		1100.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false		0.0	true
bl_elo_dural_durak_horse		-1	lord	1	false	bl_elo_dural_durak_horse	1	1	875	wh_main_shp_transport	1	1	1	1200	300	very_heavy		0	164842842	false	wh_main_vo_culture_Empire	lord_wizard_life	3	true	default	wh_dlc08_cam_mnt_nor_norscan_warhorse	true		900.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	false	false	1	false	false		0.0	true
bl_elo_dural_durak_chariot		-1	lord	1	false	bl_elo_dural_durak_chariot	2	1	1175	wh_main_shp_transport	1	1	2	1600	350	very_heavy		0	164842843	false	wh_main_vo_culture_Empire	lord_wizard_life	3	true	default	wh_dlc08_cam_mnt_nor_marauder_chariot	true		1200.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	false	false	1	false	false		0.0	true
ovn_barrow_wight		-1	melee_infantry	2	false	ovn_barrow_wight	120	0	850	wh_main_shp_transport	1	1	120	850	212	heavy		0	7539	true	wh_main_vo_culture_Skeleton	infantry_sword	3	false	vamp_grave_guard		false		850.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0	true
albion_shieldmaiden_ror		1	melee_infantry	1	false	albion_shieldmaiden_ror	80	0	1250	wh_main_shp_transport	1	1	80	1250	290	medium		0	787878018	false	wh2_main_vo_culture_Dark_Elves	infantry_spear	3	false	emp_soldier_15_degrees		false		1250.0	0.0	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Sisters_of_Slaughter	0	true	false	1	false	false		0.0	true
albion_bologs_giant_ror		1	monster	1	false	albion_bologs_giant_ror	1	0	2500	wh_main_shp_transport	1	1	1	2500	500	super_heavy		0	787878007	false	wh_main_vo_culture_Giant	giant	3	true	grn_giant		true		2500.0	0.0	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	false	false		0.0	true
elo_fly_infested_rotwood		1	monstrous_infantry	1	false	elo_fly_infested_rotwood	16	0	1850	wh_main_shp_transport	1	1	16	1850	350	very_heavy		0	787878001	false	wh_dlc03_vo_culture_Spawn	ovn_fenbeasts	3	true	chaos_spawn		false		1600.0	0.0	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	false	false		0.0	true
albion_woadraider_sworn_ror		1	melee_infantry	1	false	albion_woadraider_sworn_ror	100	0	1000	wh_main_shp_transport	1	1	100	1000	190	medium		0	787878005	false	wh_main_vo_culture_Bretonnian	infantry_axe_dual	3	false	chaos_warrior_30_degrees		false		975.0	0.0	true	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	1	false	false		0.0	true
alb_cav_noble_first_ror		1	melee_cavalry	1	false	alb_cav_noble_first_ror	60	0	1200	wh_main_shp_transport	1	1	60	1200	240	heavy		0	474587	false	wh_main_vo_culture_Bretonnian	cavalry	3	false	emp_reiksguard		false		1200.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Mounted	0	true	false	1	false	false		0.0	true
albion_warriors_lugh		1	melee_infantry	1	false	albion_warriors_lugh	120	0	650	wh_main_shp_transport	1	1	120	600	115	medium		0	787878003	false	wh_main_vo_culture_Bretonnian	infantry_sword	2	false	chaos_warrior_15_degrees		false		650.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	1	false	false		0.0	true
albion_huntresses_warden_ror		1	missile_infantry	1	false	albion_huntresses_warden_ror	90	0	1250	wh_main_shp_transport	1	1	90	1250	220	medium		0	787878010	false	wh_dlc05_vo_culture_Wood_Elves	wh2_main_hef_missile_infantry_bow_spear	3	false	emp_soldier_15_degrees		false		400.0	850.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Wood_Elves_Female_Units	0	true	false	1	false	false		0.0	true
albion_centaur_hunter_ror		1	missile_cavalry	1	false	albion_centaur_hunter_ror	60	0	1350	wh_main_shp_transport	1	1	60	1350	260	heavy		0	787878026	false	wh_dlc03_vo_culture_Beastmen	wh_dlc03_bst_centigor_missile	3	false	bst_centigor_40_degrees		false		1400.0	0.0	false	vo_culture_None	true	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	1	false	false		0.0	true
albion_cachtorr_stonethrower		1	missile_infantry	1	false	albion_cachtorr_stonethrower	1	0	2350	wh_main_shp_transport	1	1	1	2350	450	very_heavy		0	52474513123	false	wh_main_vo_culture_Giant	wh_dlc03_bst_cygor	3	true	bst_cygor		true		1000.0	1300.0	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	false	false		0.0	true
albion_highlander_ror		1	melee_infantry	1	false	albion_highlander_ror	100	0	1500	wh_main_shp_transport	1	1	100	1500	295	heavy		0	787878017	false	wh_main_vo_culture_Bretonnian	infantry_sword_great	3	false	ksl_tsar_guard_1		false		1500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	1	false	false		0.0	true
