key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_override	ai_usage_template_group
spell_truth_boon_courage	16.0	43.0	-1	40.0	true	-1	0	false	0.0		true	false	true	200.0	false	false	3.0	false	7878017			cast_up_medium	4.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0		augment_morale_area	wh_main_spell_light_light_of_battle	light_medium	vo_battle_special_ability_spell_cast_positive	80.0	80.0				false	false	true	true				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
spell_truth_boon_courage_upgraded	32.0	43.0	-1	40.0	true	-1	0	false	0.0		true	false	true	200.0	false	false	3.0	false	7878018			cast_up_medium	8.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_dlc05_spell_life_miscast	augment_morale_area	wh_main_spell_light_light_of_battle_upgraded	light_medium	vo_battle_special_ability_spell_cast_positive	80.0	80.0				false	false	true	true				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
spell_truth_wings_fate	-1.0	29.0	-1	0.0	false	0	0	false	0.0	wings_fate	false	true	false	250.0	false	false	1.0	false	7878019			cast_forward_short	4.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0		projectile_homing	wh_main_spell_light_shems_burning_gaze	life_short	vo_battle_special_ability_spell_cast_negative	0.0	78.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
spell_truth_wings_fate_upgraded	-1.0	29.0	-1	0.0	false	0	0	false	0.0	wings_fate_upgraded	false	true	false	250.0	false	false	1.0	false	7878020			cast_forward_short	8.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.5	wh_dlc05_spell_life_miscast	projectile_homing	wh_main_spell_light_shems_burning_gaze	life_short	vo_battle_special_ability_spell_cast_negative	0.0	78.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
magic_siphon	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878021				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
embodiment_albion	-1.0	-1.0	-1	60.0	false	0	-1	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878022				0.0	0.0	wh_abilities_generic_debuff_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
albion_warcry	18.0	90.0	-1	40.0	true	-1	0	false	0.0		false	false	false	0.0	false	false	0.0	false	7878023				0.0	0.0	wh_abilities_generic_buff					0.0		augment_melee_area	wh_group_lord_ability		vo_battle_special_ability_generic_response	109.0	53.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
omen_of_doom	-1.0	-1.0	-1	40.0	false	0	-1	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878024				0.0	0.0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
omen_of_war	-1.0	-1.0	-1	40.0	false	-1	0	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878025				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
murder_crows	15.0	45.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878026				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	119.0	119.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
howling_shields	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878028				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
spell_truth_wings_fate_bound	-1.0	29.0	4	0.0	false	0	0	false	0.0	wings_fate_upgraded	false	true	false	250.0	false	false	1.0	false	7878029			cast_forward_short	0.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0		projectile_homing	wh_main_spell_light_shems_burning_gaze	life_short	vo_battle_special_ability_spell_cast_negative	0.0	78.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
darkened_skies	-1.0	-1.0	-1	-1.0	false	0	-1	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878030				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	119.0	119.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
murder_crows_upgraded	15.0	30.0	-1	60.0	false	0	-1	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878027				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	119.0	119.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
morrigan_hunters_dmg	-1.0	-1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	100.0	false	false	0.0	true	7878031				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	0.0	162.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_summon_fenbeasts	3.0	180.0	2	0.0	false	1	0	false	0.0		true	false	true	60.0	false	false	3.0	false	7878032		elo_summon_fenbeasts	cast_up_medium	0.0	22.0	wh_abilities_generic_spawn					0.0		threatened	wh2_dlc11_spell_deep_denizens_of_the_deep	deep_medium	vo_battle_special_ability_raise_dead	79.0	79.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
lesser_shield_of_the_old_ones	25.0	90.0	-1	40.0	true	-1	0	true	0.0		false	false	true	150.0	false	false	0.0	false	7878033				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh2_main_character_abilities_slann_forcefield			0.0		augment_melee_area	wh_group_character		vo_battle_special_ability_generic_response	78.0	78.0				true	false	true	true				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_staff_of_dural_durak	-1.0	-1.0	-1	-1.0	false	0	-1	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878034				0.0	0.0	wh_abilities_generic_buff_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_amulet_old_ones	-1.0	-1.0	1	0.0	true	0	0	false	-1.0		false	false	false	0.0	false	false	0.0	true	7878035				0.0	0.0	wh_abilities_generic_regeneration_no_ring					0.0					vo_battle_special_ability_generic_response	0.0	259.0				false	false	false	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_albion_freedom	10.0	30.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878036				0.0	0.0	wh_abilities_generic_buff_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_champion_of_albion	-1.0	-1.0	-1	-1.0	false	-1	0	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878037				0.0	0.0	wh_abilities_generic_buff					0.0		augment_morale_area	wh_group_unit		vo_battle_special_ability_generic_response	160.0	0.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_albion_bologs	60.0	120.0	-1	0.0	true	1	0	false	-1.0		false	false	false	0.0	false	false	0.0	false	7878038				0.0	0.0	wh_abilities_generic_buff_no_ring					0.0		augment_melee	wh_group_unit		vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_hengus_blessing	1.0	30.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878039				0.0	0.0	wh_abilities_generic_regeneration_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_albion_something_prove	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878040				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_albion_remove_war_fury_2	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878055				0.0	0.0						0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_albion_holy_warriors_unbreakable	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878056				0.0	0.0						0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
elo_albion_protectors_world	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0	false	false	0.0	true	7878057				0.0	0.0						0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false				false	false	false	false	false			false	false	true	-1.0	false	default	1	false	1.0		true			
