faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive	armory_item_set
ovn_alb_order_of_the_truthsayers	true	albion_truthsayer_life	true	true	ui/portraits/portholes/no_culture/albion_truthsayer.png		wh_dlc05_emp_cha_wizard_life_0	false	
ovn_alb_order_of_the_truthsayers	true	albion_truthsayer_life_horse	true	true	ui/portraits/portholes/no_culture/albion_truthsayer.png		wh_dlc05_emp_cha_wizard_life_0	false	
ovn_alb_order_of_the_truthsayers	true	albion_truthsayer_light	true	true	ui/portraits/portholes/no_culture/albion_truthsayer.png		wh_dlc05_emp_cha_wizard_life_0	false	
ovn_alb_order_of_the_truthsayers	true	albion_truthsayer_light_horse	true	true	ui/portraits/portholes/no_culture/albion_truthsayer.png		wh_dlc05_emp_cha_wizard_life_0	false	
ovn_alb_order_of_the_truthsayers	true	albion_truthsayer_truth	true	true	ui/portraits/portholes/no_culture/albion_truthsayer.png		wh_dlc05_emp_cha_wizard_life_0	false	
ovn_alb_order_of_the_truthsayers	true	albion_truthsayer_truth_horse	true	true	ui/portraits/portholes/no_culture/albion_truthsayer.png		wh_dlc05_emp_cha_wizard_life_0	false	
ovn_alb_order_of_the_truthsayers	false	albion_centaurs	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_fenhulk	true	true				false	
ovn_alb_order_of_the_truthsayers	true	albion_warleader	true	true	ui/portraits/portholes/no_culture/albion_warleader.png		wh_dlc08_nor_cha_marauder_chieftain_0	false	
ovn_alb_order_of_the_truthsayers	true	albion_warleader_horse	true	true	ui/portraits/portholes/no_culture/albion_warleader.png		wh_dlc08_nor_cha_marauder_chieftain_0	false	
ovn_alb_order_of_the_truthsayers	true	albion_warleader_chariot	true	true	ui/portraits/portholes/no_culture/albion_warleader.png		wh_dlc08_nor_cha_marauder_chieftain_0	false	
ovn_alb_order_of_the_truthsayers	false	albion_chief	true	true	ui/portraits/portholes/no_culture/albion_chief.png		wh_dlc08_nor_cha_marauder_chieftain_0	false	
ovn_alb_order_of_the_truthsayers	false	albion_chief_horse	true	true	ui/portraits/portholes/no_culture/albion_chief.png		wh_dlc08_nor_cha_marauder_chieftain_0	false	
ovn_alb_order_of_the_truthsayers	false	albion_chief_chariot	true	true	ui/portraits/portholes/no_culture/albion_chief.png		wh_dlc08_nor_cha_marauder_chieftain_0	false	
ovn_alb_order_of_the_truthsayers	true	albion_morrigan	true	true	ui/portraits/portholes/no_culture/albion_morrigan.png		albion_morrigan	false	
ovn_alb_order_of_the_truthsayers	true	albion_morrigan_bird	true	true	ui/portraits/portholes/no_culture/albion_morrigan.png		albion_morrigan	false	
ovn_alb_order_of_the_truthsayers	false	albion_half_giants	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_wyrd_druid	true	true	ui/portraits/portholes/no_culture/albion_wyrd_druid.png		wh_main_chs_cha_chaos_sorcerer_metal_0	false	
ovn_alb_order_of_the_truthsayers	false	albion_wyrd_druid_horse	true	true	ui/portraits/portholes/no_culture/albion_wyrd_druid.png		wh_main_chs_cha_chaos_sorcerer_metal_0	false	
ovn_alb_order_of_the_truthsayers	false	ovn_alb_inf_stone_throw_giant	true	true				false	
ovn_alb_order_of_the_truthsayers	false	alb_cav_noble	true	true				false	
ovn_alb_order_of_the_truthsayers	false	alb_cav_noble_spear	true	true				false	
ovn_alb_order_of_the_truthsayers	false	alb_viridian_champ	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_riders_spear	true	true				false	
ovn_alb_order_of_the_truthsayers	true	bl_elo_dural_durak	true	true	ui/portraits/portholes/no_culture/dural_durak.png		bl_elo_dural_durak	false	
ovn_alb_order_of_the_truthsayers	true	bl_elo_dural_durak_horse	true	true	ui/portraits/portholes/no_culture/dural_durak.png		bl_elo_dural_durak	false	
ovn_alb_order_of_the_truthsayers	true	bl_elo_dural_durak_chariot	true	true	ui/portraits/portholes/no_culture/dural_durak.png		bl_elo_dural_durak	false	
ovn_alb_order_of_the_truthsayers	false	ovn_barrow_wight	true	true				true	
ovn_alb_order_of_the_truthsayers	false	wh2_dlc16_wef_mon_zoats	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_shieldmaiden_ror	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_bologs_giant_ror	true	true				false	
ovn_alb_order_of_the_truthsayers	false	elo_fly_infested_rotwood	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_woadraider_sworn_ror	true	true				false	
ovn_alb_order_of_the_truthsayers	false	alb_cav_noble_first_ror	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_warriors_lugh	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_huntresses_warden_ror	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_centaur_hunter_ror	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_cachtorr_stonethrower	true	true				false	
ovn_alb_order_of_the_truthsayers	false	albion_highlander_ror	true	true				false	
