building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
alb_resource_marble		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_marble	false	ovn_albion_marble	true
alb_resource_iron		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_iron	false	ovn_albion_iron	true
alb_resource_wood_1		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_wood	false	ovn_albion_wood	true
alb_resource_wood_2		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_wood	false	ovn_albion_wood2	true
alb_resource_wood_3		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_wood	false	ovn_albion_wood3	true
alb_resource_pottery_1		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_pottery	false	wh_main_emp_resource_pottery_1	true
alb_resource_pottery_2		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_pottery	false	wh2_main_hef_resource_pottery_2	true
alb_resource_pottery_3		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_pottery	false	wh_main_emp_resource_pottery_3	true
alb_resource_medicine_1		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_medicine	false	ovn_albion_medicine	true
alb_resource_medicine_2		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_medicine	false	alb_resource_medicine_2	true
alb_resource_medicine_3		ovn_sc_alb_albion		wh_main_PLACEHOLDER	dark_elves_resource_medicine	false	alb_resource_medicine_3	true
ovn_albion_settlement_major_1		ovn_sc_alb_albion		wh_main_PLACEHOLDER	albion_settlement	false	albion_major_1	true
ovn_albion_settlement_major_2		ovn_sc_alb_albion		wh_main_PLACEHOLDER	albion_settlement	false	albion_major_2	true
ovn_albion_settlement_major_3		ovn_sc_alb_albion		wh_main_PLACEHOLDER	albion_settlement	false	albion_major_3	true
ovn_albion_settlement_major_4		ovn_sc_alb_albion		wh_main_PLACEHOLDER	albion_settlement	false	albion_major_4	true
ovn_albion_settlement_major_5		ovn_sc_alb_albion		wh_main_PLACEHOLDER	albion_settlement	false	albion_major_5	true
ovn_albion_settlement_major_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
ovn_albion_settlement_minor_1		ovn_sc_alb_albion		wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_1	true
ovn_albion_settlement_minor_2		ovn_sc_alb_albion		wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_2	true
ovn_albion_settlement_minor_3		ovn_sc_alb_albion		wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_3	true
ovn_albion_settlement_minor_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
