building	campaign_group	unit
wh3_main_emp_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_emp_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_emp_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_emp_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_emp_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_emp_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_emp_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_emp_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_emp_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_emp_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_emp_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_emp_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_emp_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_emp_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_grn_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_grn_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_grn_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_grn_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_grn_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_grn_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_grn_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_grn_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_grn_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_grn_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_grn_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_grn_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_grn_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_grn_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_grn_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_hef_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_hef_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_hef_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_hef_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_hef_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_hef_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_hef_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_hef_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_hef_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_hef_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_hef_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_hef_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_hef_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_hef_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_hef_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_kho_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_kho_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_kho_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_kho_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_kho_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_kho_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_kho_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_kho_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_kho_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_kho_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_kho_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_kho_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_kho_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_kho_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_kho_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_ksl_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_ksl_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_ksl_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_ksl_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_ksl_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_ksl_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_ksl_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_ksl_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_ksl_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_ksl_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_ksl_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_ksl_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_ksl_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_ksl_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_ksl_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_lzd_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_lzd_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_lzd_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_lzd_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_lzd_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_lzd_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_lzd_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_lzd_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_lzd_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_lzd_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_lzd_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_lzd_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_lzd_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_lzd_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_lzd_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_nor_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_nor_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_nor_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_nor_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_nor_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_nor_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_nor_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_nor_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_nor_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_nor_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_nor_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_nor_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_nor_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_nor_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_nor_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_nur_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_nur_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_nur_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_nur_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_nur_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_nur_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_nur_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_nur_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_nur_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_nur_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_nur_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_nur_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_nur_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_nur_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_nur_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_ogr_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_ogr_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_ogr_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_ogr_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_ogr_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_ogr_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_ogr_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_ogr_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_ogr_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_ogr_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_ogr_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_ogr_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_ogr_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_ogr_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_ogr_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_skv_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_skv_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_skv_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_skv_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_skv_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_skv_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_skv_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_skv_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_skv_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_skv_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_skv_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_skv_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_skv_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_skv_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_skv_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_sla_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_sla_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_sla_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_sla_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_sla_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_sla_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_sla_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_sla_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_sla_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_sla_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_sla_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_sla_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_sla_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_sla_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_sla_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_tmb_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_tmb_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_tmb_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_tmb_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_tmb_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_tmb_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_tmb_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_tmb_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_tmb_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_tmb_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_tmb_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_tmb_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_tmb_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_tmb_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_tmb_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_tze_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_tze_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_tze_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_tze_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_tze_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_tze_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_tze_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_tze_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_tze_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_tze_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_tze_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_tze_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_tze_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_tze_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_tze_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_vmp_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_vmp_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_vmp_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_vmp_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_vmp_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_vmp_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_vmp_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_vmp_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_vmp_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_vmp_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_vmp_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_vmp_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_vmp_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_vmp_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_vmp_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
wh3_main_wef_allied_outpost_1	wh_feature_nor_albion	elo_albion_warriors
wh3_main_wef_allied_outpost_1	wh_feature_nor_albion	elo_youngbloods
wh3_main_wef_allied_outpost_1	wh_feature_nor_albion	albion_riders
wh3_main_wef_allied_outpost_1	wh_feature_nor_albion	albion_riders_javelins
wh3_main_wef_allied_outpost_1	wh_feature_nor_albion	albion_riders_spear
wh3_main_wef_allied_outpost_2	wh_feature_nor_albion	elo_woadraider
wh3_main_wef_allied_outpost_2	wh_feature_nor_albion	albion_stonethrower
wh3_main_wef_allied_outpost_2	wh_feature_nor_albion	druid_neophytes
wh3_main_wef_allied_outpost_2	wh_feature_nor_albion	albion_huntresses
wh3_main_wef_allied_outpost_3	wh_feature_nor_albion	albion_half_giants
wh3_main_wef_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble
wh3_main_wef_allied_outpost_3	wh_feature_nor_albion	albion_chariot
wh3_main_wef_allied_outpost_3	wh_feature_nor_albion	albion_hearthguard
wh3_main_wef_allied_outpost_3	wh_feature_nor_albion	alb_cav_noble_spear
wh3_main_wef_allied_outpost_3	wh_feature_nor_albion	albion_swordmaiden
