building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
ovn_Waystone_3	wh_main_effect_force_army_campaign_ambush_attack_success_chance		province_to_force_own_provincewide	15.0000	5.0000	0.0000
ovn_Waystone_3	wh_main_effect_agent_action_success_chance_enemy_building		region_to_character_enemy	-15.0000	-5.0000	0.0000
ovn_Waystone_1	wh_main_effect_ovn_Waystone_1_dummy		this_building	1.0000	0.0000	0.0000
ovn_Waystone_2	wh_main_effect_ovn_Waystone_2_dummy		this_building	1.0000	0.0000	0.0000
ovn_Waystone_3	wh_main_effect_ovn_Waystone_3_dummy		this_building	1.0000	0.0000	0.0000
ovn_Waystone_3	wh_main_effect_economy_gdp_manufacture		building_to_building_own	300.0000	150.0000	0.0000
ovn_Waystone_2	ovn_albion_waystone_geomancy		region_to_province_own	1.0000	4.0000	0.0000
ovn_Waystone_3	ovn_albion_waystone_geomancy		region_to_province_own	2.0000	5.0000	0.0000
ovn_Waystone_marker	ovn_albion_waystone_geomancy		region_to_province_own	5.0000	5.0000	0.0000
ovn_Waystone_marker	wh2_main_effect_building_major_settlement_only_dummy		region_to_region_own	1.0000	1.0000	1.0000
ovn_Waystone_marker	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-6.0000	-3.0000	0.0000
ovn_Waystone_beacon	ovn_albion_waystone_geomancy		region_to_province_own	4.0000	2.0000	0.0000
ovn_Waystone_beacon	wh2_main_effect_building_major_settlement_only_dummy		region_to_region_own	1.0000	1.0000	1.0000
ovn_Waystone_beacon	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-4.0000	-2.0000	0.0000
albion_oracle_hall_1	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-1.0000	0.0000
albion_oracle_hall_2	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-4.0000	-2.0000	0.0000
elo_temple_danu_1	increase_cap_albion_wyrd_druid		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
elo_temple_danu_2	increase_cap_albion_wyrd_druid		faction_to_faction_own_unseen	2.0000	1.0000	0.0000
elo_temple_danu_3	increase_cap_albion_wyrd_druid		faction_to_faction_own_unseen	3.0000	1.0000	0.0000
elo_temple_danu_1	enable_recruitment_albion_wyrd_druid		province_to_province_own	1.0000	1.0000	0.0000
elo_temple_danu_2	enable_recruitment_albion_wyrd_druid		province_to_province_own	1.0000	1.0000	0.0000
elo_temple_danu_3	enable_recruitment_albion_wyrd_druid		province_to_province_own	1.0000	1.0000	0.0000
elo_citadel_lead	wh_main_effect_unit_recruitment_points		province_to_province_own	2.0000	1.0000	0.0000
ovn_Waystone_1	ovn_albion_waystone_construction_penalty_dummy		this_building	1.0000	0.0000	0.0000
ovn_Waystone_2	ovn_albion_waystone_construction_penalty_dummy		this_building	1.0000	0.0000	0.0000
ovn_Waystone_3	ovn_albion_waystone_construction_penalty_dummy		this_building	1.0000	0.0000	0.0000
ovn_albion_foreign_slot_discovery_1	wh2_main_effect_plague_infectivity_mod		region_to_region_own	-50.0000	-25.0000	0.0000
ovn_albion_foreign_slot_discovery_1	wh3_main_effect_block_chaos_rifts	IsChaosCampaign	region_to_province_own	1.0000	1.0000	0.0000
ovn_albion_foreign_slot_discovery_1	wh_main_effect_public_order_base		province_to_province_own_unseen	3.0000	2.0000	0.0000
ovn_albion_walls_1	wh_main_effect_force_stat_leadership_siege_defence		region_to_force_own	2.0000	2.0000	0.0000
ovn_albion_walls_1	wh_main_effect_force_stat_melee_defence_siege_defence		region_to_force_own	4.0000	4.0000	0.0000
ovn_albion_walls_2	wh_main_effect_force_stat_leadership_siege_defence		region_to_force_own	4.0000	4.0000	0.0000
ovn_albion_walls_2	wh_main_effect_force_stat_melee_defence_siege_defence		region_to_force_own	7.0000	7.0000	0.0000
ovn_albion_walls_3	wh_main_effect_force_stat_leadership_siege_defence		region_to_force_own	6.0000	6.0000	0.0000
ovn_albion_walls_3	wh_main_effect_force_stat_melee_defence_siege_defence		region_to_force_own	10.0000	10.0000	0.0000
alb_resource_marble	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
alb_resource_marble	wh_main_effect_region_resource_marble_production		building_to_building_own	20.0000	10.0000	0.0000
alb_resource_marble	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-1.0000	0.0000	0.0000
alb_resource_gold	wh_main_effect_economy_gdp_mining		building_to_building_own	400.0000	200.0000	0.0000
alb_resource_gold	wh_main_effect_economy_gdp_mod_all		province_to_region_own	5.0000	5.0000	0.0000
alb_resource_gold	wh2_main_effect_region_resource_gold_idols_production		building_to_building_own	10.0000	4.0000	0.0000
alb_resource_iron	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
alb_resource_iron	wh_main_effect_force_all_campaign_recruitment_cost_all		region_to_force_own	-35.0000	-17.0000	0.0000
alb_resource_iron	wh_main_effect_region_resource_iron_production		building_to_building_own	20.0000	10.0000	0.0000
alb_resource_pottery_1	wh_main_effect_economy_gdp_manufacture		building_to_building_own	100.0000	50.0000	0.0000
alb_resource_pottery_1	wh_main_effect_region_resource_pottery_production		building_to_building_own	20.0000	10.0000	0.0000
alb_resource_pottery_2	wh_main_effect_economy_gdp_manufacture		building_to_building_own	150.0000	75.0000	0.0000
alb_resource_pottery_2	wh_main_effect_region_resource_pottery_production		building_to_building_own	30.0000	15.0000	0.0000
alb_resource_pottery_3	wh_main_effect_economy_gdp_manufacture		building_to_building_own	200.0000	100.0000	0.0000
alb_resource_pottery_3	wh_main_effect_region_resource_pottery_production		building_to_building_own	45.0000	23.0000	0.0000
alb_resource_medicine_1	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	6.0000	3.0000	0.0000
alb_resource_medicine_1	wh_main_effect_region_resource_medicine_production		building_to_building_own	20.0000	10.0000	0.0000
alb_resource_medicine_2	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	8.0000	4.0000	0.0000
alb_resource_medicine_2	wh_main_effect_region_resource_medicine_production		building_to_building_own	30.0000	15.0000	0.0000
alb_resource_medicine_3	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	12.0000	6.0000	0.0000
alb_resource_medicine_3	wh_main_effect_region_resource_medicine_production		building_to_building_own	45.0000	23.0000	0.0000
alb_resource_wood_1	wh_main_effect_economy_gdp_manufacture		building_to_building_own	100.0000	50.0000	0.0000
alb_resource_wood_1	wh_main_effect_region_resource_timber_production		building_to_building_own	20.0000	10.0000	0.0000
alb_resource_wood_2	wh_main_effect_economy_gdp_manufacture		building_to_building_own	150.0000	75.0000	0.0000
alb_resource_wood_2	wh_main_effect_region_resource_timber_production		building_to_building_own	30.0000	15.0000	0.0000
alb_resource_wood_3	wh_main_effect_economy_gdp_manufacture		building_to_building_own	200.0000	100.0000	0.0000
alb_resource_wood_3	wh_main_effect_region_resource_timber_production		building_to_building_own	45.0000	23.0000	0.0000
alb_resource_wood_1	wh_main_effect_building_construction_cost_mod		province_to_region_own	-5.0000	-5.0000	0.0000
alb_resource_wood_2	wh_main_effect_building_construction_cost_mod		province_to_region_own	-8.0000	-8.0000	0.0000
alb_resource_wood_3	wh_main_effect_building_construction_cost_mod		province_to_region_own	-10.0000	-10.0000	0.0000
ovn_albion_settlement_major_1	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_albion_settlement_major_1	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_albion_settlement_major_1	wh_main_effect_construction_slot_dummy		this_building	1.0000	1.0000	1.0000
ovn_albion_settlement_major_1	wh_main_effect_economy_gdp_subsistance		building_to_building_own	40.0000	20.0000	0.0000
ovn_albion_settlement_major_1	wh_main_effect_province_growth_building		region_to_province_own	10.0000	5.0000	0.0000
ovn_albion_settlement_major_1	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_albion_settlement_major_2	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_albion_settlement_major_2	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_albion_settlement_major_2	wh_main_effect_construction_slot_multiple_dummy		this_building	2.0000	2.0000	2.0000
ovn_albion_settlement_major_2	wh_main_effect_economy_gdp_subsistance		building_to_building_own	60.0000	30.0000	0.0000
ovn_albion_settlement_major_2	wh_main_effect_province_growth_building		region_to_province_own	20.0000	10.0000	0.0000
ovn_albion_settlement_major_2	wh_main_effect_public_order_base		province_to_province_own_unseen	1.0000	1.0000	0.0000
ovn_albion_settlement_major_2	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_albion_settlement_major_3	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_albion_settlement_major_3	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_albion_settlement_major_3	wh_main_effect_construction_slot_multiple_dummy		this_building	3.0000	3.0000	3.0000
ovn_albion_settlement_major_3	wh_main_effect_economy_gdp_subsistance		building_to_building_own	80.0000	40.0000	0.0000
ovn_albion_settlement_major_3	wh_main_effect_province_growth_building		region_to_province_own	30.0000	15.0000	0.0000
ovn_albion_settlement_major_3	wh_main_effect_public_order_base		province_to_province_own_unseen	2.0000	1.0000	0.0000
ovn_albion_settlement_major_3	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_albion_settlement_major_4	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_albion_settlement_major_4	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_albion_settlement_major_4	wh_main_effect_construction_slot_multiple_dummy		this_building	5.0000	5.0000	5.0000
ovn_albion_settlement_major_4	wh_main_effect_economy_gdp_subsistance		building_to_building_own	100.0000	50.0000	0.0000
ovn_albion_settlement_major_4	wh_main_effect_province_growth_building		region_to_province_own	40.0000	20.0000	0.0000
ovn_albion_settlement_major_4	wh_main_effect_public_order_base		province_to_province_own_unseen	2.0000	1.0000	0.0000
ovn_albion_settlement_major_4	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_albion_settlement_major_5	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_albion_settlement_major_5	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_albion_settlement_major_5	wh_main_effect_construction_slot_multiple_dummy		this_building	7.0000	7.0000	7.0000
ovn_albion_settlement_major_5	wh_main_effect_economy_gdp_subsistance		building_to_building_own	120.0000	60.0000	0.0000
ovn_albion_settlement_major_5	wh_main_effect_province_growth_building		region_to_province_own	50.0000	25.0000	0.0000
ovn_albion_settlement_major_5	wh_main_effect_public_order_base		province_to_province_own_unseen	3.0000	1.0000	0.0000
ovn_albion_settlement_major_5	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_albion_settlement_major_ruin	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_albion_settlement_minor_1	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_albion_settlement_minor_1	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-1.0000	-1.0000	0.0000
ovn_albion_settlement_minor_1	wh_main_effect_construction_slot_dummy		this_building	1.0000	1.0000	1.0000
ovn_albion_settlement_minor_1	wh_main_effect_economy_gdp_subsistance		building_to_building_own	40.0000	20.0000	0.0000
ovn_albion_settlement_minor_1	wh_main_effect_province_growth_building		region_to_province_own	10.0000	5.0000	0.0000
ovn_albion_settlement_minor_2	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_albion_settlement_minor_2	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-1.0000	-1.0000	0.0000
ovn_albion_settlement_minor_2	wh_main_effect_construction_slot_multiple_dummy		this_building	2.0000	2.0000	2.0000
ovn_albion_settlement_minor_2	wh_main_effect_economy_gdp_subsistance		building_to_building_own	60.0000	30.0000	0.0000
ovn_albion_settlement_minor_2	wh_main_effect_province_growth_building		region_to_province_own	20.0000	10.0000	0.0000
ovn_albion_settlement_minor_2	wh_main_effect_public_order_base		province_to_province_own_unseen	1.0000	1.0000	0.0000
ovn_albion_settlement_minor_3	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_albion_settlement_minor_3	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-1.0000	-1.0000	0.0000
ovn_albion_settlement_minor_3	wh_main_effect_construction_slot_multiple_dummy		this_building	3.0000	3.0000	3.0000
ovn_albion_settlement_minor_3	wh_main_effect_economy_gdp_subsistance		building_to_building_own	80.0000	40.0000	0.0000
ovn_albion_settlement_minor_3	wh_main_effect_province_growth_building		region_to_province_own	30.0000	15.0000	0.0000
ovn_albion_settlement_minor_3	wh_main_effect_public_order_base		province_to_province_own_unseen	2.0000	1.0000	0.0000
ovn_albion_settlement_minor_ruin	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-1.0000	-1.0000	0.0000
