key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
wh2_main_skill_node_arb_golden_magus_army_4		wh_main_skill_all_lord_battle_stand_your_ground		4	12		0	1	true
wh2_main_skill_node_arb_golden_magus_campaign_0		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
wh2_main_skill_node_arb_golden_magus_campaign_1_1		wh_main_skill_emp_lord_campaign_iron_disciplinarian		5	1		0	0	true
wh2_main_skill_node_arb_golden_magus_campaign_1_2		wh_main_skill_brt_lord_campaign_bonded_service		5	2		0	0	true
wh2_main_skill_node_arb_golden_magus_campaign_1_3		wh_main_skill_lord_all_campaign_reassuring_presence		5	3		0	0	true
wh2_main_skill_node_arb_golden_magus_campaign_1_4		wh_main_skill_emp_lord_campaign_fervent		5	4		0	0	true
wh2_main_skill_node_arb_golden_magus_campaign_2		wh3_main_skill_cth_lord_campaign_irrepressible		5	5		0	4	true
wh2_main_skill_node_arb_golden_magus_campaign_3_1		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
wh2_main_skill_node_arb_golden_magus_campaign_3_2		wh_main_skill_emp_lord_campaign_quartermaster		5	7		0	0	true
wh2_main_skill_node_arb_golden_magus_campaign_3_3		wh_main_skill_emp_lord_campaign_logistician		5	8		0	0	true
wh2_main_skill_node_arb_golden_magus_campaign_3_4		wh_main_skill_all_lord_campaign_alert		5	9		0	0	true
wh2_main_skill_node_arb_golden_magus_campaign_4		ovn_skill_arb_lord_campaign_army		5	10		0	4	true
wh2_main_skill_node_arb_golden_magus_magic_0		wh_main_skill_all_magic_heavens_01_harmonic_convergence		3	0		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_1_1		wh_main_skill_all_magic_fire_04_kindleflame		3	1		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_1_2		wh_main_skill_all_magic_heavens_03_rolling_skies		3	2		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_1_3		wh2_dlc11_skill_all_magic_deep_03_lore_attribute		3	3		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_1_4		wh2_dlc11_skill_all_magic_deep_02_tidecall_lord		3	4		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_1_5		wh2_dlc11_skill_all_magic_deep_04_denizens_of_the_deep_lord		3	5		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_1_6		wh2_main_skill_all_magic_fire_05_the_burning_head_lord		3	6		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_2		wh_main_skill_all_magic_all_06_evasion		3	7		0	4	true
wh2_main_skill_node_arb_golden_magus_magic_3_1		wh2_main_skill_all_magic_fire_09_piercing_bolts_of_burning_lord		3	8		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_3_2		wh2_main_skill_all_magic_heavens_10_chain_lightning_lord		3	9		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_3_3		wh_main_skill_all_magic_all_07_earthing		3	10		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_3_4		wh_main_skill_all_magic_all_08_power_drain		3	11		0	0	true
wh2_main_skill_node_arb_golden_magus_magic_4		wh_main_skill_all_magic_all_11_arcane_conduit		3	12		0	4	true
wh2_main_skill_node_arb_golden_magus_magic_dummy		wh_main_skill_all_magic_heavens_dummy_harmonic_convergence		3	30		1	0	false
wh2_main_skill_node_arb_golden_magus_personal_00		wh_main_skill_all_all_self_hard_to_hit_starter		2	0		0	0	true
wh2_main_skill_node_arb_golden_magus_personal_01		wh2_dlc11_skill_all_lord_self_devastating_charge		2	1		0	0	true
wh2_main_skill_node_arb_golden_magus_personal_02		wh2_dlc11_skill_all_lord_self_full_plate_armour		2	2		0	0	true
wh2_main_skill_node_arb_golden_magus_personal_03		wh2_dlc11_skill_all_lord_self_scarred_veteran		2	3		0	0	true
wh2_main_skill_node_arb_golden_magus_personal_04		wh2_dlc11_skill_all_lord_self_deadly_blade		2	4		0	0	true
wh2_main_skill_node_arb_golden_magus_personal_05		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
wh2_main_skill_node_arb_golden_magus_personal_06		wh2_dlc11_skill_all_lord_self_wound-maker		2	6		0	0	true
wh2_main_skill_node_arb_golden_magus_personal_07		wh2_dlc11_skill_all_lord_self_blade_master		2	7		0	0	true
wh2_main_skill_node_arb_golden_magus_personal_08		wh2_dlc11_skill_all_lord_self_self_indomitable		2	8		0	0	true
wh2_main_skill_node_arb_golden_magus_personal_09		wh2_dlc11_skill_all_lord_self_blade_shield		2	9		0	0	true
wh2_main_skill_node_arb_golden_magus_personal_10		wh_main_skill_all_all_self_deadly_onslaught		2	10		0	4	true
wh3_main_agent_action_scaling_wh2_main_skill_node_arb_golden_magus		wh3_main_skill_agent_action_success_scaling		99	0		0	0	false
wh2_main_skill_node_arb_golden_magus_unique_8		arb_golden_magus_ogre_buff		0	5		0	0	true
