key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
wh2_main_skill_node_arb_nomad_innate_01_04		roy_skill_arb_hero_innate_01	ovn_arb_sultanate_ind	6	0		0	0	false
wh2_main_skill_node_arb_nomad_innate_01_05		roy_skill_arb_hero_innate_01	ovn_arb_cult_of_the_djinns	6	0		0	0	false
wh2_main_skill_node_arb_nomad_innate_02		roy_skill_arb_hero_innate_02		6	1		0	0	false
wh2_main_skill_node_arb_nomad_innate_03		roy_skill_arb_hero_innate_03		6	2		0	0	false
wh2_main_skill_node_arb_nomad_innate_04		roy_skill_arb_hero_innate_04		6	3		0	0	false
wh2_main_skill_node_arb_nomad_innate_05		roy_skill_arb_hero_innate_05		6	4		0	0	false
wh2_main_skill_node_arb_nomad_innate_06		roy_skill_arb_hero_innate_06		6	5		0	0	false
wh2_main_skill_node_arb_nomad_innate_07		roy_skill_arb_hero_innate_07		6	6		0	0	false
wh2_main_skill_node_arb_nomad_innate_08		roy_skill_arb_hero_innate_08		6	7		0	0	false
wh2_main_skill_node_arb_nomad_innate_09		roy_skill_arb_hero_innate_09		6	8		0	0	false
wh2_main_skill_node_arb_nomad_innate_10		roy_skill_arb_hero_innate_10		6	9		0	0	false
wh2_main_skill_node_arb_nomad_innate_11		roy_skill_arb_hero_innate_11		6	10		0	0	false
wh2_main_skill_node_arb_nomad_innate_12		wh2_main_skill_innate_all_fleet_footed		6	11		0	0	false
wh2_main_skill_node_arb_nomad_innate_13		wh2_main_skill_innate_all_cunning		6	12		0	0	false
wh2_main_skill_node_arb_nomad_innate_14		wh2_main_skill_innate_all_determined		6	13		0	0	false
wh2_main_skill_node_arb_nomad_innate_15		wh2_main_skill_innate_all_confident		6	14		0	0	false
wh2_main_skill_node_arb_nomad_innate_16		wh2_main_skill_innate_all_disciplined		6	15		0	0	false
wh2_main_skill_node_arb_nomad_innate_17		wh2_main_skill_innate_all_perceptive		6	16		0	0	false
wh2_main_skill_node_arb_nomad_innate_18		wh2_main_skill_innate_all_aggressive		6	17		0	0	false
wh2_main_skill_node_arb_nomad_innate_19		wh2_main_skill_innate_all_tough		6	18		0	0	false
wh2_main_skill_node_arb_nomad_innate_20		wh2_main_skill_innate_all_strong		6	19		0	0	false
wh2_main_skill_node_arb_nomad_innate_21		wh2_main_skill_innate_all_weapon_master		6	20		0	0	false
wh2_main_skill_node_arb_nomad_innate_22		wh2_main_skill_innate_all_strategist		6	21		0	0	false
wh2_main_skill_node_arb_nomad_innate_23		wh2_main_skill_innate_all_tactician		6	22		0	0	false
wh2_main_skill_node_arb_nomad_campaign_actions_dummy		wh2_main_skill_all_dummy_agent_actions_emp_witch_hunter		8	0		1	0	false
wh3_main_agent_action_scaling_wh2_main_skill_node_arb_nomad		wh3_main_skill_agent_action_success_scaling		99	0		0	0	false
