key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constant	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
ovn_infantry_magician_blood_dismembers_desert	man	1.5	3.5	2.0	4.0	4.2	30.0	25.0	25.0	0.6	circle	1.0	300.0	2.0	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	0.0	infantry_light_effects	60	60	0.0	true	1.0	0.9	1	wh_main_generic_character_aura		0.5	1.6	103	true		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
ovn_infantry_magician_blood_dismembers_life	man	1.5	3.5	2.0	4.0	4.2	30.0	25.0	25.0	0.6	circle	1.0	300.0	2.0	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	0.0	infantry_light_effects	60	60	0.0	true	1.0	0.9	1	wh_main_generic_character_aura		0.5	1.6	104	true		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
ovn_infantry_standard_magician_rider_blood_dismembers	man	1.5	3.3	2.0	4.0	4.2	30.0	25.0	25.0	0.6	circle	1.0	300.0	1.7	60.0	120.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	0.0	false	1.0	0.9	2	wh_main_generic_character_aura		0.5	1.6	1	true		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
ovn_arb_grand_bombard	artillery	1.9	2.0	1.5	3.0	2.0	30.0	20.0	20.0	3.6	capsule	0.67	600.0	5.4	45.0	30.0	1700	true	true	0.0	0.0	0.0	large	1.2	rotation	wh2_dlc11_cst_war_machine_queen_bess	0.0	artillery_effects	0	0	0.0	false	1.0	0.95	1		cst_queen_bess	0.5	1.45	0	false		false	true	wh_main_unit_combat	-1.0	-1.0	20	wheeled_entity	false	1.0	1.0	1.0	1.0		true
ovn_arb_grand_bombard_ror	artillery	1.9	2.0	1.5	3.0	2.0	30.0	20.0	20.0	3.6	capsule	0.67	600.0	5.4	45.0	30.0	1800	true	true	0.0	0.0	0.0	large	1.2	rotation	wh2_dlc11_cst_war_machine_queen_bess	0.0	artillery_effects	0	0	0.0	false	1.0	0.95	1			0.5	1.45	3	true		false	true	wh_main_unit_combat	-1.0	-1.0	20	wheeled_entity	false	1.0	1.0	1.0	1.0		true
ovn_inf_khemri_spearman_mirage	man	1.5	3.6	3.0	4.0	4.0	30.0	25.0	25.0	0.65	circle	1.0	100.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	none	0.0	infantry_light_effects	100	100	0.0	true	1.0	0.9	1			0.5	1.6	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
ovn_arb_mon_elephant_blood	giant	2.6	5.6	4.5	6.0	11.0	50.0	40.0	30.0	2.4	capsule	0.5	3000.0	4.0	60.0	70.0	8	true	true	0.0	0.0	0.0	large	3.0	rotation_x	none	6.0	war_beast_effects	35	20	0.0	false	1.0	0.85	5			0.5	1.45	2	false		true	false	wh_main_unit_combat	-1.0	-1.0	40	large_entity	false	1.0	1.0	1.0	1.0		true
ovn_arb_mon_war_elephant_cannon_blood	giant	2.6	5.4	3.4	5.0	8.0	40.0	35.0	35.0	5.1	capsule	0.55	6250.0	9.6	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation_x	none	6.0	giant_effects	20	20	0.0	false	0.9	0.75	5			0.5	1.45	3	false		true	false	wh_main_unit_combat	-1.0	-1.0	30	large_entity	false	1.0	1.0	1.0	1.0		true
ovn_arb_mon_war_elephant_blood	giant	2.6	5.4	3.4	5.0	8.0	40.0	35.0	35.0	5.1	capsule	0.55	6250.0	9.6	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation_x	none	6.0	giant_effects	20	20	0.0	false	0.9	0.75	5			0.5	1.45	2	false		true	false	wh_main_unit_combat	-1.0	-1.0	30	large_entity	false	1.0	1.0	1.0	1.0		true
ovn_arb_mon_royal_elephant_blood	giant	2.6	5.2	3.3	4.0	8.0	40.0	35.0	35.0	5.4	capsule	0.55	6500.0	10.2	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation_x	none	6.0	giant_effects	20	20	0.0	false	0.9	0.75	5			0.5	1.45	2	false		true	false	wh_main_unit_combat	-1.0	-1.0	30	large_entity	false	1.0	1.0	1.0	1.0		true
ovn_arb_mon_scorpion	giant	3.0	5.0	4.0	6.0	7.5	35.0	30.0	30.0	2.5	capsule	0.7	2400.0	2.0	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation	wh2_tmb_scorpion	10.0	war_beast_effects	40	40	-1.7	false	0.8	0.75	5			0.25	1.45	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	false	1.0	1.0	1.0	1.0		false
ovn_arb_cha_sheikh_0	man	1.5	3.8	3.0	4.0	4.4	35.0	30.0	30.0	0.7	circle	1.0	700.0	2.2	60.0	180.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	75	70	0.0	true	1.0	0.9	1	wh_main_generic_character_aura		0.5	1.6	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
ovn_arb_mnt_sipahis_warhorse	horse	2.0	6.4	5.0	6.0	10.6	35.0	30.0	25.0	1.4	ellipse	0.5	1050.0	2.0	360.0	100.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	0.0	false	1.0	0.85	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	false	1.0	1.0	1.0	1.0		false
ovn_arb_mnt_fatandira_warhorse	horse	2.0	8.0	6.0	7.0	10.0	35.0	30.0	25.0	1.4	ellipse	0.47	450.0	2.0	360.0	140.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	0.0	false	1.0	0.85	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	false	0.0	0.0	0.0	1.0		false
ovn_arb_mnt_djinn_skiff	chariot	1.8	5.6	3.5	4.0	6.8	35.0	30.0	30.0	3.7	capsule	0.37	1100.0	7.0	40.0	40.0	8	true	true	2.8	0.0	0.0	large	1.6	rotation	none	6.0	artillery_effects	0	0	0.0	false	1.0	0.8	4			0.5	1.45	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	false	1.0	1.0	1.0	1.0		false
ovn_arb_cav_flying_carpet	giant	1.6	6.5	6.0	10.0	9.5	35.0	35.0	35.0	1.35	ellipse	0.7	1000.0	2.0	60.0	140.0	8	true	true	1.0	10.5	13.0	large	1.0	rotation_x	none	0.0	hovering_effects	0	0	0.0	false	1.3	0.95	1			0.0	1.45	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	false	0.0	0.0	0.0	1.0		false
ovn_arb_djinn_carriage	artillery	1.6	4.8	4.0	6.0	8.4	50.0	40.0	40.0	4.0	capsule	0.5	5000.0	6.0	40.0	60.0	8	false	false	2.5	0.0	0.0	large	1.6	rotation	wh_war_machine_wood_large	6.0	artillery_effects	0	0	0.0	false	1.0	0.8	4			0.5	1.45	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	wheeled_entity	false	1.0	1.0	1.0	1.0		true
ovn_arb_cav_hippo_blood	horse	1.5	6.0	5.5	6.0	8.4	40.0	35.0	30.0	2.1	ellipse	0.5	1150.0	3.5	60.0	60.0	8	true	true	1.0	0.0	0.0	medium	1.0	rotation_x	wh_boar	0.0	cavalry_effects	35	35	0.0	false	1.0	0.85	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	false	1.0	1.0	1.0	1.0		false
ovn_arb_mon_enchanted_rope	giant	3.0	9.5	5.0	6.0	13.0	40.0	35.0	35.0	1.75	capsule	0.65	1300.0	2.9	60.0	180.0	8	true	true	0.0	0.0	0.0	large	3.0	rotation_x	wh_wraith	4.0	monstrous_infantry_effects	50	30	-0.2	false	1.0	0.75	4			0.5	1.45	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	40	large_entity	false	1.0	1.0	1.0	1.0		false
ovn_arb_naphtha_thrower	artillery	2.0	4.8	2.0	3.0	2.0	50.0	40.0	40.0	2.6	capsule	0.7	3000.0	4.0	50.0	45.0	425	true	true	0.0	0.0	0.0	large	1.2	rotation	wh_war_machine_metal_large	0.0	artillery_effects	0	0	0.0	false	1.0	0.8	4		emp_great_cannon	0.5	1.45	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	wheeled_entity	true	1.0	1.0	1.0	1.0		true
ovn_arb_naphtha_thrower_ror	artillery	2.0	4.8	2.0	3.0	2.0	50.0	40.0	40.0	2.6	capsule	0.7	3000.0	4.0	50.0	45.0	8	false	false	2.5	0.0	0.0	large	1.2	rotation	wh_war_machine_metal_large	6.0	artillery_effects	0	0	0.0	false	1.0	0.8	4			0.5	1.45	2	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	wheeled_entity	false	1.0	1.0	1.0	1.0		true
ovn-arb_daughters_camel_ror	man	1.5	3.3	2.0	4.0	4.5	35.0	30.0	25.0	0.6	circle	1.0	100.0	1.8	360.0	90.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh3_ksl_human_female	0.0	infantry_light_effects	0	0	0.0	false	1.0	0.9	2			0.5	1.6	83	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
ovn_arb_mon_elephant_ror_blood	giant	3.0	5.6	3.5	6.0	7.5	45.0	42.0	35.0	10.0	capsule	0.35	11000.0	9.0	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation_x	none	12.0	giant_effects	20	20	0.0	false	0.9	0.75	5			0.5	1.45	2	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		true
ovn_arb_flying_air_skiff	giant	2.0	3.0	5.0	8.0	3.2	30.0	25.0	25.0	3.1	circle	1.0	2000.0	20.0	360.0	30.0	8	true	true	0.0	3.0	3.2	very_large	1.0	ignore_and_disable_banking	wh3_cth_war_machine_kong_ming_sky_junk	0.0	ethereal_effects	0	0	0.0	false	0.9	0.8	4			0.0	1.45	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	hovering_entity	false	1.0	1.0	1.0	1.0		false
ovn_arb_art_quadballista	artillery	2.2	2.2	3.0	4.0	2.2	30.0	20.0	20.0	1.5	capsule	0.6	2000.0	1.8	50.0	55.0	325	false	false	0.0	0.0	0.0	very_large	1.2	rotation	wh_war_machine_wood_small	0.0	artillery_effects	0	0	0.0	false	1.0	0.75	5		dwf_cannon	0.5	1.45	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	wheeled_entity	true	1.0	1.0	1.0	1.0		false
