key	requires_effect_enabling	icon_name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	superseded_abilities_set	is_hidden_in_ui_for_enemy
arb_golden_magus_flaming_scimitar_royal_djinn	true	summon_djinn_fighter		wh_type_augment		wh_main_anc_group_rare	true	false	army		false
ovn_arb_unit_passive_djinn_instability	false	ovn-arb_djinn_unstable_1		wh_type_direct_damage		wh_main_anc_group_common	false	false	passive		false
ovn_arb_unit_passive_djinn_instability_ii	false	ovn-arb_djinn_unstable_2		wh_type_direct_damage		wh_main_anc_group_common	false	false	passive		false
ovn_arb_passive_djinn_carriage_power_of_djinn	false	wh3_main_unit_passive_nexus_of_the_elemental_winds		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	false	false	passive		false
ovn_djinn_carriage_summon_desert_spirit	false	wh2_dlc09_army_abilities_sand_veil		wh_type_augment		wh_main_anc_group_uncommon	false	false	spell		false
ovn_djinn_carriage_summon_fire_efreet	false	summon_djinn_fighter		wh_type_augment		wh_main_anc_group_uncommon	false	false	spell		false
ovn_djinn_carriage_summon_sea_nymph	false	wh2_dlc11_spell_deep_fog_of_the_damned		wh_type_augment		wh_main_anc_group_uncommon	false	false	spell		false
ovn_djinn_carriage_summon_tempest_djinn	false	wh_main_spell_heavens_curse_of_the_midnight_wind		wh_type_augment		wh_main_anc_group_uncommon	false	false	spell		false
ovn_arb_dervish_charge	false	ovn_arb_dervish_charge		wh_type_augment		wh_main_anc_group_uncommon	false	false	passive		false
ovn_arb_dervish_dance	true	ovn_arb_dervish_dance		wh_type_augment		wh_main_anc_group_uncommon	true	false	active		false
ovn_arb_people_nomads	false	ovn_arb_people_nomads		wh_type_augment		wh_main_anc_group_rare	false	false	passive		false
arb_guard_ror_jaffar_elite	true	wh_dlc06_unit_passive_opportunist_murderer		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	passive		false
wh_main_spell_fire_flaming_sword_of_rhuin_bound_camel_ror	false	wh_main_spell_fire_flaming_sword_of_rhuin		wh_type_area_of_augments		wh_main_anc_group_uncommon	false	false	bound		false
wh_main_spell_fire_the_burning_head_bound_camel_ror	false	wh_main_spell_fire_the_burning_head	wh_main_spell_fire_the_burning_head_upgraded	wh_type_wind		wh_main_anc_group_uncommon	false	false	bound		false
ovn_arb_grand_bombard_ror_sphere	false	wh_main_spell_fire_fireball		wh_type_magic_missile		wh_main_anc_group_common	false	false	unit		false
ovn_arb_efreet_asscannon	false	wh_main_spell_fire_fireball		wh_type_magic_missile		wh_main_anc_group_uncommon	false	false	active		false
arb_jaffar_to_djinn_transformation	false	wh3_main_lord_abilities_iron_dragon_dragon_form		wh_type_transform		wh_main_anc_group_unique	false	false	active		false
arb_djinn_to_jaffar_transformation	false	wh3_main_lord_abilities_iron_dragon_human_form		wh_type_transform		wh_main_anc_group_unique	false	false	active		false
ovn_unit_abilities_air_skiff_broadside_right	false	ovn_unit_abilities_air_skiff_broadside_right		wh_type_magic_missiles		wh_main_anc_group_common	false	false	unit		false
ovn_unit_abilities_air_skiff_broadside_left	false	ovn_unit_abilities_air_skiff_broadside_left		wh_type_magic_missiles		wh_main_anc_group_common	false	false	unit		false
