effect	icon	priority	icon_negative	category	is_positive_value_good
roy_effect_agent_action_success_chance_arb_champion	captain.png	101	captain.png	campaign	true
ovn_arb_baz_ei_12_twilight_mirror_shard_ability	general_ability.png	600	general_ability.png	battle	true
ovn_arb_baz_wep_10_vengeful_sword_heal	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_wep_10_vengeful_sword_damage_self	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_wep_08_matyr_shard_ability	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_heal	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_arm_09_faith_shield_ability	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_arm_08_gorgon_shield_ability	general_ability.png	4	general_ability.png	battle	true
smokeleaf_smokescreen	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_escape	general_ability.png	4	general_ability.png	battle	true
ovn_resource_production_coffee	ovn_araby_coffee.png	2	ovn_araby_coffee.png	campaign	true
ovn_araby_victories_lzd	vortex_lzd_3.png	2	vortex_lzd_3.png	campaign	true
ovn_araby_victories_dwarfs	trait_dwarf.png	2	trait_dwarf.png	campaign	true
ovn_araby_victories_def	vortex_def_5.png	2	vortex_def_5.png	campaign	true
ovn_araby_victories_hef	vortex_hef_3.png	2	vortex_hef_3.png	campaign	true
ovn_araby_victories_men	trait_human.png	2	trait_human.png	campaign	true
ovn_araby_victories_undead	trait_vampire_counts.png	2	trait_vampire_counts.png	campaign	true
ovn_araby_victories_chaos	trait_chaos.png	2	trait_chaos.png	campaign	true
ovn_araby_victories_skv	vortex_skv_3.png	2	vortex_skv_3.png	campaign	true
ovn_araby_victories_nor	trait_norsca.png	2	trait_norsca.png	campaign	true
ovn_araby_victories_we	trait_wood_elves.png	2	trait_wood_elves.png	campaign	true
ovn_araby_victories_grn	trait_greenskins.png	2	trait_greenskins.png	campaign	true
ovn_araby_victories_bst	trait_beastmen.png	2	trait_beastmen.png	campaign	true
ovn_araby_victories_tmb	trait_tomb_kings.png	2	trait_tomb_kings.png	campaign	true
arb_fatandira_innate_nomad_discount	military_spending.png	4	military_spending.png	battle	false
arb_fatandira_innate_nomad_ammo	ammo.png	4	ammo.png	battle	true
arb_fatandira_enable_aimed_shot	general_ability.png	4	general_ability.png	battle	true
arb_fatandira_enable_aimed_shot_cooldown	magic_cooldown.png	60	magic_cooldown.png	battle	false
arb_fatandira_nomad_ranged_damage	ranged_damage.png	4	ranged_damage.png	battle	true
arb_fatandira_nomad_speed	battle_movement.png	4	battle_movement.png	battle	true
arb_fatandira_enable_sand_feint	general_ability.png	4	general_ability.png	battle	true
arb_fatandira_enable_blades_demise	general_ability.png	4	general_ability.png	battle	true
arb_golden_magus_enable_master_djinn	general_ability.png	600	general_ability.png	battle	true
arb_golden_magus_wishmaster_djinn_exp	experience.png	15	experience.png	campaign	true
arb_golden_magus_enable_burning_scimitar	general_ability.png	600	general_ability.png	battle	true
arb_flaming_scimitar_newhorde		0		campaign	true
arb_golden_magus_flaming_scimitar_bolts_of_burning_enable	effect_artillery_default.png	600	effect_artillery_default.png	battle	true
arb_golden_magus_flaming_scimitar_hurricane_blades_enable	effect_artillery_default.png	600	effect_artillery_default.png	battle	true
arb_golden_magus_flaming_scimitar_bolts_of_burning_disable	effect_artillery_default.png	600	effect_artillery_default.png	battle	true
arb_golden_magus_flaming_scimitar_royal_djinn_enable	effect_artillery_default.png	600	effect_artillery_default.png	battle	true
arb_golden_magus_innate_djinn_upkeep	military_spending.png	105	military_spending.png	campaign	false
arb_golden_magus_diplomatic_relations_sartosa	diplomacy.png	2	diplomacy.png	campaign	true
arb_golden_magus_ship_growth	growth.png	140	growth.png	campaign	true
wh2_main_effect_building_recruitment_cost_reduction_arb_OtF_khemri_elite_guard	treasury.png	106	treasury.png	campaign	false
wh2_main_effect_building_unit_recruitment_duration_arb_OtF_khemri_elite_guard	turns.png	130	turns.png	campaign	false
wh2_main_effect_building_upkeep_reduction_arb_OtF_khemri_elite_guard	military_spending.png	105	military_spending.png	campaign	false
landmark_effect_produce_res_ivory	res_ivory.png	2	res_ivory.png	campaign	true
wh2_main_effect_building_recruitment_cost_reduction_arb_ovn_elephant	treasury.png	106	treasury.png	campaign	false
wh2_main_effect_building_upkeep_reduction_arb_ovn_elephant	military_spending.png	105	military_spending.png	campaign	false
wh2_dlc09_effect_melee_attack_arb_ovn_elephant	melee.png	109	melee.png	battle	true
wh2_dlc09_effect_melee_defence_arb_ovn_elephant	defence.png	111	defence.png	battle	true
wh_main_effect_agent_cap_increase_wizard_arb_1	agent.png	3	agent.png	campaign	true
wh_main_effect_agent_cap_increase_wizard_arb_2	agent.png	3	agent.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_arb_1	agent.png	3	agent.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_arb_2	agent.png	3	agent.png	campaign	true
wh2_main_diplomatic_relations_crusaders_bad	diplomacy.png	2	diplomacy.png	campaign	true
wh2_main_diplomatic_relations_araby	diplomacy.png	2	diplomacy.png	campaign	true
ovn_desert_att_immune_dummy	terrain_desert.png	2	terrain_desert.png	campaign	true
ovn_scythans_recruit_tmbking_dummy	tomb_prince.png	2	tomb_prince.png	campaign	true
ovn_enable_araby_trebuchet_bonus_in_sieges	ranged_damage.png	1	ranged_damage.png	battle	true
wh_main_effect_ovn_Nehekharan_dummy	effect_rite.png	301	effect_rite.png	campaign	true
ovn_arb_djinn_instability_hidden		0		battle	true
ovn_arb_djinn_instability_instability_hidden		0		battle	true
ovn_arb_djinn_instability_instability	general_ability.png	325	general_ability.png	battle	true
