building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
wh_main_special_settlement_miragliano_1_teb		ovn_sc_arb_araby		wh_main_PLACEHOLDER	tilea_city_miragliano	false	ovn_araby_settlement_major_1_coast	true
wh_main_special_settlement_miragliano_2_teb		ovn_sc_arb_araby		wh_main_PLACEHOLDER	tilea_city_miragliano	false	ovn_araby_settlement_major_2_coast	true
wh_main_special_settlement_miragliano_3_teb		ovn_sc_arb_araby		wh_main_PLACEHOLDER	tilea_city_miragliano	false	ovn_araby_settlement_major_3_coast	true
wh_main_special_settlement_miragliano_4_teb		ovn_sc_arb_araby		wh_main_PLACEHOLDER	tilea_city_miragliano	false	ovn_araby_settlement_major_4_coast	true
wh_main_special_settlement_miragliano_5_teb		ovn_sc_arb_araby		wh_main_PLACEHOLDER	tilea_city_miragliano	false	ovn_araby_settlement_major_5_coast	true
ovn_arb_forge_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	bretonnia_carpenter	false	ovn_arb_forge	true
ovn_arb_forge_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	bretonnia_carpenter	false	wh_main_brt_carpenter_2	true
ovn_arb_forge_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	bretonnia_carpenter	false	wh_main_emp_forges_1	true
ovn_arb_nomad_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_nomad	false	ovn_arb_nomad_1	true
ovn_arb_nomad_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_nomad	false	ovn_arb_nomad_2	true
ovn_arb_nomad_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_nomad	false	ovn_arb_nomad_3	true
ovn_arb_nomad_4		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_nomad	false	ovn_arb_nomad_4	true
ovn_arb_xp		ovn_sc_arb_araby		wh_main_PLACEHOLDER	nor_offerings	false	ovn_arb_xp	true
ovn_arb_barracks_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_inf	false	ovn_arn_barracks_1	true
ovn_arb_barracks_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_inf	false	ovn_arn_barracks_2	true
ovn_arb_barracks_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_inf	false	ovn_arn_barracks_3	true
ovn_arb_industry_basic_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	nor_slaves	false	ovn_arb_slaves_1	true
ovn_arb_industry_basic_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	nor_slaves	false	ovn_arb_slaves_2	true
ovn_arb_industry_basic_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	nor_slaves	false	ovn_arb_slaves_3	true
ovn_arb_stables_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_stables	false	wh_main_brt_stables_1	true
ovn_arb_stables_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_stables	false	wh_main_brt_stables_3	true
ovn_arb_stables_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_stables	false	wh_main_emp_stables_3	true
ovn_arb_tavern_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_pipe	false	ovn_shisha	true
ovn_arb_tavern_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_pipe	false	ovn_shisha_2	true
ovn_arb_tavern_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_pipe	false	wh_main_brt_tavern_4	true
ovn_arb_worship_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_wizard	false	ovn_zawiya_1	true
ovn_arb_worship_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_wizard	false	ovn_zawiya_2	true
ovn_Nehekharan		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_excavation	false	ovn_Nehekharan	true
ovn_arb_scy_tmb			ovn_arb_aswad_scythans	wh_main_PLACEHOLDER	tmb_ritual_tomb	false	ovn_crypt	true
arb_fatandira_landmark			ovn_arb_aswad_scythans	wh_main_PLACEHOLDER	arb_fatandira_landmark	false	arb_fatandira_landmark	true
arb_flaming_scimitar_main_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_flaming_scimitar	false	wh2_dlc11_vampirecoast_ship_captains_cabin_1	true
arb_flaming_scimitar_main_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_flaming_scimitar	false	wh2_dlc11_vampirecoast_ship_captains_cabin_2	true
arb_flaming_scimitar_main_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_flaming_scimitar	false	wh2_dlc11_vampirecoast_ship_captains_cabin_3	true
arb_flaming_scimitar_main_4		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_flaming_scimitar	false	wh2_dlc11_vampirecoast_ship_captains_cabin_4	true
arb_flaming_scimitar_main_5		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_flaming_scimitar	false	wh2_dlc11_vampirecoast_ship_captains_cabin_5	true
arb_flaming_scimitar_barracks_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_inf	false	wh2_dlc11_vampirecoast_ship_main_deck_1	true
arb_flaming_scimitar_barracks_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_inf	false	wh2_dlc11_vampirecoast_ship_main_deck_2	true
arb_flaming_scimitar_barracks_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_inf	false	wh2_dlc11_vampirecoast_ship_main_deck_3	true
arb_flaming_scimitar_support_monsters_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_deck	false	wh2_dlc11_vampirecoast_ship_hold_1	true
arb_flaming_scimitar_support_monsters_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_deck	false	wh2_dlc11_vampirecoast_ship_hold_2	true
arb_flaming_scimitar_support_monsters_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_deck	false	wh2_dlc11_vampirecoast_ship_hold_3	true
arb_flaming_scimitar_support_mages_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_wizard	false	arb_flaming_scimitar_support_mages_1	true
arb_flaming_scimitar_support_mages_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_wizard	false	arb_flaming_scimitar_support_mages_2	true
arb_flaming_scimitar_structure_movement_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_sail	false	wh2_dlc11_vampirecoast_ship_sail_1	true
arb_flaming_scimitar_structure_movement_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_sail	false	wh2_dlc11_vampirecoast_ship_sail_2	true
arb_flaming_scimitar_structure_movement_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_sail	false	wh2_dlc11_vampirecoast_ship_sail_3	true
arb_flaming_scimitar_structure_upkeep_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_helm	false	wh2_dlc11_vampirecoast_ship_helm_1	true
arb_flaming_scimitar_structure_upkeep_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_helm	false	wh2_dlc11_vampirecoast_ship_helm_2	true
arb_flaming_scimitar_structure_upkeep_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_helm	false	wh2_dlc11_vampirecoast_ship_helm_3	true
arb_flaming_scimitar_structure_replenishment_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	dwarf_trade_depot	false	wh2_dlc11_vampirecoast_ship_hold_1	true
arb_flaming_scimitar_structure_replenishment_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	dwarf_trade_depot	false	wh2_dlc11_vampirecoast_ship_hold_2	true
arb_flaming_scimitar_structure_replenishment_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	dwarf_trade_depot	false	wh2_dlc11_vampirecoast_ship_hold_3	true
arb_flaming_scimitar_structure_growth_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_anchor	false	wh2_dlc11_vampirecoast_ship_anchor_1	true
arb_flaming_scimitar_structure_growth_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_anchor	false	wh2_dlc11_vampirecoast_ship_anchor_2	true
arb_flaming_scimitar_structure_growth_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_anchor	false	wh2_dlc11_vampirecoast_ship_anchor_3	true
arb_flaming_scimitar_defense_bombardment_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	cst_ship_cannons	false	arb_flaming_scimitar_defense_bombardment_1	true
arb_flaming_scimitar_defense_magical_bombardment_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_art_minaret	false	arb_flaming_scimitar_defense_bombardment_2	true
arb_flaming_scimitar_defense_magical_bombardment_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_art_minaret	false	arb_flaming_scimitar_defense_bombardment_3	true
arb_flaming_scimitar_unique_minaret_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_special_minaret	false	arb_flaming_scimitar_unique_minaret_1	true
arb_golden_magus_special_galleon_graveyard_1			ovn_arb_golden_fleet	wh_main_PLACEHOLDER	arb_magus_paradise	false	arb_golden_magus_special_galleon_graveyard_1	true
arb_golden_magus_special_galleon_graveyard_ruin			ovn_arb_golden_fleet	wh_main_PLACEHOLDER	galleons_graveyard	false	wh2_dlc11_special_settlement_galleons_graveyard_ruin	true
wh2_dlc11_special_settlement_galleons_graveyard_other_1			ovn_arb_golden_fleet	wh_main_PLACEHOLDER	galleons_graveyard	true	wh2_dlc11_special_settlement_galleons_graveyard_1	true
wh2_dlc11_special_settlement_galleons_graveyard_other_ruin			ovn_arb_golden_fleet	wh_main_PLACEHOLDER	galleons_graveyard	true	wh2_dlc11_special_settlement_galleons_graveyard_ruin	true
ovn_araby_walls_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	araby_walls	false	ovn_araby_walls_1	true
ovn_araby_walls_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	araby_walls	false	ovn_araby_walls_2	true
ovn_araby_walls_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	araby_walls	false	ovn_araby_walls_3	true
ovn_araby_coffee_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	ovn_araby_coffee	false	ovn_araby_coffee_1	true
ovn_araby_coffee_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	ovn_araby_coffee	false	ovn_araby_coffee_2	true
ovn_araby_coffee_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	ovn_araby_coffee	false	ovn_araby_coffee_3	true
ovn_araby_settlement_major_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_set_1	false	wh_main_nor_settlement_minor_1	true
ovn_araby_settlement_major_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_set_2	false	wh_main_nor_settlement_minor_2	true
ovn_araby_settlement_major_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_set_3	false	wh_main_nor_settlement_minor_3	true
ovn_araby_settlement_major_4		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_set_4	false	wh_main_nor_settlement_4	true
ovn_araby_settlement_major_5		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_set_5	false	wh_main_nor_settlement_5	true
ovn_araby_settlement_major_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
ovn_araby_settlement_minor_1		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_set_1	false	wh_main_nor_settlement_minor_1	true
ovn_araby_settlement_minor_2		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_set_2	false	wh_main_nor_settlement_minor_2	true
ovn_araby_settlement_minor_3		ovn_sc_arb_araby		wh_main_PLACEHOLDER	arb_set_3	false	wh_main_nor_settlement_minor_3	true
ovn_araby_settlement_minor_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
