unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	unique_index	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed
ovn_arb_cav_bedouin_scouts		-1	melee_cavalry	1	false	ovn_arb_cav_bedouin_scouts	60	0	475	wh_main_shp_transport	1	1	60	475	131	medium		0	250589014	true	wh2_dlc11_vo_culture_Vampire_Coast	missile_cavalry_javelin	2	false	emp_reiksguard		false		120.0	280.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_cav_flying_carpets		-1	missile_cavalry	2	false	ovn_arb_cav_flying_carpets	16	0	850	wh_main_shp_transport	1	1	16	700	275	medium		0	646341412	true	wh2_dlc11_vo_culture_Vampire_Coast	ovn_flying_missile_carpetry	4	false	arb_flying_carpet		false		200.0	500.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_cav_flying_carpets_ror		1	missile_cavalry	2	false	ovn_arb_cav_flying_carpets_ror	16	1	1180	wh_main_shp_transport	1	1	16	1000	300	medium		0	646341413	true	wh2_dlc11_vo_culture_Vampire_Coast	ovn_flying_missile_carpetry	4	false	arb_flying_carpet		false		200.0	500.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	1	false	false		0.0	true
ovn_arb_cav_jezzail_camels		-1	missile_cavalry	1	false	ovn_arb_cav_jezzail_camels	40	0	1425	wh_main_shp_transport	1	1	40	1425	275	medium		0	8542313319	true	wh2_dlc11_vo_culture_Vampire_Coast	missile_camelry_rifle	3	false	emp_reiksguard		false		112.0	448.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	5	false	false		0.0	true
ovn_arb_cav_lancer_camels		-1	melee_cavalry	1	false	ovn_arb_cav_lancer_camels	60	0	450	wh_main_shp_transport	1	1	60	450	120	medium		0	8542315319	true	wh2_dlc11_vo_culture_Vampire_Coast	camelry	2	false	emp_reiksguard		false		500.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	5	false	false		0.0	true
ovn_arb_cav_lancer_camels_ror		-1	melee_cavalry	1	false	ovn_arb_cav_lancer_camels_ror	60	0	755	wh_main_shp_transport	1	1	60	755	120	medium		0	8542315320	true	wh2_dlc11_vo_culture_Vampire_Coast	camelry	2	false	emp_reiksguard		false		500.0	0.0	false	wh3_main_vo_culture_Kislev	false	wh3_main_vo_actor_Kislev_Female_Unit	0	true	false	5	false	false		0.0	true
ovn_arb_cav_scorpion_riders		-1	monster	2	false	ovn_arb_cav_scorpion_riders	1	0	1000	wh_main_shp_transport	1	1	1	1000	225	super_heavy		0	867111418	true	wh_main_vo_culture_Spider_Large	ovn_arb_mon_giant_scorpion	4	true	tmb_tomb_scorpion		true		800.0	200.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	3	false	false		0.0	true
ovn_arb_cav_sipahis		-1	melee_cavalry	2	false	ovn_arb_cav_sipahis	60	0	950	wh_main_shp_transport	1	1	60	950	225	medium		0	250589026	true	wh2_dlc11_vo_culture_Vampire_Coast	ovnwh3__cav	3	false	emp_reiksguard		false		900.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false		0.0	true
ovn_arb_cav_sipahis_ror		1	melee_cavalry	2	false	ovn_arb_cav_sipahis_ror	60	1	1425	wh_main_shp_transport	1	1	60	1425	315	medium		0	250589027	true	wh2_dlc11_vo_culture_Vampire_Coast	ovnwh3__cav	3	false	emp_reiksguard		false		900.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false		0.0	true
ovn_arb_cav_waghzen		-1	monstrous_cavalry	2	false	ovn_arb_cav_waghzen	12	0	1200	wh_main_shp_transport	1	1	8	1200	300	medium		0	2857317713	true	wh_main_vo_culture_Troll	ovn_arb_cav_waghzen	2	false	grn_orc_boar_rider		false		1200.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0	true
ovn_arb_cha_champion_0		-1	hero	1	false	ovn_arb_cha_champion_0	1	0	350	wh_main_shp_transport	1	1	1	1000	240	medium		0	350881338	false	wh_main_vo_culture_Empire	emp_captain	0	true	emp_general_foot		true		350.0	0.0	false	vo_culture_None	true	wh2_dlc13_vo_actor_Doctor_Hertwig_Van_Hal	0	true	false	0	false	false		0.0	true
ovn_arb_cha_champion_1		-1	hero	1	false	ovn_arb_cha_champion_1	1	0	650	wh_main_shp_transport	1	1	1	1100	270	medium		0	350881339	false	wh_main_vo_culture_Empire	emp_captain_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_brt_warhorse	true		575.0	0.0	false	vo_culture_None	true	wh2_dlc13_vo_actor_Doctor_Hertwig_Van_Hal	0	true	false	0	false	false		0.0	true
ovn_arb_cha_champion_2		-1	hero	1	false	ovn_arb_cha_champion_2	1	0	800	wh_main_shp_transport	1	1	1	1200	290	medium		0	350881344	false	wh_main_vo_culture_Empire	emp_captain_cavalry	0	true	emp_general_foot	ovn_cam_mnt_arb_sipahis_warhorse	true		650.0	0.0	false	vo_culture_None	true	wh2_dlc13_vo_actor_Doctor_Hertwig_Van_Hal	0	true	false	0	false	false		0.0	true
ovn_arb_cha_champion_3		-1	hero	3	false	ovn_arb_cha_champion_3	5	0	1550	wh_main_shp_transport	1	1	9	1900	475	super_heavy		0	350881340	true	wh_dlc08_vo_culture_war_mammoth	emp_captain_cavalry	0	true	emp_general_foot	ovn_cam_mnt_arb_royal_war_elephant	true		1700.0	250.0	true	wh_main_vo_culture_Chaos	true	wh_main_vo_actor_default	0	true	true	0	false	false		0.0	true
ovn_arb_cha_fatandira_0		-1	lord	1	false	ovn_arb_cha_fatandira_0	1	0	850	wh_main_shp_transport	1	1	1	750	187	heavy		0	88784532	false	wh2_main_vo_culture_High_Elves	wh2_dlc10_hef_handmaiden	0	true	emp_general_foot		true		400.0	400.0	false	vo_culture_None	true	wh2_main_vo_actor_High_Elves_Princess	0	true	false	2	false	false		0.0	false
ovn_arb_cha_fatandira_1		-1	lord	1	false	ovn_arb_cha_fatandira_1	1	0	1050	wh_main_shp_transport	1	1	1	1050	263	heavy		0	88784533	false	wh2_main_vo_culture_High_Elves	wh2_main_lord_cavalry_hybrid	0	true	emp_general_foot	ovn_cam_mnt_arb_fatandira_warhorse	true		650.0	450.0	false	vo_culture_None	true	wh2_main_vo_actor_High_Elves_Princess	0	true	false	0	false	false		0.0	false
ovn_arb_cha_fatandira_2		-1	lord	1	false	ovn_arb_cha_fatandira_2	1	0	1400	wh_main_shp_transport	1	1	1	1400	350	heavy		0	88784534	false	wh2_main_vo_culture_High_Elves	lord_dragon	0	true	emp_general_foot	ovn_cam_mnt_arb_fatandira_roc	true		900.0	500.0	false	vo_culture_None	true	wh2_main_vo_actor_High_Elves_Princess	0	true	false	0	false	false		0.0	false
ovn_arb_cha_golden_magus_0		-1	lord	1	false	ovn_arb_cha_golden_magus_0	1	1	900	wh_main_shp_transport	1	1	1	950	265	medium		0	250589135	true	wh_main_vo_culture_Empire	ovn_arb_magician_desert	1	false	emp_general_foot		true		1000.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false		0.0	false
ovn_arb_cha_golden_magus_1		-1	lord	1	false	ovn_arb_cha_golden_magus_1	1	0	1150	wh_main_shp_transport	1	1	1	1275	310	medium		0	284379935	false	wh_main_vo_culture_Empire	ovn_arb_magician_desert	0	true	emp_general_foot	ovn_cam_mnt_arb_camel	true		550.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	0	false	false		0.0	false
ovn_arb_cha_golden_magus_2		1	lord	1	false	ovn_arb_cha_golden_magus_2	5	0	2100	wh_main_shp_transport	1	1	5	1375	310	heavy		0	284379936	false	wh_main_vo_culture_Empire	ovn_arb_magician_desert	0	true	emp_general_foot	ovn_cam_mnt_arb_djinn_skiff	true		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false		0.0	false
ovn_arb_cha_magician_desert_0		-1	hero	1	false	ovn_arb_cha_magician_desert_0	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	2335430906	false	wh_main_vo_culture_Empire	ovn_arb_magician_desert	0	true	emp_soldier_15_degrees		true		250.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_desert_1		-1	hero	1	false	ovn_arb_cha_magician_desert_1	4	0	600	wh_main_shp_transport	1	1	3	1200	300	heavy		0	2335430910	false	wh_main_vo_culture_Empire	ovn_arb_magician_desert	0	true	emp_soldier_15_degrees		true		700.0	100.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_desert_2		-1	hero	1	false	ovn_arb_cha_magician_desert_2	1	0	600	wh_main_shp_transport	1	1	1	1200	300	medium		0	2335430914	false	wh_main_vo_culture_Empire	ovn_arb_magician_desert	0	true	default	ovn_cam_mnt_arb_magic_carpet	true		500.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_fire_0		-1	hero	1	false	ovn_arb_cha_magician_fire_0	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	2335430907	false	wh_main_vo_culture_Empire	ovn_arb_magician_fire	0	true	emp_soldier_15_degrees		true		250.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_fire_1		-1	hero	1	false	ovn_arb_cha_magician_fire_1	4	0	600	wh_main_shp_transport	1	1	3	1200	300	heavy		0	2335430911	false	wh_main_vo_culture_Empire	ovn_arb_magician_fire	0	true	emp_soldier_15_degrees		true		700.0	100.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_fire_2		-1	hero	1	false	ovn_arb_cha_magician_fire_2	1	0	600	wh_main_shp_transport	1	1	1	1200	300	medium		0	2335430915	false	wh_main_vo_culture_Empire	ovn_arb_magician_fire	0	true	default	ovn_cam_mnt_arb_magic_carpet	true		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_heavens_0		-1	hero	1	false	ovn_arb_cha_magician_heavens_0	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	2335430908	false	wh_main_vo_culture_Empire	ovn_arb_magician_heavens	0	true	emp_soldier_15_degrees		true		250.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_heavens_1		-1	hero	1	false	ovn_arb_cha_magician_heavens_1	4	0	600	wh_main_shp_transport	1	1	3	1200	300	heavy		0	2335430912	false	wh_main_vo_culture_Empire	ovn_arb_magician_heavens	0	true	emp_soldier_15_degrees		true		700.0	100.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_heavens_2		-1	hero	1	false	ovn_arb_cha_magician_heavens_2	1	0	600	wh_main_shp_transport	1	1	1	1200	300	medium		0	2335430916	false	wh_main_vo_culture_Empire	ovn_arb_magician_heavens	0	true	default	ovn_cam_mnt_arb_magic_carpet	true		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_life_0		-1	hero	1	false	ovn_arb_cha_magician_life_0	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	2335430905	false	wh_main_vo_culture_Empire	ovn_arb_magician_life	0	true	emp_soldier_15_degrees		true		250.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_life_1		-1	hero	1	false	ovn_arb_cha_magician_life_1	4	0	600	wh_main_shp_transport	1	1	3	1200	300	heavy		0	2335430909	false	wh_main_vo_culture_Empire	ovn_arb_magician_life	0	true	emp_soldier_15_degrees		true		700.0	100.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_magician_life_2		-1	hero	1	false	ovn_arb_cha_magician_life_2	1	0	600	wh_main_shp_transport	1	1	1	1200	300	medium		0	2335430913	false	wh_main_vo_culture_Empire	ovn_arb_magician_life	0	true	default	ovn_cam_mnt_arb_magic_carpet	true		500.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	2	false	false		0.0	true
ovn_arb_cha_nomad_0		-1	hero	1	false	ovn_arb_cha_nomad_0	1	0	500	wh_main_shp_transport	1	1	1	1000	240	medium		0	350881336	false	wh_main_vo_culture_Empire	ovn_arb_spy	0	true	emp_general_foot		true		240.0	360.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false		0.0	true
ovn_arb_cha_nomad_1		-1	hero	1	false	ovn_arb_cha_nomad_1	1	0	800	wh_main_shp_transport	1	1	1	1100	270	medium		0	350881337	false	wh_main_vo_culture_Empire	ovn_arb_spy	0	true	emp_general_foot	ovn_cam_mnt_arb_camel	true		420.0	360.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false		0.0	true
ovn_arb_cha_nomad_2		-1	hero	1	false	ovn_arb_cha_nomad_2	1	0	1200	wh_main_shp_transport	1	1	1	1200	290	medium		0	350881337	false	wh_main_vo_culture_Empire	ovn_arb_spy	0	true	emp_general_foot	ovn_cam_mnt_arb_camel	true		420.0	420.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false		0.0	true
ovn_arb_cha_nomad_3		-1	hero	1	false	ovn_arb_cha_nomad_3	1	0	1200	wh_main_shp_transport	1	1	1	1200	275	medium		0	350881342	false	wh_main_vo_culture_Empire	ovn_arb_spy	0	true	emp_general_foot		true		500.0	50.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false		0.0	true
ovn_arb_cha_nomad_3_summoned		-1	hero	1	false	ovn_arb_cha_nomad_3_summoned	1	0	1200	wh_main_shp_transport	1	1	1	1200	275	medium		0	350881343	false	wh_main_vo_culture_Empire	ovn_arb_spy	0	true	emp_general_foot		true		500.0	50.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	smoke_clip	0.0	true
ovn_arb_cha_sheikh_0		-1	lord	1	false	ovn_arb_cha_sheikh_0	1	0	800	wh_main_shp_transport	1	1	120	3000	300	heavy		0	250589034	false	wh2_dlc11_vo_culture_Vampire_Coast	lord_infantry_sword	5	true	emp_general_foot		true		5900.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_cha_sheikh_1		-1	lord	1	false	ovn_arb_cha_sheikh_1	1	0	1050	wh_main_shp_transport	1	1	1	1200	300	medium		0	350881341	false	wh2_dlc11_vo_culture_Vampire_Coast	lord_cavalry	0	true	emp_general_foot	ovn_cam_mnt_arb_sipahis_warhorse	true		850.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false		0.0	true
ovn_arb_cha_sheikh_2		-1	lord	1	false	ovn_arb_cha_sheikh_2	1	0	1575	wh_main_shp_transport	1	1	1	1800	425	heavy		0	250589033	false	wh2_dlc11_vo_culture_Vampire_Coast	lord_dragon	0	true	emp_general_foot	ovn_cam_mnt_arb_griffon	true		1950.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false		0.0	true
ovn_arb_cha_sheikh_3		-1	lord	3	false	ovn_arb_cha_sheikh_3	5	0	2000	wh_main_shp_transport	1	1	9	2200	550	super_heavy		0	7853285002	true	wh_dlc08_vo_culture_war_mammoth	ovn_elephant	0	true	emp_general_foot	ovn_cam_mnt_arb_royal_war_elephant	true		1950.0	250.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	0	false	false		0.0	true
ovn_arb_cha_sultan_jaffar_0		-1	lord	1	false	ovn_arb_cha_sultan_jaffar_0	1	1	900	wh_main_shp_transport	1	1	1	950	265	medium		0	250589035	true	wh_main_vo_culture_Empire	lord_wizard_death	1	false	emp_soldier_15_degrees		true		1000.0	0.0	false	vo_culture_None	true	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	0	true	false	2	false	false		0.0	false
ovn_arb_cha_sultan_jaffar_djinn		-1	lord	2	false	ovn_arb_cha_sultan_jaffar_djinn	1	1	1300	wh_main_shp_transport	1	1	1	1300	265	heavy		0	250589036	true	wh3_main_vo_culture_DaemonPrince	ovn_arb_djinns	4	true	arb_djinn		true		850.0	0.0	false	vo_culture_None	false	wh3_main_vo_actor_DaemonPrince_Generic_Tzeentch	0	true	true	6	false	false		0.0	false
ovn_arb_cha_sultan_jaffar_1		-1	lord	1	false	ovn_arb_cha_sultan_jaffar_1	1	0	1150	wh_main_shp_transport	1	1	1	1275	310	medium		0	230689050	true	wh_main_vo_culture_Empire	lord_wizard_death	1	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_camel	true		1275.0	0.0	false	vo_culture_None	true	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	0	true	false	0	false	false		0.0	false
ovn_arb_cha_sultan_jaffar_2		-1	lord	1	false	ovn_arb_cha_sultan_jaffar_2	5	0	2000	wh_main_shp_transport	1	1	9	2200	550	super_heavy		0	230689051	true	wh_main_vo_culture_Empire	ovn_elephant	0	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_royal_war_elephant	true		1950.0	250.0	true	vo_culture_None	true	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	0	true	true	0	false	false		0.0	false
ovn_arb_cha_sultan_jaffar_3		-1	lord	1	false	ovn_arb_cha_sultan_jaffar_3	1	0	1600	wh_main_shp_transport	1	1	1	1800	400	heavy		0	635241221	true	wh_main_vo_culture_Empire	lord_dragon	0	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_giant_vulture_mir	true		1800.0	0.0	true	vo_culture_None	true	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	0	true	true	0	false	false		0.0	false
ovn_arb_cha_vizier_desert_0		-1	lord	1	false	ovn_arb_cha_vizier_desert_0	1	0	325	wh_main_shp_transport	1	1	1	1000	250	medium		0	9854356759	false	wh_main_vo_culture_Empire	ovn_arb_magician_desert	0	true	emp_soldier_15_degrees		true		350.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	0	false	false		0.0	true
ovn_arb_cha_vizier_desert_1		-1	lord	1	false	ovn_arb_cha_vizier_desert_1	1	0	525	wh_main_shp_transport	1	1	1	1100	275	medium		0	9854356760	false	wh_main_vo_culture_Empire	ovn_arb_magician_desert	0	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_camel	true		550.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	0	false	false		0.0	true
ovn_arb_cha_vizier_desert_2		-1	lord	1	false	ovn_arb_cha_vizier_desert_2	1	0	600	wh_main_shp_transport	1	1	1	1200	300	medium		0	9854356761	false	wh_main_vo_culture_Empire	ovn_arb_magician_desert	0	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_magic_carpet	true		500.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	0	false	false		0.0	true
ovn_arb_cha_vizier_fire_0		-1	lord	1	false	ovn_arb_cha_vizier_fire_0	1	0	325	wh_main_shp_transport	1	1	1	1000	250	medium		0	9854356750	false	wh_main_vo_culture_Empire	ovn_arb_magician_fire	0	true	emp_soldier_15_degrees		true		350.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	0	false	false		0.0	true
ovn_arb_cha_vizier_fire_1		-1	lord	1	false	ovn_arb_cha_vizier_fire_1	1	0	525	wh_main_shp_transport	1	1	1	1100	275	medium		0	9854356751	false	wh_main_vo_culture_Empire	ovn_arb_magician_fire	0	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_camel	true		550.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	0	false	false		0.0	true
ovn_arb_cha_vizier_fire_2		-1	lord	1	false	ovn_arb_cha_vizier_fire_2	1	0	600	wh_main_shp_transport	1	1	1	1200	300	medium		0	9854356752	false	wh_main_vo_culture_Empire	ovn_arb_magician_fire	0	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_magic_carpet	true		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	0	false	false		0.0	true
ovn_arb_cha_vizier_heavens_0		-1	lord	1	false	ovn_arb_cha_vizier_heavens_0	1	0	325	wh_main_shp_transport	1	1	1	1000	250	medium		0	9854356756	false	wh_main_vo_culture_Empire	ovn_arb_magician_heavens	0	true	emp_soldier_15_degrees		true		350.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	0	false	false		0.0	true
ovn_arb_cha_vizier_heavens_1		-1	lord	1	false	ovn_arb_cha_vizier_heavens_1	1	0	525	wh_main_shp_transport	1	1	1	1100	275	medium		0	9854356757	false	wh_main_vo_culture_Empire	ovn_arb_magician_heavens	0	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_camel	true		550.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	0	false	false		0.0	true
ovn_arb_cha_vizier_heavens_2		-1	lord	1	false	ovn_arb_cha_vizier_heavens_2	1	0	600	wh_main_shp_transport	1	1	1	1200	300	medium		0	9854356758	false	wh_main_vo_culture_Empire	ovn_arb_magician_heavens	0	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_magic_carpet	true		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	0	false	false		0.0	true
ovn_arb_cha_vizier_life_0		-1	lord	1	false	ovn_arb_cha_vizier_life_0	1	0	325	wh_main_shp_transport	1	1	1	1000	250	medium		0	9854356753	false	wh_main_vo_culture_Empire	ovn_arb_magician_life	0	true	emp_soldier_15_degrees		true		350.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	0	false	false		0.0	true
