building	campaign_group	unit
wh3_main_bst_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_chs_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_chs_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_chs_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_chs_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_chs_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_chs_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_chs_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_chs_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_chs_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_chs_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_chs_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_chs_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_chs_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_chs_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_chs_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_chs_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_chs_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_chs_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_cst_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_cst_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_cst_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_cst_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_cst_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_cst_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_cst_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_cst_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_cst_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_cst_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_cst_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_cst_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_cst_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_cst_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_cst_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_cst_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_cst_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_cst_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_cth_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_cth_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_cth_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_cth_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_cth_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_cth_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_cth_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_cth_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_cth_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_cth_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_cth_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_cth_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_cth_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_cth_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_cth_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_cth_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_cth_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_cth_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_dae_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_dae_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_dae_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_dae_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_dae_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_dae_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_dae_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_dae_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_dae_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_dae_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_dae_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_dae_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_dae_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_dae_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_dae_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_dae_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_dae_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_dae_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_def_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_def_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_def_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_def_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_def_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_def_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_def_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_def_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_def_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_def_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_def_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_def_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_def_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_def_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_def_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_def_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_def_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_def_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_dwf_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_dwf_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_dwf_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_dwf_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_dwf_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_dwf_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_dwf_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_dwf_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_dwf_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_dwf_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_dwf_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_dwf_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_dwf_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_dwf_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_dwf_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_dwf_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_dwf_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_dwf_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_emp_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_emp_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_emp_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_emp_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_emp_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_emp_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_emp_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_emp_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_emp_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_emp_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_emp_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_emp_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_emp_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_emp_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_emp_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_emp_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_emp_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_emp_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_grn_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_grn_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_grn_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_grn_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_grn_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_grn_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_grn_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_grn_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_grn_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_grn_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_grn_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_grn_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_grn_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_grn_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_grn_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_grn_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_grn_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_grn_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_hef_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_hef_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_hef_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_hef_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_hef_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_hef_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_hef_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_hef_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_hef_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_hef_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_hef_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_hef_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_hef_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_hef_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_hef_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_hef_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_hef_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_hef_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_kho_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_kho_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_kho_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_kho_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_kho_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_kho_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_kho_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_kho_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_kho_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_kho_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_kho_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_kho_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_kho_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_kho_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_kho_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_kho_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_kho_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_kho_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_ksl_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_ksl_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_ksl_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_ksl_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_ksl_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_ksl_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_ksl_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_ksl_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_ksl_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_ksl_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_ksl_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_ksl_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_ksl_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_ksl_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_ksl_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_ksl_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_ksl_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_ksl_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_lzd_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_lzd_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_lzd_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_lzd_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_lzd_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_lzd_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_lzd_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_lzd_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_lzd_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_lzd_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_lzd_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_lzd_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_lzd_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_lzd_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_lzd_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_lzd_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_lzd_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_lzd_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_nor_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_nor_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_nor_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_nor_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_nor_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_nor_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_nor_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_nor_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_nor_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_nor_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_nor_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
wh3_main_nor_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_alrahem_nomads
wh3_main_nor_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_arabyan_knights
wh3_main_nor_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_guard
wh3_main_nor_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_inf_southland_warriors
wh3_main_nor_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_enchanted_rope
wh3_main_nor_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_cav_flying_carpets
wh3_main_nor_allied_outpost_3	ovn_araby_combi_campaign	ovn_arb_mon_tempest_djinn
wh3_main_nur_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_sharkas_slaves
wh3_main_nur_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_spearmen
wh3_main_nur_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_warriors
wh3_main_nur_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_arabyan_bowmen
wh3_main_nur_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_cav_lancer_camels
wh3_main_nur_allied_outpost_1	ovn_araby_combi_campaign	ovn_arb_inf_corsairs
wh3_main_nur_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_bedouin_scouts
wh3_main_nur_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_art_ballista
wh3_main_nur_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_cav_archer_camels
wh3_main_nur_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_pit_fighters
wh3_main_nur_allied_outpost_2	ovn_araby_combi_campaign	ovn_arb_inf_dervishers
