attrition	unit
non_vampire_territory	ovn_arb_mon_desert_spirit_summoned
non_vampire_territory	ovn_arb_mon_elephant
non_vampire_territory	ovn_arb_mon_fire_efreet
non_vampire_territory	ovn_arb_mon_fire_efreet_ror
non_vampire_territory	ovn_arb_mon_fire_efreet_summoned
non_vampire_territory	ovn_arb_mon_genie
non_vampire_territory	ovn_arb_mon_genie_summoned
non_vampire_territory	ovn_arb_mon_giant_scorpion
non_vampire_territory	ovn_arb_mon_promethean_hatchlings
non_vampire_territory	ovn_arb_mon_sea_nymph
non_vampire_territory	ovn_arb_mon_sea_nymph_ror
non_vampire_territory	ovn_arb_mon_sea_nymph_summoned
non_vampire_territory	ovn_arb_mon_war_elephant
non_vampire_territory	ovn_arb_mon_war_elephant_ror_2
non_vampire_territory	ovn_arb_mon_war_elephant_ror_1
non_vampire_territory	ovn_arb_inf_alrahem_nomads
non_vampire_territory	ovn_arb_inf_arabyan_bowmen
non_vampire_territory	ovn_arb_inf_jezzails
non_vampire_territory	ovn_arb_inf_jezzails_ror
non_vampire_territory	ovn_arb_mon_necrofex_colossus
non_vampire_territory	ovn_arb_mon_tempest_djinn
non_vampire_territory	ovn_arb_mon_tempest_djinn_ror
non_vampire_territory	ovn_arb_mon_tempest_djinn_summoned
non_vampire_territory	ovn_arb_mon_giant_vulture_feral
non_vampire_territory	ovn_arb_cav_waghzen
non_vampire_territory	ovn_arb_mon_enchanted_rope
non_vampire_territory	ovn_arb_mon_enchanted_rope_summoned
desert	ovn_arb_art_ballista
desert	ovn_arb_art_grand_bombard
desert	ovn_arb_art_grand_bombard_ror
desert	ovn_arb_art_trebuchet
desert	ovn_arb_art_naphtha_thrower
desert	ovn_arb_veh_naphtha_thrower_ror
desert	ovn_arb_cav_lancer_camels
desert	ovn_arb_cav_lancer_camels_ror
desert	ovn_arb_cav_archer_camels
desert	ovn_arb_cav_bedouin_scouts
desert	ovn_arb_cav_jezzail_camels
desert	ovn_arb_cav_arabyan_knights
desert	ovn_arb_cav_arabyan_knights_ror
desert	ovn_arb_cav_sipahis
desert	ovn_arb_cav_sipahis_ror
desert	ovn_arb_cha_champion_0
desert	ovn_arb_cha_champion_1
desert	ovn_arb_cha_champion_2
desert	ovn_arb_cha_champion_3
desert	ovn_arb_cha_fatandira_0
desert	ovn_arb_cha_fatandira_1
desert	ovn_arb_cha_fatandira_2
desert	ovn_arb_cha_golden_magus_0
desert	ovn_arb_cha_golden_magus_1
desert	ovn_arb_cha_golden_magus_2
desert	ovn_arb_cha_magician_desert_0
desert	ovn_arb_cha_magician_desert_1
desert	ovn_arb_cha_magician_desert_2
desert	ovn_arb_cha_magician_fire_0
desert	ovn_arb_cha_magician_fire_1
desert	ovn_arb_cha_magician_fire_2
desert	ovn_arb_cha_magician_heavens_0
desert	ovn_arb_cha_magician_heavens_1
desert	ovn_arb_cha_magician_heavens_2
desert	ovn_arb_cha_magician_life_0
desert	ovn_arb_cha_magician_life_1
desert	ovn_arb_cha_magician_life_2
desert	ovn_arb_cha_nomad_0
desert	ovn_arb_cha_nomad_1
desert	ovn_arb_cha_nomad_2
desert	ovn_arb_cha_nomad_3
desert	ovn_arb_cha_nomad_3_summoned
desert	ovn_arb_cha_sheikh_0
desert	ovn_arb_cha_sheikh_1
desert	ovn_arb_cha_sheikh_2
desert	ovn_arb_cha_sheikh_3
desert	ovn_arb_cha_sultan_jaffar_0
desert	ovn_arb_cha_sultan_jaffar_1
desert	ovn_arb_cha_sultan_jaffar_2
desert	ovn_arb_cha_sultan_jaffar_3
desert	ovn_arb_cha_vizier_desert_0
desert	ovn_arb_cha_vizier_desert_1
desert	ovn_arb_cha_vizier_desert_2
desert	ovn_arb_cha_vizier_fire_0
desert	ovn_arb_cha_vizier_fire_1
desert	ovn_arb_cha_vizier_fire_2
desert	ovn_arb_cha_vizier_heavens_0
desert	ovn_arb_cha_vizier_heavens_1
desert	ovn_arb_cha_vizier_heavens_2
desert	ovn_arb_cha_vizier_life_0
desert	ovn_arb_cha_vizier_life_1
desert	ovn_arb_cha_vizier_life_2
desert	ovn_arb_cav_flying_carpets
desert	ovn_arb_cav_flying_carpets_ror
desert	ovn_arb_cav_scorpion_riders
desert	ovn_arb_inf_arabyan_guard
desert	ovn_arb_inf_arabyan_guard_ror
desert	ovn_arb_inf_arabyan_ogres
desert	ovn_arb_inf_arabyan_spearmen
desert	ovn_arb_inf_arabyan_spearmen_summoned_0
desert	ovn_arb_inf_arabyan_spearmen_summoned_1
desert	ovn_arb_inf_arabyan_warriors
desert	ovn_arb_inf_corsairs
desert	ovn_arb_inf_dervishers
desert	ovn_arb_inf_jaguar_champions
desert	ovn_arb_inf_jaguar_champions_ror
desert	ovn_arb_inf_pit_fighters
desert	ovn_arb_inf_sharkas_slaves
desert	ovn_arb_inf_southland_warriors
desert	ovn_arb_mon_desert_spirit
desert	ovn_arb_mon_desert_spirit_ror
desert	ovn_arb_mon_desert_spirit_summoned
desert	ovn_arb_mon_elephant
desert	ovn_arb_mon_fire_efreet
desert	ovn_arb_mon_fire_efreet_ror
desert	ovn_arb_mon_fire_efreet_summoned
desert	ovn_arb_mon_genie
desert	ovn_arb_mon_genie_summoned
desert	ovn_arb_mon_giant_scorpion
desert	ovn_arb_mon_promethean_hatchlings
desert	ovn_arb_mon_sea_nymph
desert	ovn_arb_mon_sea_nymph_ror
desert	ovn_arb_mon_sea_nymph_summoned
desert	ovn_arb_mon_war_elephant
desert	ovn_arb_mon_war_elephant_ror_2
desert	ovn_arb_mon_war_elephant_ror_1
desert	ovn_arb_inf_alrahem_nomads
desert	ovn_arb_inf_arabyan_bowmen
desert	ovn_arb_inf_jezzails
desert	ovn_arb_inf_jezzails_ror
desert	ovn_arb_mon_necrofex_colossus
desert	ovn_arb_mon_tempest_djinn
desert	ovn_arb_mon_tempest_djinn_ror
desert	ovn_arb_mon_tempest_djinn_summoned
desert	ovn_arb_mon_giant_vulture_feral
desert	ovn_arb_cav_waghzen
desert	ovn_arb_mon_enchanted_rope
desert	ovn_arb_mon_enchanted_rope_summoned
