id	rank	unit	unit_list_display
845645131	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_tuareg
845645132	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_tuareg
845645133	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_tuareg
845645134	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_tuareg
845645135	0	ovn_arb_cav_jezzail_camels	ovn_skill_innate_arb_caravan_master_tuareg
845645138	0	ovn_arb_cav_jezzail_camels	ovn_skill_innate_arb_caravan_master_tuareg
845645139	0	ovn_arb_cav_jezzail_camels	ovn_skill_innate_arb_caravan_master_tuareg
845645140	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_inventor
845645141	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_inventor
845645142	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_inventor
845645143	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_inventor
845645144	0	ovn_arb_inf_arabyan_guard	ovn_skill_innate_arb_caravan_master_inventor
845645145	0	ovn_arb_inf_arabyan_guard	ovn_skill_innate_arb_caravan_master_inventor
845645146	0	ovn_arb_inf_jezzails	ovn_skill_innate_arb_caravan_master_inventor
845645147	0	ovn_arb_inf_jezzails	ovn_skill_innate_arb_caravan_master_inventor
845645148	0	ovn_arb_art_ballista	ovn_skill_innate_arb_caravan_master_inventor
845645149	0	ovn_arb_art_ballista	ovn_skill_innate_arb_caravan_master_inventor
845645150	0	ovn_arb_cha_nomad_0	ovn_skill_innate_arb_caravan_master_clandestine
845645151	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_clandestine
845645152	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_clandestine
845645153	0	ovn_arb_inf_corsairs	ovn_skill_innate_arb_caravan_master_clandestine
845645154	0	ovn_arb_inf_corsairs	ovn_skill_innate_arb_caravan_master_clandestine
845645155	0	ovn_arb_inf_alrahem_nomads	ovn_skill_innate_arb_caravan_master_clandestine
845645156	0	ovn_arb_inf_alrahem_nomads	ovn_skill_innate_arb_caravan_master_clandestine
845645157	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_pious
845645158	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_pious
845645159	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_pious
845645160	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_pious
845645161	0	ovn_arb_inf_dervishers	ovn_skill_innate_arb_caravan_master_pious
845645162	0	ovn_arb_inf_dervishers	ovn_skill_innate_arb_caravan_master_pious
845645163	0	ovn_arb_inf_dervishers	ovn_skill_innate_arb_caravan_master_pious
845645164	0	ovn_arb_inf_dervishers	ovn_skill_innate_arb_caravan_master_pious
845645165	0	ovn_arb_inf_dervishers	ovn_skill_innate_arb_caravan_master_pious
845645166	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_royally_connected
845645167	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_royally_connected
845645168	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_royally_connected
845645169	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_royally_connected
845645170	0	ovn_arb_cav_arabyan_knights	ovn_skill_innate_arb_caravan_master_royally_connected
845645171	0	ovn_arb_cav_arabyan_knights	ovn_skill_innate_arb_caravan_master_royally_connected
845645172	0	ovn_arb_cav_sipahis	ovn_skill_innate_arb_caravan_master_royally_connected
845645173	0	ovn_arb_cav_sipahis	ovn_skill_innate_arb_caravan_master_royally_connected
845645174	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_Former_Artillery_Officer
845645175	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_Former_Artillery_Officer
845645176	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_Former_Artillery_Officer
845645177	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_Former_Artillery_Officer
845645178	0	ovn_arb_inf_arabyan_guard	ovn_skill_innate_arb_caravan_master_Former_Artillery_Officer
845645179	0	ovn_arb_inf_arabyan_guard	ovn_skill_innate_arb_caravan_master_Former_Artillery_Officer
845645180	0	ovn_arb_art_grand_bombard	ovn_skill_innate_arb_caravan_master_Former_Artillery_Officer
845645181	0	ovn_arb_art_grand_bombard	ovn_skill_innate_arb_caravan_master_Former_Artillery_Officer
845645182	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_Humble_Born
845645183	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_Humble_Born
845645184	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_Humble_Born
845645185	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_Humble_Born
845645186	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_Humble_Born
845645187	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_Humble_Born
845645188	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_Humble_Born
845645189	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_Humble_Born
845645190	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_Humble_Born
845645191	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_Humble_Born
845645192	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast
845645193	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast
845645194	0	ovn_arb_inf_arabyan_guard	ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast
845645195	0	ovn_arb_inf_arabyan_guard	ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast
845645196	0	ovn_arb_inf_jezzails	ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast
845645197	0	ovn_arb_inf_jezzails	ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast
845645198	0	ovn_arb_cav_jezzail_camels	ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast
845645199	0	ovn_arb_cav_jezzail_camels	ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast
845645200	0	ovn_arb_art_grand_bombard	ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast
845645201	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_Ogre_Ally
845645202	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_Ogre_Ally
845645203	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_Ogre_Ally
845645204	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_Ogre_Ally
845645205	0	ovn_arb_inf_arabyan_guard	ovn_skill_innate_arb_caravan_master_Ogre_Ally
845645206	0	ovn_arb_inf_arabyan_ogres	ovn_skill_innate_arb_caravan_master_Ogre_Ally
845645207	0	ovn_arb_inf_arabyan_ogres	ovn_skill_innate_arb_caravan_master_Ogre_Ally
845645208	0	ovn_arb_cav_waghzen	ovn_skill_innate_arb_caravan_master_Ogre_Ally
845645209	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_bretophile
845645210	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_bretophile
845645211	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_bretophile
845645212	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_bretophile
845645213	0	wh_dlc07_brt_cav_knights_errant_0	ovn_skill_innate_arb_caravan_master_bretophile
845645214	0	wh_dlc07_brt_cav_knights_errant_0	ovn_skill_innate_arb_caravan_master_bretophile
845645215	0	wh_dlc07_brt_cav_questing_knights_0	ovn_skill_innate_arb_caravan_master_bretophile
845645216	0	wh_dlc07_brt_cav_questing_knights_0	ovn_skill_innate_arb_caravan_master_bretophile
845645217	0	ovn_arb_cha_magician_life_0	ovn_skill_innate_arb_caravan_master_scalywag
845645218	0	ovn_arb_inf_corsairs	ovn_skill_innate_arb_caravan_master_scalywag
845645219	0	ovn_arb_inf_corsairs	ovn_skill_innate_arb_caravan_master_scalywag
845645220	0	ovn_arb_inf_corsairs	ovn_skill_innate_arb_caravan_master_scalywag
845645221	0	ovn_arb_inf_jezzails	ovn_skill_innate_arb_caravan_master_scalywag
845645222	0	ovn_arb_inf_jezzails	ovn_skill_innate_arb_caravan_master_scalywag
845645223	0	ovn_arb_mon_sea_nymph	ovn_skill_innate_arb_caravan_master_scalywag
845645224	0	ovn_arb_cha_magician_heavens_0	ovn_skill_innate_arb_caravan_master_meteorologist
845645225	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_meteorologist
845645226	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_meteorologist
845645227	0	ovn_arb_inf_dervishers	ovn_skill_innate_arb_caravan_master_meteorologist
845645228	0	ovn_arb_inf_dervishers	ovn_skill_innate_arb_caravan_master_meteorologist
845645229	0	ovn_arb_cav_flying_carpets	ovn_skill_innate_arb_caravan_master_meteorologist
845645230	0	ovn_arb_mon_tempest_djinn	ovn_skill_innate_arb_caravan_master_meteorologist
845645231	0	ovn_arb_cha_magician_fire_0	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645232	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645233	0	ovn_arb_inf_jezzails	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645234	0	ovn_arb_inf_dervishers	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645235	0	ovn_arb_inf_dervishers	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645236	0	ovn_arb_cav_arabyan_knights	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645237	0	ovn_arb_mon_fire_efreet	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645238	0	ovn_arb_cha_magician_desert_0	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645239	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645240	0	ovn_arb_inf_alrahem_nomads	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645241	0	ovn_arb_inf_jaguar_champions	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645242	0	ovn_arb_inf_jaguar_champions	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645243	0	ovn_arb_cav_bedouin_scouts	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645244	0	ovn_arb_mon_desert_spirit	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645245	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_southlander
845645246	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_southlander
845645247	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_southlander
845645248	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_southlander
845645249	0	ovn_arb_inf_southland_warriors	ovn_skill_innate_arb_caravan_master_southlander
845645250	0	ovn_arb_inf_southland_warriors	ovn_skill_innate_arb_caravan_master_southlander
845645251	0	ovn_arb_inf_southland_warriors	ovn_skill_innate_arb_caravan_master_southlander
845645252	0	ovn_arb_inf_southland_warriors	ovn_skill_innate_arb_caravan_master_southlander
845645253	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_beastmaster
845645254	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_beastmaster
845645255	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_beastmaster
845645256	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_beastmaster
845645257	0	ovn_arb_mon_giant_vulture_feral	ovn_skill_innate_arb_caravan_master_beastmaster
845645258	0	ovn_arb_mon_giant_scorpion	ovn_skill_innate_arb_caravan_master_beastmaster
845645259	0	ovn_arb_mon_elephant	ovn_skill_innate_arb_caravan_master_beastmaster
845645260	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_elephant_lover
845645261	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_elephant_lover
845645262	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_elephant_lover
845645263	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_elephant_lover
845645264	0	ovn_arb_mon_elephant	ovn_skill_innate_arb_caravan_master_elephant_lover
845645265	0	ovn_arb_mon_elephant	ovn_skill_innate_arb_caravan_master_elephant_lover
845645266	0	ovn_arb_mon_war_elephant	ovn_skill_innate_arb_caravan_master_elephant_lover
845645267	0	ovn_arb_mon_war_elephant	ovn_skill_innate_arb_caravan_master_elephant_lover
