group_key	unit_key	quality
wh3_default_land_melee_infantry	ovn_arb_inf_pit_fighters	10
wh3_default_land_melee_infantry_trash	ovn_arb_inf_sharkas_slaves	5
wh3_default_land_melee_infantry	ovn_arb_inf_southland_warriors	15
wh3_default_land_monsters	ovn_arb_mon_desert_spirit	25
wh3_default_land_monsters	ovn_arb_mon_desert_spirit_ror	30
wh3_default_land_monsters	ovn_arb_mon_elephant	10
wh3_default_land_monsters	ovn_arb_mon_fire_efreet	25
wh3_default_land_monsters	ovn_arb_mon_fire_efreet_ror	30
wh3_default_land_monsters	ovn_arb_mon_genie	15
wh3_default_land_monsters	ovn_arb_mon_giant_scorpion	10
wh3_default_land_monsters	ovn_arb_mon_promethean_hatchlings	10
wh3_default_land_monsters	ovn_arb_mon_sea_nymph	25
wh3_default_land_monsters	ovn_arb_mon_sea_nymph_ror	30
wh3_default_land_monsters	ovn_arb_mon_war_elephant	20
wh3_default_land_monsters	ovn_arb_mon_war_elephant_ror_2	25
wh3_default_land_monsters	ovn_arb_mon_war_elephant_ror_1	25
wh3_default_land_ranged_infantry	ovn_arb_inf_alrahem_nomads	15
wh3_default_land_ranged_infantry	ovn_arb_inf_arabyan_bowmen	10
wh3_default_land_ranged_infantry	ovn_arb_inf_jezzails	15
wh3_default_land_ranged_infantry	ovn_arb_inf_jezzails_ror	20
wh3_default_land_monsters	ovn_arb_mon_necrofex_colossus	20
wh3_default_land_monsters	ovn_arb_mon_tempest_djinn	25
wh3_default_land_monsters	ovn_arb_mon_tempest_djinn_ror	30
wh3_default_land_monsters	ovn_arb_mon_giant_vulture_feral	20
wh3_default_land_melee_cavalry_main_mounted_heavy	ovn_arb_cav_waghzen	20
wh3_default_land_monsters	ovn_arb_mon_enchanted_rope	15
wh3_default_land_ranged_cavalry_chariots	ovn_arb_djinn_carriage	25
