ancillary	effect	effect_scope	value
ovn_arb_baz_ei_08_faith_mask	wh2_dlc14_effect_character_stat_enable_flaming_attacks_versus_undead	character_to_character_own	1.0000
ovn_arb_baz_ei_09_mullah_scripture	wh_main_effect_force_stat_leadership	general_to_force_own	6.0000
ovn_arb_baz_ei_09_mullah_scripture	wh_main_effect_character_stat_aura_leadership_effect	character_to_character_own	15.0000
ovn_arb_baz_ei_09_mullah_scripture	wh_main_effect_character_stat_leadership	character_to_character_own	10.0000
ovn_arb_baz_ei_09_mullah_scripture	wh_main_effect_public_order_characters	character_to_province_own_factionwide	2.0000
ovn_arb_baz_ei_10_ratkin_necklace	wh2_main_effect_ability_enable_vermintide	character_to_character_own	1.0000
ovn_arb_baz_ei_10_ratkin_necklace	wh2_main_faction_political_diplomacy_mod_skaven	character_to_faction	20.0000
ovn_arb_baz_ei_10_ratkin_necklace	wh3_main_effect_corruption_skaven_characters	character_to_province_own	1.0000
ovn_arb_baz_ei_11_ibn_jellaba_compass	wh_main_effect_agent_movement_range_mod	character_to_character_own	20.0000
ovn_arb_baz_ei_11_ibn_jellaba_compass	ovn_arb_baz_escape	character_to_character_own	1.0000
ovn_arb_baz_ei_11_ibn_jellaba_compass	wh_main_effect_force_army_campaign_attrition_all_resistance	character_to_force_own	-30.0000
ovn_arb_baz_ei_12_twilight_mirror_shard	ovn_arb_baz_ei_12_twilight_mirror_shard_ability	character_to_character_own	1.0000
ovn_arb_baz_ei_12_twilight_mirror_shard	wh3_main_effect_corruption_chaos_characters	character_to_province_own	1.0000
ovn_arb_baz_ei_12_twilight_mirror_shard	wh_main_faction_political_diplomacy_mod_chaos	character_to_faction	20.0000
ovn_arb_baz_ei_12_twilight_mirror_shard	wh_main_effect_tech_recruitment_cost_reduction_chaos_spawn	general_to_force_own	-40.0000
ovn_arb_baz_tal_02_sun_flask	ovn_effect_magic_desert_enable_sunstrike	character_to_character_own	1.0000
ovn_arb_baz_tal_03_beetle_star	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod	general_to_force_own	15.0000
ovn_arb_baz_tal_06_cheshnakk_ring	wh_main_effect_character_stat_speed	character_to_character_own	20.0000
ovn_arb_baz_tal_06_cheshnakk_ring	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
ovn_arb_baz_tal_06_cheshnakk_ring	ovn_effect_force_stat_melee_attack_arb_djinns	character_to_force_own	20.0000
ovn_arb_baz_tal_07_moonstone	wh_main_effect_character_stat_speed	character_to_character_own	15.0000
ovn_arb_baz_tal_07_moonstone	ovn_arb_baz_escape	character_to_character_own	1.0000
ovn_arb_baz_tal_08_ishmail_heart	wh_main_effect_character_stat_magic_resistance	region_to_force_enemy	-20.0000
ovn_arb_baz_tal_08_ishmail_heart	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod_enemy	general_to_force_enemy_regionwide	-16.0000
ovn_arb_baz_tal_09_toy_horse	wh_main_effect_force_army_campaign_ambush_defence_success_chance	character_to_character_own	50.0000
ovn_arb_baz_tal_09_toy_horse	wh_main_effect_force_army_campaign_ambush_attack_success_chance	character_to_character_own	50.0000
ovn_arb_baz_tal_09_toy_horse	wh_main_effect_force_army_campaign_siege_attack_attrition	general_to_force_enemy_regionwide	15.0000
ovn_arb_baz_tal_09_toy_horse	wh_main_effect_force_army_campaign_siege_defend_attrition	general_to_force_own	-15.0000
ovn_arb_baz_tal_10_khandu_hookah	wh_main_faction_political_diplomacy_mod_empire	character_to_faction	35.0000
ovn_arb_baz_tal_10_khandu_hookah	smokeleaf_smokescreen	character_to_character_own	1.0000
ovn_arb_baz_tal_11_kadizar_rope	wh_main_effect_attribute_enable_strider	character_to_character_own	1.0000
ovn_arb_baz_tal_11_kadizar_rope	wh_main_effect_character_stat_speed	character_to_character_own	15.0000
ovn_arb_baz_tal_11_kadizar_rope	ovn_arb_baz_escape	character_to_character_own	1.0000
ovn_arb_baz_tal_12_golden_carafe	wh_main_effect_force_stat_magic_resistance	character_to_force_own	10.0000
ovn_arb_baz_tal_12_golden_carafe	wh_main_effect_character_stat_magic_resistance	character_to_character_own	30.0000
ovn_arb_baz_arc_01_laniph_scroll	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod	general_to_force_own	10.0000
ovn_arb_baz_arc_02_puzzle_box	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod	character_to_force_own_unseen	6.0000
ovn_arb_baz_arc_02_puzzle_box	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod_enemy	general_to_force_enemy_regionwide	-6.0000
ovn_arb_baz_arc_03_whirlpool_staff	wh_main_effect_character_stat_magic_resistance	character_to_character_own	20.0000
ovn_arb_baz_arc_03_whirlpool_staff	wh_main_effect_force_stat_magic_resistance	character_to_force_own	10.0000
ovn_arb_baz_arc_04_sandstorm_staff	ovn_effect_magic_desert_enable_sandstorm	character_to_character_own	1.0000
ovn_arb_baz_arc_04_sandstorm_staff	ovn_effect_tech_speed_arb_nomads	character_to_force_own	5.0000
ovn_arb_baz_arc_05_dune_book	wh_main_effect_ability_enable_raise_dead	character_to_character_own	1.0000
ovn_arb_baz_arc_05_dune_book	wh3_main_effect_corruption_vampiric_characters	character_to_province_own	1.0000
ovn_arb_baz_arc_05_dune_book	wh_main_effect_character_stat_fire_resistance	character_to_character_own	-10.0000
ovn_arb_baz_arc_06_mortis_scrawl	wh2_main_effect_ability_enable_regeneration	character_to_character_own	1.0000
ovn_arb_baz_arc_06_mortis_scrawl	wh_dlc08_effect_ability_enable_doom_and_darkness_bound	character_to_character_own	1.0000
ovn_arb_baz_arc_06_mortis_scrawl	wh3_main_effect_corruption_vampiric_characters	character_to_province_own	1.0000
ovn_arb_baz_arc_07_monkey_paw	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod	general_to_force_own	50.0000
ovn_arb_baz_arc_07_monkey_paw	wh_main_effect_character_stat_miscast	character_to_character_own	35.0000
ovn_arb_baz_arc_08_glimmering_monkey_paw	wh2_dlc09_effect_ability_enable_vambraces_of_the_sun	character_to_character_own	1.0000
ovn_arb_baz_arc_08_glimmering_monkey_paw	wh_main_effect_force_stat_charge_bonus_pct	general_to_force_own	35.0000
ovn_arb_baz_arc_08_glimmering_monkey_paw	wh_main_effect_force_stat_melee_defence	general_to_force_own	-15.0000
ovn_arb_baz_arc_09_bronze_monkey_paw	wh_main_effect_force_stat_speed	general_to_force_own	-25.0000
ovn_arb_baz_arc_09_bronze_monkey_paw	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	general_to_force_own	1.0000
ovn_arb_baz_arc_09_bronze_monkey_paw	wh_main_effect_force_stat_armour	general_to_force_own	50.0000
ovn_arb_baz_arc_10_golden_monkey_paw	wh_main_effect_economy_gdp_mod_all	character_to_region_own_factionwide	50.0000
ovn_arb_baz_arc_10_golden_monkey_paw	wh_main_effect_ability_enable_final_transmutation	character_to_character_own	1.0000
ovn_arb_baz_arc_10_golden_monkey_paw	wh_main_effect_force_all_campaign_upkeep	character_to_force_own_factionwide	75.0000
ovn_arb_baz_arc_11_genie_lantern	wh2_dlc12_army_abilities_great_invocation_of_djinn	character_to_character_own	1.0000
ovn_arb_baz_arc_11_genie_lantern	ovn_effect_magic_desert_enable_curse_of_the_djinn	character_to_character_own	1.0000
ovn_arb_baz_arc_12_genie_lantern_alt	summon_djinn_fighter	character_to_character_own	99.0000
ovn_arb_baz_arc_12_genie_lantern_alt	ovn_effect_magic_desert_enable_curse_of_the_djinn	character_to_character_own	99.0000
