faction	unit	name	variant	unit_card
	ovn_arb_inf_arabyan_guard	ovn_arb_inf_arabyan_guard	ovn_arabyan_guard	ovn_arb_guard
ovn_arb_golden_fleet	ovn_arb_inf_arabyan_guard	ovn_arb_inf_arabyan_guard	ovn_arabyan_guard	ovn_arb_guard_flame
ovn_arb_aswad_scythans	ovn_arb_inf_arabyan_guard	ovn_arb_inf_arabyan_guard	scythan_guard	ovn_arb_guard_scy
	ovn_arb_inf_arabyan_ogres	ovn_arb_inf_arabyan_ogres	ovn_arabyan_ogres	ovn_arb_ogres
	ovn_arb_inf_arabyan_spearmen	ovn_arb_inf_arabyan_spearmen	ovn_arabyan_spearmen	ovn_arb_spearman
ovn_arb_golden_fleet	ovn_arb_inf_arabyan_spearmen	ovn_arb_inf_arabyan_spearmen	ovn_arabyan_spearmen	ovn_arb_spearman_flame
ovn_arb_aswad_scythans	ovn_arb_inf_arabyan_spearmen	ovn_arb_inf_arabyan_spearmen	scythan_spearmen	ovn_arb_spearman_scy
	ovn_arb_inf_arabyan_spearmen_summoned_0	ovn_arb_inf_arabyan_spearmen_summoned_0	arb_mirage_spearmen	ovn_arb_spearman
	ovn_arb_inf_arabyan_spearmen_summoned_1	ovn_arb_inf_arabyan_spearmen_summoned_1	arb_mirage_spearmen	ovn_arb_spearman
	ovn_arb_inf_arabyan_warriors	ovn_arb_inf_arabyan_warriors	ovn_arabyan_warriors	ovn_arb_warrior
ovn_arb_golden_fleet	ovn_arb_inf_arabyan_warriors	ovn_arb_inf_arabyan_warriors	ovn_arabyan_warriors	ovn_arb_warrior_flame
ovn_arb_aswad_scythans	ovn_arb_inf_arabyan_warriors	ovn_arb_inf_arabyan_warriors	scythan_swordsmen	ovn_arb_warrior_scy
	ovn_arb_inf_corsairs	ovn_arb_inf_corsairs	ovn_arb_corsairs	ovn_arb_corsairs
	ovn_arb_inf_dervishers	ovn_arb_inf_dervishers	ovn_arb_dervishers	ovn_arb_inf_dervishers
	ovn_arb_inf_jaguar_champions	ovn_arb_inf_jaguar_champions	ovn_arb_jaguar_champions	ovn_arb_jaguar_warriors
	ovn_arb_inf_jaguar_champions_ror	ovn_arb_inf_jaguar_champions_ror	ovn_arb_jaguar_champions_ror	ovn_arb_jaguar_warriors_ror
	ovn_arb_inf_jezzails	ovn_arb_inf_jezzails	ovn_arb_jezzails	ovn_arb_jezzail
ovn_arb_golden_fleet	ovn_arb_inf_jezzails	ovn_arb_inf_jezzails	ovn_arb_jezzails	ovn_arb_jezzail_flame
ovn_arb_aswad_scythans	ovn_arb_inf_jezzails	ovn_arb_inf_jezzails	ovn_arb_jezzails	ovn_arb_jezzail_scy
	ovn_arb_inf_jezzails_ror	ovn_arb_inf_jezzails_ror	ovn_arb_jezzails_ror	ovn_arb_jezzail_ror
	ovn_arb_inf_pit_fighters	ovn_arb_inf_pit_fighters	ovn_arb_pit_fighters	ovn_arb_inf_pit_fighters
	ovn_arb_inf_sharkas_slaves	ovn_arb_inf_sharkas_slaves	ovn_arb_sharkas_slaves	ovn_arb_shakas_slaves
ovn_arb_aswad_scythans	ovn_arb_inf_sharkas_slaves	ovn_arb_inf_sharkas_slaves	ovn_arb_sharkas_slaves	ovn_arb_shakas_slaves_flame
ovn_arb_golden_fleet	ovn_arb_inf_sharkas_slaves	ovn_arb_inf_sharkas_slaves	ovn_arb_sharkas_slaves	ovn_arb_shakas_slaves_scy
	ovn_arb_inf_southland_warriors	ovn_arb_inf_southland_warriors	ovn_arb_southland_warriors	ovn_arb_southland_warriors
	ovn_arb_mon_desert_spirit	ovn_arb_mon_desert_spirit	ovn_arb_desert_spirit	ovn_arb_desert_spirit
	ovn_arb_mon_desert_spirit_ror	ovn_arb_kharmel_ror	ovn_arb_kharmel_ror	ovn_arb_desert_spirit
	ovn_arb_mon_desert_spirit_summoned	ovn_arb_mon_desert_spirit	ovn_arb_desert_spirit	ovn_arb_desert_spirit
	ovn_arb_mon_elephant	ovn_arb_mon_elephant	ovn_arb_elephant_mahout	ovn_arb_elephant
	ovn_arb_mon_fire_efreet	ovn_arb_mon_fire_efreet	ovn_arb_fire_efreet	ovn_arb_fire_efreet
	ovn_arb_mon_fire_efreet_ror	ovn_arb_mon_fire_efreet_ror	ovn_arb_fire_efreet_ror	ovn_arb_fire_efreet
	ovn_arb_mon_fire_efreet_summoned	ovn_arb_mon_fire_efreet	ovn_arb_fire_efreet	ovn_arb_fire_efreet
	ovn_arb_mon_genie	ovn_arb_mon_genie	ovn_arb_genie	ovn_arb_genie
	ovn_arb_mon_genie_summoned	ovn_arb_mon_genie	ovn_arb_genie	ovn_arb_genie
	ovn_arb_mon_giant_scorpion	ovn_arb_mon_giant_scorpion	ovn_arb_giant_scorpion	ovn_arb_mon_giant_scorpion
	ovn_arb_mon_necrofex_colossus	ovn_arb_mon_necrofex_colossus	ovn_arb_necrofex_colossus	wh2_dlc11_cst_necrofex_colossus
	ovn_arb_mon_promethean_hatchlings	ovn_arb_mon_promethean_hatchlings	ovn_arb_promethean_hatchlings	wh2_dlc11_cst_rotting_prometheans
	ovn_arb_mon_sea_nymph	ovn_arb_mon_sea_nymph	ovn_arb_sea_nymph	ovn_arb_sea_nymph
	ovn_arb_mon_sea_nymph_ror	ovn_arb_mon_sea_nymph	ovn_arb_sea_nymph_ror	ovn_arb_sea_nymph
	ovn_arb_mon_sea_nymph_summoned	ovn_arb_mon_sea_nymph	ovn_arb_sea_nymph	ovn_arb_sea_nymph
	ovn_arb_mon_tempest_djinn	ovn_arb_mon_tempest_djinn	ovn_arb_tempest_djinn	ovn_arb_tempest_djinn
	ovn_arb_mon_tempest_djinn_ror	ovn_arb_mon_tempest_djinn_ror	ovn_arb_tempest_djinn_ror	ovn_arb_tempest_djinn
	ovn_arb_mon_tempest_djinn_summoned	ovn_arb_mon_tempest_djinn	ovn_arb_tempest_djinn	ovn_arb_tempest_djinn
	ovn_arb_mon_war_elephant	ovn_arb_mon_war_elephant	ovn_arabyan_bowmen	ovn_arb_war_elephant
	ovn_arb_mon_war_elephant_ror_1	ovn_arb_mon_war_elephant_ror_1	ovn_arabyan_bowmen	ovn_arb_war_elephant_ror
	ovn_arb_mon_war_elephant_ror_2	ovn_arb_mon_war_elephant_ror_2	ovn_arabyan_bowmen	ovn_arb_cannon_elephant
ovn_arb_aswad_scythans	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_sultanate_of_all_araby	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_golden_fleet	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
	ovn_arb_mon_giant_vulture_feral	ovn_arb_mon_giant_vulture_feral	ovn_arb_giant_vulture_feral	ovn_arb_giant_vulture_feral
	ovn_arb_cha_vizier_desert_0	ovn_arb_cha_vizier_desert	arb_vizier_desert_01	placeholder
	ovn_arb_cha_vizier_desert_1	ovn_arb_cha_vizier_desert	arb_vizier_desert_01	placeholder
	ovn_arb_cha_vizier_desert_2	ovn_arb_cha_vizier_desert	arb_vizier_desert_01	placeholder
	ovn_arb_cha_vizier_desert_3	ovn_arb_cha_vizier_desert	arb_vizier_desert_01	placeholder
	ovn_arb_cha_vizier_fire_0	ovn_arb_cha_vizier_fire	arb_vizier_fire_01	placeholder
	ovn_arb_cha_vizier_fire_1	ovn_arb_cha_vizier_fire	arb_vizier_fire_01	placeholder
	ovn_arb_cha_vizier_fire_2	ovn_arb_cha_vizier_fire	arb_vizier_fire_01	placeholder
	ovn_arb_cha_vizier_fire_3	ovn_arb_cha_vizier_fire	arb_vizier_fire_01	placeholder
	ovn_arb_cha_vizier_heavens_0	ovn_arb_cha_vizier_heavens	arb_vizier_heavens_01	placeholder
	ovn_arb_cha_vizier_heavens_1	ovn_arb_cha_vizier_heavens	arb_vizier_heavens_01	placeholder
	ovn_arb_cha_vizier_heavens_2	ovn_arb_cha_vizier_heavens	arb_vizier_heavens_01	placeholder
	ovn_arb_cha_vizier_heavens_3	ovn_arb_cha_vizier_heavens	arb_vizier_heavens_01	placeholder
	ovn_arb_cha_vizier_life_0	ovn_arb_cha_vizier_life	arb_vizier_life_01	placeholder
	ovn_arb_cha_vizier_life_1	ovn_arb_cha_vizier_life	arb_vizier_life_01	placeholder
	ovn_arb_cha_vizier_life_2	ovn_arb_cha_vizier_life	arb_vizier_life_01	placeholder
	ovn_arb_cha_vizier_life_3	ovn_arb_cha_vizier_life	arb_vizier_life_01	placeholder
	ovn_arb_cav_waghzen	ovn_arb_cav_waghzen	ovn_arb_waghzen	ovn_arb_waghzen
	ovn_arb_mon_enchanted_rope	ovn_arb_mon_enchanted_rope	ovn_arb_enchanted_rope	ovn_arb_enchanted_rope
	ovn_arb_djinn_carriage	ovn_arb_djinn_carriage	dummy_variant	ovn_arb_djinn_carriage
	ovn_arb_inf_arabyan_guard_ror	ovn_arb_inf_arabyan_guard_ror	ovn_arabyan_guard_ror	ovn_arabyan_guard_ror
	ovn_arb_art_quadballista	ovn_arb_art_quadballista	ovn_arb_artillery_crew	ovn_arb_art_quadballista
	ovn_arb_art_quadballista_ror	ovn_arb_art_quadballista_ror	ovn_arb_artillery_crew	ovn_arb_art_quadballista_ror
