building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
arb_flaming_scimitar_structure_growth_1	wh2_dlc11_cst_ship_growth		force_to_force_own	4.0000	1.0000	0.0000
arb_flaming_scimitar_structure_growth_1	wh_main_effect_agent_action_outcome_parent_army_xp_gain_factionwide		force_to_force_own	20.0000	10.0000	0.0000
arb_flaming_scimitar_structure_growth_2	wh2_dlc11_cst_ship_growth		force_to_force_own	7.0000	2.0000	0.0000
arb_flaming_scimitar_structure_growth_2	wh_main_effect_agent_action_outcome_parent_army_xp_gain_factionwide		force_to_force_own	40.0000	20.0000	0.0000
arb_flaming_scimitar_structure_growth_3	wh2_dlc11_cst_ship_growth		force_to_force_own	12.0000	3.0000	0.0000
arb_flaming_scimitar_structure_growth_3	wh_main_effect_agent_action_outcome_parent_army_xp_gain_factionwide		force_to_force_own	80.0000	40.0000	0.0000
arb_flaming_scimitar_defense_bombardment_1	wh2_dlc11_effect_army_ability_enable_zhufbar_42_pounders		force_to_force_own	1.0000	1.0000	0.0000
arb_flaming_scimitar_defense_magical_bombardment_1	arb_golden_magus_flaming_scimitar_bolts_of_burning_enable		force_to_force_own	1.0000	1.0000	0.0000
arb_flaming_scimitar_defense_magical_bombardment_2	arb_golden_magus_flaming_scimitar_bolts_of_burning_disable		force_to_force_own	1.0000	1.0000	0.0000
arb_flaming_scimitar_defense_magical_bombardment_2	arb_golden_magus_flaming_scimitar_hurricane_blades_enable		force_to_force_own	1.0000	1.0000	0.0000
arb_flaming_scimitar_unique_minaret_1	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	10.0000	10.0000	0.0000
arb_flaming_scimitar_unique_minaret_1	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod		force_to_force_own_lords_army	20.0000	10.0000	0.0000
arb_flaming_scimitar_unique_minaret_1	arb_golden_magus_flaming_scimitar_royal_djinn_enable		force_to_force_own	1.0000	1.0000	0.0000
arb_flaming_scimitar_unique_minaret_1	arb_golden_magus_wishmaster_djinn_exp		general_to_force_own	4.0000	0.0000	0.0000
arb_golden_magus_special_galleon_graveyard_1	arb_golden_magus_wishmaster_djinn_exp		faction_to_force_own	6.0000	10.0000	0.0000
arb_golden_magus_special_galleon_graveyard_1	wh2_main_effect_region_resource_gold_idols_production		building_to_building_own	12.0000	0.0000	0.0000
arb_golden_magus_special_galleon_graveyard_1	wh2_dlc11_effect_force_army_campaign_attrition_immunity_reef		faction_to_force_own	1.0000	1.0000	0.0000
arb_golden_magus_special_galleon_graveyard_1	wh2_dlc11_effect_force_army_campaign_attrition_maelstrom_immunity		faction_to_force_own	1.0000	1.0000	0.0000
arb_golden_magus_special_galleon_graveyard_1	wh2_main_effect_ability_enable_garrison_heroes		building_to_forces_own_regionwide	1.0000	1.0000	1.0000
arb_golden_magus_special_galleon_graveyard_1	wh_main_effect_economy_gdp_subsistance		building_to_building_own	100.0000	50.0000	0.0000
arb_golden_magus_special_galleon_graveyard_1	wh_main_effect_public_order_base		province_to_province_own_unseen	20.0000	5.0000	0.0000
arb_golden_magus_special_galleon_graveyard_1	wh_main_effect_religion_conversion_state		region_to_region_own	5.0000	5.0000	0.0000
arb_fatandira_landmark	wh_main_effect_economy_gdp_mod_all		province_to_region_own	25.0000	10.0000	0.0000
arb_fatandira_landmark	wh_main_effect_economy_gdp_mod_all_adjacent_provinces		province_to_regions_own_in_adjacent_province	8.0000	3.0000	0.0000
arb_fatandira_landmark	wh2_main_effect_region_resource_gold_idols_production		building_to_building_own	10.0000	10.0000	0.0000
arb_fatandira_landmark	wh2_dlc09_effect_unit_cap_tmb_inf_tomb_guard_1		building_to_faction_own	4.0000	1.0000	0.0000
arb_fatandira_landmark	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_0		building_to_faction_own	2.0000	1.0000	0.0000
ovn_arb_hosp_1	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	5.0000	3.0000	0.0000
ovn_arb_hosp_1	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	4.0000	3.0000	0.0000
ovn_arb_hosp_2	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	6.0000	5.0000	0.0000
ovn_arb_hosp_2	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	10.0000	10.0000	0.0000
ovn_arb_hosp_1	wh_main_effect_public_order_base		province_to_province_own	2.0000	0.0000	0.0000
ovn_arb_hosp_2	wh_main_effect_public_order_base		province_to_province_own	4.0000	0.0000	0.0000
ovn_arb_haikk	wh2_main_effect_building_recruitment_cost_reduction_arb_OtF_khemri_elite_guard		province_to_province_own	-30.0000	-15.0000	0.0000
ovn_arb_haikk	wh2_main_effect_building_unit_recruitment_duration_arb_OtF_khemri_elite_guard		region_to_province_own	-1.0000	-1.0000	0.0000
ovn_arb_haikk	wh2_main_effect_building_upkeep_reduction_arb_OtF_khemri_elite_guard		faction_to_force_own	-8.0000	-3.0000	0.0000
ovn_arb_haikk	ovn_effect_tech_unit_xp_arb_arabyan_guard		province_to_province_own	3.0000	2.0000	0.0000
ovn_arb_haikk	ovn_effect_tech_unit_xp_arb_arabyan_guard_global		faction_to_province_own	2.0000	1.0000	0.0000
ovn_arb_haikk	wh_main_effect_economy_gdp_mining		building_to_building_own	500.0000	100.0000	0.0000
ovn_arb_bel	wh_main_effect_province_growth_building		region_to_province_own	50.0000	20.0000	0.0000
ovn_arb_bel	wh_main_effect_public_order_global		province_to_province_own_factionwide	3.0000	1.0000	0.0000
ovn_arb_bel	wh_main_effect_public_order_base		province_to_province_own	5.0000	2.0000	0.0000
ovn_arb_bel	wh3_main_effect_corruption_reduction_buildings		region_to_province_own	-10.0000	-4.0000	0.0000
ovn_arb_bel	wh3_main_effect_corruption_reduction_adjacent_provinces		province_to_province_own_unseen	-3.0000	1.0000	0.0000
ovn_arb_bel	wh_main_effect_blackark_growth_core		province_to_province_own_factionwide	15.0000	3.0000	0.0000
ovn_arb_bel	wh_main_effect_region_resource_medicine_production		building_to_building_own	16.0000	8.0000	0.0000
ovn_arb_fyrus	wh_main_effect_force_army_campaign_experience_base_infantry		province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_fyrus	wh_main_effect_public_order_base		province_to_province_own	3.0000	2.0000	0.0000
ovn_arb_fyrus	wh_main_effect_economy_gdp_mining		building_to_building_own	300.0000	100.0000	0.0000
ovn_arb_fyrus	wh_main_effect_region_resource_spices_production		building_to_building_own	30.0000	15.0000	0.0000
ovn_arb_fyrus	wh_main_effect_economy_trade_good_commodity_mod		faction_to_faction_own	5.0000	5.0000	0.0000
ovn_arb_fyrus	wh2_main_faction_political_diplomacy_mod_high_elves		faction_to_faction_own_unseen	-25.0000	-25.0000	0.0000
ovn_arb_Sabar	landmark_effect_produce_res_ivory		building_to_building_own	40.0000	15.0000	0.0000
ovn_arb_Sabar	wh2_main_effect_building_recruitment_cost_reduction_arb_ovn_elephant		province_to_province_own	-30.0000	-15.0000	0.0000
ovn_arb_Sabar	wh2_main_effect_building_upkeep_reduction_arb_ovn_elephant		faction_to_force_own	-5.0000	-3.0000	0.0000
ovn_arb_Sabar	ovn_effect_tech_unit_xp_arb_elephants		province_to_province_own	3.0000	2.0000	0.0000
ovn_arb_Sabar	wh2_dlc09_effect_melee_attack_arb_ovn_elephant		faction_to_force_own	5.0000	2.0000	0.0000
ovn_arb_Sabar	wh2_dlc09_effect_melee_defence_arb_ovn_elephant		faction_to_force_own	5.0000	2.0000	0.0000
ovn_arb_Madrasat	wh2_dlc12_effect_magic_cooldown_all_lores		faction_to_force_own	-10.0000	-5.0000	0.0000
ovn_arb_Madrasat	wh_main_effect_character_stat_magic_resistance		faction_to_force_own	10.0000	5.0000	0.0000
ovn_arb_Madrasat	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod		faction_to_force_own	10.0000	5.0000	0.0000
ovn_arb_Madrasat	wh_main_effect_agent_recruitment_xp_wizard_empire		province_to_province_own	3.0000	2.0000	0.0000
ovn_arb_Madrasat	wh_main_effect_agent_cap_increase_wizard_arb_2		faction_to_faction_own_unseen	3.0000	1.0000	0.0000
ovn_arb_Madrasat	wh_main_effect_agent_enable_recruitment_wizard_arb_2		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_Sartosa	wh2_main_effect_economy_gdp_mod_trade_sea_global		faction_to_region_own	15.0000	1.0000	0.0000
ovn_arb_Sartosa	wh_main_effect_tech_all_sea_regions_visible_dummy		building_to_building_own	1.0000	1.0000	0.0000
ovn_arb_Sartosa	wh2_main_effect_force_own_campaign_movement_range		region_to_force_own	25.0000	20.0000	0.0000
ovn_arb_Sartosa	wh_main_effect_force_army_campaign_experience_base_infantry		province_to_province_own	3.0000	2.0000	0.0000
ovn_arb_Sartosa	wh_main_effect_public_order_base		province_to_province_own	8.0000	2.0000	0.0000
ovn_arb_Magritta	wh_main_effect_force_stat_melee_defence_siege_defence		region_to_force_own	15.0000	10.0000	0.0000
ovn_arb_Magritta	wh_main_effect_force_stat_leadership_siege_defence		region_to_force_own	15.0000	10.0000	0.0000
ovn_arb_Magritta	wh_main_effect_force_stat_ammunition_siege_defence		region_to_force_own	50.0000	25.0000	0.0000
ovn_arb_Magritta	wh_main_effect_force_stat_leadership_siege_attack_bad		region_to_force_enemy	-5.0000	-5.0000	0.0000
ovn_arb_Magritta	wh_main_effect_economy_gdp_mining		building_to_building_own	500.0000	100.0000	0.0000
ovn_arb_Magritta	wh_main_effect_public_order_global		province_to_province_own_factionwide	3.0000	1.0000	0.0000
ovn_arb_Magritta	wh_main_effect_force_all_campaign_experience_base_all		province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_Twilight	wh_main_effect_public_order_base		province_to_province_own_factionwide	-2.0000	-2.0000	0.0000
ovn_arb_Twilight	wh2_main_effect_construction_limit_dummy		building_to_building_own	1.0000	1.0000	1.0000
ovn_arb_Twilight	wh3_main_effect_corruption_chaos_adjacent_provinces		province_to_province_own	3.0000	2.0000	0.0000
ovn_arb_Twilight	wh3_main_effect_corruption_chaos_buildings		region_to_region_own	5.0000	2.0000	0.0000
ovn_arb_Twilight	wh_main_faction_political_diplomacy_mod_chaos		faction_to_faction_own_unseen	40.0000	40.0000	0.0000
ovn_arb_Twilight	wh2_dlc15_faction_diplomacy_bonus_all_order_factions		faction_to_faction_own_unseen	-30.0000	-30.0000	0.0000
ovn_arb_Twilight	wh_main_effect_public_order_base_negative		province_to_province_own	-50.0000	-50.0000	0.0000
ovn_arb_Twilight	wh2_main_effect_slave_decline_modifier		province_to_province_own	-50.0000	-25.0000	0.0000
ovn_arb_bel	wh2_main_effect_construction_limit_dummy		building_to_building_own	1.0000	1.0000	1.0000
ovn_arb_Crypt	wh2_dlc14_effect_attrition_immunity_undead		faction_to_army_own	1.0000	1.0000	0.0000
ovn_arb_Crypt	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	10.0000	6.0000	0.0000
ovn_arb_Crypt	wh3_main_effect_corruption_vampiric_adjacent_provinces		province_to_province_own	3.0000	3.0000	0.0000
ovn_arb_Crypt	wh_main_faction_political_diplomacy_mod_vampire_counts		faction_to_faction_own_unseen	50.0000	50.0000	0.0000
ovn_arb_Crypt	wh_main_effect_economy_gdp_mining		building_to_building_own	350.0000	100.0000	0.0000
ovn_arb_Crypt	wh_main_effect_agent_cap_increase_wizard_necromancer		faction_to_faction_own_unseen	3.0000	2.0000	0.0000
ovn_arb_Crypt	wh_main_effect_agent_enable_recruitment_wizard_vampire_counts		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_Crypt	wh_main_effect_agent_recruitment_xp_wizard_vampire_counts		faction_to_province_own	3.0000	3.0000	0.0000
ovn_arb_nomad_4	wh_main_effect_economy_gdp_manufacture		building_to_building_own	250.0000	200.0000	0.0000
ovn_arb_nomad_3	wh_main_effect_economy_gdp_manufacture		building_to_building_own	175.0000	150.0000	0.0000
ovn_arb_nomad_2	wh_main_effect_economy_gdp_manufacture		building_to_building_own	100.0000	100.0000	0.0000
ovn_arb_nomad_1	wh_main_effect_economy_gdp_manufacture		building_to_building_own	50.0000	50.0000	0.0000
ovn_arb_forge_3	wh_main_effect_public_order_base		province_to_region_own_provincewide	-2.0000	0.0000	1.0000
ovn_arb_forge_3	wh_main_effect_public_order_osmosis		province_to_regions_own_in_adjacent_province	-1.0000	0.0000	1.0000
ovn_arb_forge_3	wh_main_effect_public_order_global		province_to_province_own_factionwide	-1.0000	0.0000	1.0000
ovn_arb_xp	wh_main_effect_unit_recruitment_points		province_to_province_own	1.0000	0.0000	0.0000
ovn_arb_xp	wh_main_effect_public_order_base		province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_xp	wh_main_effect_force_all_campaign_experience_base_all		province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_barracks_2	roy_effect_agent_enable_recruitment_arb_champion		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_barracks_2	roy_effect_agent_cap_increase_arb_champion		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_barracks_3	roy_effect_agent_enable_recruitment_arb_champion		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_barracks_3	roy_effect_agent_cap_increase_arb_champion		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_barracks_3	roy_effect_agent_recruitment_xp_arb_champion		province_to_province_own	2.0000	2.0000	0.0000
ovn_arb_industry_basic_1	wh_main_effect_economy_gdp_manufacture		building_to_building_own	100.0000	60.0000	0.0000
ovn_arb_industry_basic_2	wh_main_effect_economy_gdp_manufacture		building_to_building_own	150.0000	90.0000	0.0000
ovn_arb_industry_basic_3	wh_main_effect_economy_gdp_manufacture		building_to_building_own	200.0000	120.0000	0.0000
ovn_arb_tavern_1	roy_effect_agent_enable_recruitment_arb_nomad		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_tavern_1	roy_effect_agent_cap_increase_arb_nomad		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_tavern_2	roy_effect_agent_enable_recruitment_arb_nomad		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_tavern_2	roy_effect_agent_cap_increase_arb_nomad		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_tavern_2	roy_effect_agent_recruitment_xp_arb_nomad		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_tavern_3	roy_effect_agent_enable_recruitment_arb_nomad		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_tavern_3	roy_effect_agent_cap_increase_arb_nomad		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_tavern_3	roy_effect_agent_recruitment_xp_arb_nomad		province_to_province_own	2.0000	2.0000	0.0000
ovn_arb_worship_1	wh_main_effect_agent_enable_recruitment_wizard_arb_1		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_worship_1	wh_main_effect_agent_cap_increase_wizard_arb_1		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_worship_1	wh_main_effect_religion_conversion_untainted		region_to_region_own	6.0000	3.0000	0.0000
ovn_arb_worship_2	wh_main_effect_agent_cap_increase_wizard_arb_2		faction_to_faction_own_unseen	2.0000	1.0000	0.0000
ovn_arb_worship_2	wh_main_effect_agent_enable_recruitment_wizard_arb_2		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_worship_2	wh_main_effect_religion_conversion_untainted		region_to_region_own	9.0000	4.0000	0.0000
ovn_arb_tavern_1	wh_main_effect_public_order_base		province_to_province_own_unseen	3.0000	2.0000	0.0000
ovn_arb_tavern_2	wh_main_effect_public_order_base		province_to_province_own_unseen	5.0000	3.0000	0.0000
ovn_arb_tavern_3	wh_main_effect_public_order_base		province_to_province_own_unseen	8.0000	5.0000	0.0000
ovn_arb_tavern_1	wh_main_effect_economy_gdp_manufacture		building_to_building_own	50.0000	25.0000	0.0000
ovn_arb_tavern_2	wh_main_effect_economy_gdp_manufacture		building_to_building_own	75.0000	50.0000	0.0000
ovn_arb_tavern_3	wh_main_effect_economy_gdp_manufacture		building_to_building_own	100.0000	75.0000	0.0000
ovn_arb_industry_basic_1	ovn_araby_slave_production		building_to_building_own	8.0000	4.0000	0.0000
ovn_arb_industry_basic_1	wh2_main_effect_slave_income_modifier		province_to_province_own_unseen	5.0000	5.0000	0.0000
ovn_arb_industry_basic_2	wh2_main_effect_economy_gdp_slaves_def		building_to_building_own	5.0000	4.0000	0.0000
ovn_arb_industry_basic_2	wh2_main_effect_slave_decline_modifier		province_to_province_own_unseen	-20.0000	-10.0000	0.0000
ovn_arb_industry_basic_2	wh2_main_effect_slave_income_modifier		province_to_province_own_unseen	10.0000	10.0000	0.0000
ovn_arb_industry_basic_2	wh2_main_effect_slave_public_order_modifier		province_to_province_own_unseen	-15.0000	-7.0000	0.0000
ovn_arb_industry_basic_2	ovn_araby_slave_production		building_to_building_own	16.0000	8.0000	0.0000
ovn_arb_industry_basic_3	wh2_main_effect_economy_gdp_slaves_def		building_to_building_own	10.0000	8.0000	0.0000
ovn_arb_industry_basic_3	wh2_main_effect_slave_decline_modifier		province_to_province_own_unseen	-40.0000	-25.0000	0.0000
ovn_arb_industry_basic_3	wh2_main_effect_slave_income_modifier		province_to_province_own_unseen	20.0000	25.0000	0.0000
ovn_arb_industry_basic_3	wh2_main_effect_slave_public_order_modifier		province_to_province_own_unseen	-30.0000	-15.0000	0.0000
ovn_arb_industry_basic_3	ovn_araby_slave_production		building_to_building_own	25.0000	12.0000	0.0000
ovn_Nehekharan	wh2_main_effect_region_resource_gold_idols_production		building_to_building_own	6.0000	4.0000	0.0000
ovn_Nehekharan	wh_main_effect_technology_research_points		faction_to_faction_own	5.0000	3.0000	0.0000
ovn_Nehekharan	wh_main_effect_character_mod_ancillary_drop		faction_to_character_own	5.0000	3.0000	0.0000
ovn_Nehekharan	wh_main_effect_ovn_Nehekharan_dummy		this_building	0.0000	0.0000	0.0000
ovn_arb_scy_tmb	wh2_dlc09_effect_unit_cap_tmb_cav_necropolis_knights_0		building_to_faction_own	1.0000	1.0000	0.0000
ovn_arb_scy_tmb	wh2_dlc09_effect_unit_cap_tmb_inf_nehekhara_warriors_0		building_to_faction_own	2.0000	2.0000	0.0000
ovn_arb_scy_tmb	wh2_dlc09_effect_unit_cap_tmb_inf_tomb_guard_1		building_to_faction_own	1.0000	1.0000	0.0000
ovn_arb_scy_tmb	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_0		building_to_faction_own	1.0000	1.0000	0.0000
ovn_arb_scy_tmb	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0		building_to_faction_own	2.0000	2.0000	0.0000
ovn_araby_coffee_1	ovn_resource_production_coffee		building_to_building_own	3.0000	1.0000	0.0000
ovn_araby_coffee_2	ovn_resource_production_coffee		building_to_building_own	6.0000	2.0000	0.0000
ovn_araby_coffee_3	ovn_resource_production_coffee		building_to_building_own	10.0000	3.0000	0.0000
ovn_araby_coffee_1	wh_main_effect_economy_gdp_culture		building_to_building_own	75.0000	35.0000	0.0000
ovn_araby_coffee_2	wh_main_effect_economy_gdp_culture		building_to_building_own	100.0000	60.0000	0.0000
ovn_araby_coffee_3	wh_main_effect_economy_gdp_culture		building_to_building_own	150.0000	85.0000	0.0000
ovn_araby_walls_1	wh_main_effect_agent_action_success_chance_enemy_building		region_to_character_enemy	-10.0000	-5.0000	0.0000
ovn_araby_walls_1	wh_main_effect_force_stat_leadership_siege_defence		region_to_force_own	2.0000	2.0000	0.0000
ovn_araby_walls_1	wh_main_effect_force_army_campaign_siege_defend_attrition		region_to_force_own_unseen	-5.0000	-3.0000	0.0000
ovn_araby_walls_1	wh_main_effect_tower_projectile_emp_2		region_to_region_own	2.0000	2.0000	2.0000
ovn_araby_walls_2	wh_main_effect_agent_action_success_chance_enemy_building		region_to_character_enemy	-15.0000	-8.0000	0.0000
ovn_araby_walls_2	wh_main_effect_force_stat_leadership_siege_defence		region_to_force_own	4.0000	4.0000	0.0000
ovn_araby_walls_2	wh_main_effect_force_army_campaign_siege_defend_attrition		region_to_force_own_unseen	-10.0000	-5.0000	0.0000
ovn_araby_walls_2	wh_main_effect_tower_projectile_emp_3		region_to_region_own	3.0000	3.0000	3.0000
ovn_araby_walls_3	wh_main_effect_agent_action_success_chance_enemy_building		region_to_character_enemy	-20.0000	-10.0000	0.0000
ovn_araby_walls_3	wh_main_effect_force_stat_leadership_siege_defence		region_to_force_own	6.0000	6.0000	0.0000
ovn_araby_walls_3	wh_main_effect_force_army_campaign_siege_defend_attrition		region_to_force_own_unseen	-15.0000	-8.0000	0.0000
ovn_araby_walls_3	wh_main_effect_tower_projectile_emp_4		region_to_region_own	4.0000	4.0000	4.0000
ovn_arb_barracks_1	wh_main_effect_force_all_campaign_recruitment_cost_all		region_to_force_own	-5.0000	0.0000	0.0000
ovn_arb_barracks_2	wh_main_effect_force_all_campaign_recruitment_cost_all		region_to_force_own	-10.0000	0.0000	0.0000
ovn_arb_barracks_3	wh_main_effect_force_all_campaign_recruitment_cost_all		region_to_force_own	-15.0000	0.0000	0.0000
ovn_araby_settlement_major_1	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_araby_settlement_major_1	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_araby_settlement_major_1	wh_main_effect_construction_slot_dummy		this_building	1.0000	1.0000	1.0000
ovn_araby_settlement_major_1	wh_main_effect_economy_gdp_subsistance		building_to_building_own	40.0000	20.0000	0.0000
ovn_araby_settlement_major_1	wh_main_effect_province_growth_building		region_to_province_own	10.0000	5.0000	0.0000
ovn_araby_settlement_major_1	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_araby_settlement_major_2	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_araby_settlement_major_2	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_araby_settlement_major_2	wh_main_effect_construction_slot_multiple_dummy		this_building	2.0000	2.0000	2.0000
ovn_araby_settlement_major_2	wh_main_effect_economy_gdp_subsistance		building_to_building_own	60.0000	30.0000	0.0000
ovn_araby_settlement_major_2	wh_main_effect_province_growth_building		region_to_province_own	20.0000	10.0000	0.0000
ovn_araby_settlement_major_2	wh_main_effect_public_order_base		province_to_province_own_unseen	1.0000	1.0000	0.0000
ovn_araby_settlement_major_2	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_araby_settlement_major_3	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
