key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped	can_be_stolen	can_be_destroyed	faction_set
ovn_araby_anc_follower_def_fanatic	wh2_main_anc_def_zealot	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_gravedigger	wh2_main_anc_def_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_harem_keeper	wh2_main_anc_def_degenerate	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_merchant	wh2_main_anc_def_slaver	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_musician_choirmaster	wh2_main_anc_def_zealot	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_musician_drum	wh2_main_anc_def_degenerate	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_musician_flute	wh2_main_anc_def_degenerate	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_organ_merchant	wh2_main_anc_def_slaver	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_overseer	wh2_main_anc_def_slaver	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_propagandist	wh2_main_anc_def_zealot	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_slave	wh2_main_anc_hef_scholar	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_def_slave_trader	wh2_main_anc_def_slaver	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_admiral	wh2_main_anc_hef_courtier	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_assassin	wh2_main_anc_hef_courtier	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_bard	wh2_main_anc_hef_courtier	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_beard_weaver	wh2_main_anc_hef_scholar	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_counsellor	wh2_main_anc_hef_courtier	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_counterspy	wh2_main_anc_hef_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_dragon_armourer	wh2_main_anc_hef_scholar	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_food_taster	wh2_main_anc_hef_agent	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_librarian	wh2_main_anc_hef_scholar	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_minstrel	wh2_main_anc_hef_courtier	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_poisoner	wh2_main_anc_hef_scholar	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_priest_vaul	wh2_main_anc_hef_priest	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_priestess_isha	wh2_main_anc_hef_priestess	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_raven_keeper	wh2_main_anc_hef_scholar	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_scout	wh2_main_anc_hef_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_shrine_keeper	wh2_main_anc_hef_priest	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_trappist	wh2_main_anc_hef_priest	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hef_wine_merchant	wh2_main_anc_hef_courtier	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_acolyte_priest	wh2_main_anc_lzd_skink_priest	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_archivist	wh2_main_anc_lzd_skink_scribe	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_artefact_hunter	wh2_main_anc_lzd_skink_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_astronomer	wh2_main_anc_lzd_skink_priest	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_attendant	wh2_main_anc_lzd_skink_scribe	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_clerk	wh2_main_anc_lzd_skink_scribe	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_defence_expert	wh2_main_anc_lzd_skink_scribe	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_fan_waver	wh2_main_anc_lzd_skink_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_gardener	wh2_main_anc_lzd_skink_scribe	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_librarian	wh2_main_anc_lzd_skink_scribe	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_sacrificial_victim_human	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_sacrificial_victim_skv	wh2_main_anc_skv_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_temple_cleaner	wh2_main_anc_lzd_skink_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_veteran_warrior	wh2_main_anc_lzd_saurus_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_lzd_zoat	wh2_main_anc_lzd_skink_scribe	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_artefact_hunter	wh2_main_anc_skv_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_bodyguard	wh2_main_anc_skv_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_chemist	wh2_main_anc_skv_warplock_engineer	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_clerk	wh2_main_anc_skv_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_female	wh2_main_anc_skv_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_hell_pit_attendant	wh2_main_anc_skv_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_mechanic	wh2_main_anc_skv_warplock_engineer	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_messenger	wh2_main_anc_skv_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_pet_wolf_rat	wh2_main_anc_skv_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_saboteur	wh2_main_anc_skv_assassin	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_sacrificial_victim_dwarf	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_sacrificial_victim_lizardman	wh2_main_anc_lzd_skink_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_scavenger_1	wh2_main_anc_skv_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_scribe	wh2_main_anc_skv_servant	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_slave_human	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_slave_skv	wh2_main_anc_hef_scholar	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skv_trainee_assassin	wh2_main_anc_skv_assassin	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_ogr_bellower	wh3_main_anc_ogre_warrior_ogre	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			80	0	follower	false	true	true	all
ovn_araby_anc_follower_ogr_brewer	wh3_main_anc_ogre_artisan_ogre	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_ogr_campfire_storyteller	wh3_main_anc_ogre_artisan_ogre	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_ogr_eastern_traveller	wh3_main_anc_ogre_eastern_ogre	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			80	0	follower	false	true	true	all
ovn_araby_anc_follower_ogr_enforcer	wh3_main_anc_ogre_warrior_ogre	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			130	0	follower	false	true	true	all
ovn_araby_anc_follower_ogr_gnoblar_treasurer	wh3_main_anc_ogre_gnoblar	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_ogr_spider_hunter	wh3_main_anc_ogre_ninja_ogre	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_chaos_barbarian	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_chaos_beast_tamer	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_chaos_collector	wh_main_anc_chaos_human	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_chaos_huscarl	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_chaos_kurgan_chieftain	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_chaos_mutant	wh_main_anc_chaos_monster	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_chaos_oar_slave	wh_main_anc_chaos_human	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_chaos_possessed	wh_main_anc_chaos_monster	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_chaos_slave_master	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_beastmen_bray_shamans_familiar	wh_dlc03_anc_beastmen_bray_shaman	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_beastmen_chieftains_pet	wh_dlc03_anc_beastmen_hound	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_beastmen_flayer	wh_dlc03_anc_beastmen_gor	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_beastmen_flying_spy	wh_dlc03_anc_beastmen_harpy	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_beastmen_mannish_thrall	wh_main_anc_human_old_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_beastmen_pox_carrier	wh_main_anc_chaos_monster	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dryad_spy	wh_dlc08_anc_wood_elves_dryad_spy	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_elder_scout	wh_dlc08_anc_wood_elves_elder_scout	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_forest_spirit	wh_dlc08_anc_wood_elves_forest_spirit	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hawk_companion	wh_dlc08_anc_wood_elves_hawk_companion	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_hunting_hound	wh_dlc08_anc_wood_elves_hunting_hound	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_royal_standard_bearer	wh_dlc08_anc_wood_elves_royal_standard_bearer	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_vauls_anvil_smith	wh_dlc08_anc_wood_elves_vauls_anvil_smith	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_young_stag	wh_dlc08_anc_wood_elves_young_stag	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_beserker	wh_dlc08_anc_norsca_berserker	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_cathy_slave_dancers	wh_dlc08_anc_follower_slave_female	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dragonbone_raiders	wh_dlc08_anc_norsca_mountain_scout	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_kurgan_slave_merchant	wh_dlc08_anc_follower_norscan_man	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_mammoth	wh_dlc08_anc_norsca_mammoth_trainer	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_mountain_scout	wh_dlc08_anc_norsca_mountain_scout	.	true	false	false	1	0	9999			false	false	false	general	1	1	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_seer	wh_dlc08_anc_follower_old_norscan_man	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_skaeling_trader	wh_dlc08_anc_follower_norscan_man	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_slave_worker	wh_dlc08_anc_follower_slave_male	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_whalers	wh_dlc08_anc_follower_norscan_man	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_backstabba	wh_main_anc_greenskins_goblin	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_bat-winged_loony	wh_main_anc_greenskins_snotling	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_bully	wh_main_anc_greenskins_orc	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_dog_boy_scout	wh_main_anc_greenskins_goblin	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_dung_collector	wh_main_anc_greenskins_goblin	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_gobbo_ranta	wh_main_anc_greenskins_goblin	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_idol_carva	wh_main_anc_greenskins_orc	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_pit_boss	wh_main_anc_greenskins_orc	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_serial_loota	wh_main_anc_greenskins_goblin	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_snotling_scavengers	wh_main_anc_greenskins_snotling	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_greenskins_swindla	wh_main_anc_greenskins_orc	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_halfling_fieldwarden	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_undead_black_cat	wh_main_anc_vampire_counts_black_cat	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_undead_carrion	wh_main_anc_vampire_counts_carrion	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_undead_corpse_thief	wh_main_anc_vampire_counts_male	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_undead_manservant	wh_main_anc_vampire_counts_male	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_undead_mortal_informer	wh_main_anc_vampire_counts_female	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_undead_poltergeist	wh_main_anc_vampire_counts_necromancer	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_undead_possessed_mirror	wh_main_anc_vampire_counts_mirror	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_undead_warlock	wh_main_anc_vampire_counts_necromancer	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_undead_warp_stone_hunter	wh_main_anc_vampire_counts_male	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_archivist	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_brewmaster	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_candle_maker	wh_main_anc_dwarfs_engineer	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_choir_master	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_cooper	wh_main_anc_dwarfs_engineer	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_daughter_of_valaya	wh_main_anc_dwarfs_female	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_dwarf_bride	wh_main_anc_dwarfs_female	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_dwarfen_tattooist	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_goldsmith	wh_main_anc_dwarfs_engineer	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_grudgekeeper	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_guildmaster	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_jewelsmith	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
