id	rank	unit	unit_list_display
845645220	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_bretophile
845645221	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_bretophile
845645222	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_bretophile
845645223	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_bretophile
845645224	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_bretophile
845645225	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_bretophile
845645226	0	wh_dlc07_brt_cav_knights_errant_0	ovn_skill_innate_arb_caravan_master_bretophile
845645227	0	wh_dlc07_brt_cav_knights_errant_0	ovn_skill_innate_arb_caravan_master_bretophile
845645228	0	wh_dlc07_brt_cav_questing_knights_0	ovn_skill_innate_arb_caravan_master_bretophile
845645229	0	wh_dlc07_brt_cav_questing_knights_0	ovn_skill_innate_arb_caravan_master_bretophile
845645233	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_scalywag
845645234	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_scalywag
845645235	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_scalywag
845645236	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_scalywag
845645237	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_scalywag
845645238	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_scalywag
845645239	0	ovn_arb_inf_corsairs	ovn_skill_innate_arb_caravan_master_scalywag
845645240	0	ovn_arb_inf_corsairs	ovn_skill_innate_arb_caravan_master_scalywag
845645241	0	ovn_arb_inf_corsairs	ovn_skill_innate_arb_caravan_master_scalywag
845645242	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_scalywag
845645243	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_meteorologist
845645244	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_meteorologist
845645245	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_meteorologist
845645246	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_meteorologist
845645247	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_meteorologist
845645248	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_meteorologist
845645249	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_meteorologist
845645250	0	ovn_arb_cav_flying_carpets	ovn_skill_innate_arb_caravan_master_meteorologist
845645251	0	ovn_arb_cav_flying_carpets	ovn_skill_innate_arb_caravan_master_meteorologist
845645252	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_meteorologist
845645253	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645254	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645255	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645256	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645257	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645258	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645259	0	ovn_arb_art_naphtha_thrower	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645260	0	ovn_arb_inf_naffatun_ror	ovn_skill_innate_arb_caravan_master_fire_obsessed
845645261	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645262	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645263	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645264	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645265	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645266	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645267	0	ovn_arb_mon_enchanted_rope	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645268	0	ovn_arb_mon_genie	ovn_skill_innate_arb_caravan_master_djinn_worshipper
845645269	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_southlander
845645270	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_southlander
845645271	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_southlander
845645272	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_southlander
845645273	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_southlander
845645274	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_southlander
845645275	0	ovn_arb_inf_southland_warriors	ovn_skill_innate_arb_caravan_master_southlander
845645276	0	ovn_arb_inf_southland_warriors	ovn_skill_innate_arb_caravan_master_southlander
845645277	0	ovn_arb_inf_southland_warriors	ovn_skill_innate_arb_caravan_master_southlander
845645278	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_southlander
845645279	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_beastmaster
845645280	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_beastmaster
845645281	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_beastmaster
845645282	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_beastmaster
845645283	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_beastmaster
845645284	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_beastmaster
845645285	0	ovn_arb_mon_giant_vulture_feral	ovn_skill_innate_arb_caravan_master_beastmaster
845645286	0	ovn_arb_cav_waghzen	ovn_skill_innate_arb_caravan_master_beastmaster
845645287	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_elephant_lover
845645288	0	ovn_arb_inf_arabyan_warriors	ovn_skill_innate_arb_caravan_master_elephant_lover
845645289	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_elephant_lover
845645290	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_elephant_lover
845645291	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_elephant_lover
845645292	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_elephant_lover
845645293	0	ovn_arb_mon_elephant	ovn_skill_innate_arb_caravan_master_elephant_lover
845645294	0	ovn_arb_mon_elephant	ovn_skill_innate_arb_caravan_master_elephant_lover
