effect	icon	priority	icon_negative	category	is_positive_value_good
arb_jaffar_serpent_djinn_enable	item_ability.png	600	item_ability.png	battle	true
arb_jaffar_serpent_guard_upkeep	military_spending.png	105	military_spending.png	campaign	false
arb_jaffar_serpent_guard_melee	melee.png	100	melee.png	battle	true
arb_jaffar_serpent_guard_defence	defence.png	100	defence.png	battle	true
arb_jaffar_enable_aura_will	general_ability.png	50	defence.png	battle	true
ovn_araby_slave_production	slaves.png	4	military_spending.png	campaign	true
ovn_scythan_numas_diplo	diplomacy.png	3	diplomacy.png	campaign	true
ovn_araby_elephant_scor_mor	morale.png	4	morale.png	battle	true
ovn_arb_iron_resource_res_cost	treasury.png	0	treasury.png	campaign	false
roy_effect_agent_enable_recruitment_arb_champion	wight_king.png	3	wight_king.png	campaign	true
roy_effect_agent_cap_increase_arb_champion	wight_king.png	102	wight_king.png	campaign	true
roy_effect_agent_recruitment_xp_arb_champion	wight_king.png	104	wight_king.png	campaign	true
roy_effect_agent_enable_recruitment_arb_nomad	subterfuge.png	3	subterfuge.png	campaign	true
roy_effect_agent_cap_increase_arb_nomad	subterfuge.png	102	subterfuge.png	campaign	true
roy_effect_agent_recruitment_xp_arb_nomad	subterfuge.png	104	subterfuge.png	campaign	true
roy_effect_enable_arb_strike_from_the_shadows	general_ability.png	101	general_ability.png	battle	true
roy_effect_enable_arb_doppelgang	general_ability.png	101	general_ability.png	battle	true
roy_effect_agent_action_success_chance_arb_nomad	agent.png	101	agent.png	campaign	true
roy_effect_agent_action_cost_mod_arb_nomad	treasury.png	101	treasury.png	campaign	false
roy_effect_agent_action_success_chance_arb_champion	captain.png	101	captain.png	campaign	true
ovn_arb_baz_ei_12_twilight_mirror_shard_ability	general_ability.png	600	general_ability.png	battle	true
ovn_arb_baz_wep_10_vengeful_sword_heal	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_wep_10_vengeful_sword_damage_self	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_wep_08_matyr_shard_ability	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_heal	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_arm_09_faith_shield_ability	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_arm_08_gorgon_shield_ability	general_ability.png	4	general_ability.png	battle	true
smokeleaf_smokescreen	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_escape	general_ability.png	4	general_ability.png	battle	true
ovn_resource_production_coffee	ovn_araby_coffee.png	2	ovn_araby_coffee.png	campaign	true
arb_fatandira_innate_nomad_discount	military_spending.png	105	military_spending.png	campaign	false
arb_fatandira_innate_nomad_ammo	ammo.png	4	ammo.png	battle	true
arb_fatandira_innate_nomad_weapon_strength	weapon_damage.png	461	weapon_damage.png	battle	true
arb_fatandira_enable_aimed_shot	general_ability.png	4	general_ability.png	battle	true
arb_fatandira_enable_aimed_shot_cooldown	magic_cooldown.png	60	magic_cooldown.png	battle	false
arb_fatandira_nomad_ranged_damage	ranged_damage.png	4	ranged_damage.png	battle	true
arb_fatandira_nomad_speed	battle_movement.png	4	battle_movement.png	battle	true
arb_fatandira_enable_sand_feint	general_ability.png	4	general_ability.png	battle	true
arb_fatandira_enable_blades_demise	general_ability.png	4	general_ability.png	battle	true
arb_golden_magus_enable_master_djinn	general_ability.png	600	general_ability.png	battle	true
arb_golden_magus_wishmaster_djinn_exp	experience.png	15	experience.png	campaign	true
arb_golden_magus_enable_burning_scimitar	general_ability.png	600	general_ability.png	battle	true
arb_flaming_scimitar_newhorde		0		campaign	true
arb_golden_magus_flaming_scimitar_bolts_of_burning_enable	effect_artillery_default.png	600	effect_artillery_default.png	battle	true
arb_golden_magus_flaming_scimitar_hurricane_blades_enable	effect_artillery_default.png	600	effect_artillery_default.png	battle	true
arb_golden_magus_flaming_scimitar_bolts_of_burning_disable	effect_artillery_default.png	600	effect_artillery_default.png	battle	true
arb_golden_magus_flaming_scimitar_royal_djinn_enable	effect_artillery_default.png	600	effect_artillery_default.png	battle	true
arb_golden_magus_innate_djinn_upkeep	military_spending.png	105	military_spending.png	campaign	false
arb_golden_magus_diplomatic_relations_sartosa	diplomacy.png	2	diplomacy.png	campaign	true
arb_golden_magus_ship_growth	growth.png	140	growth.png	campaign	true
wh2_main_effect_building_recruitment_cost_reduction_arb_OtF_khemri_elite_guard	treasury.png	106	treasury.png	campaign	false
wh2_main_effect_building_unit_recruitment_duration_arb_OtF_khemri_elite_guard	turns.png	130	turns.png	campaign	false
wh2_main_effect_building_upkeep_reduction_arb_OtF_khemri_elite_guard	military_spending.png	105	military_spending.png	campaign	false
landmark_effect_produce_res_ivory	res_ivory.png	2	res_ivory.png	campaign	true
wh2_main_effect_building_recruitment_cost_reduction_arb_ovn_elephant	treasury.png	106	treasury.png	campaign	false
wh2_main_effect_building_upkeep_reduction_arb_ovn_elephant	military_spending.png	105	military_spending.png	campaign	false
wh2_dlc09_effect_melee_attack_arb_ovn_elephant	melee.png	109	melee.png	battle	true
wh2_dlc09_effect_melee_defence_arb_ovn_elephant	defence.png	111	defence.png	battle	true
wh_main_effect_agent_cap_increase_wizard_arb_1	wizard.png	102	wizard.png	campaign	true
wh_main_effect_agent_cap_increase_wizard_arb_2	wizard.png	102	wizard.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_arb_1	wizard.png	3	wizard.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_arb_2	wizard.png	3	wizard.png	campaign	true
wh_main_effect_agent_recruitment_xp_wizard_arb_2	wizard.png	104	wizard.png	campaign	true
wh2_main_diplomatic_relations_crusaders_bad	diplomacy.png	2	diplomacy.png	campaign	true
wh2_main_diplomatic_relations_araby	diplomacy.png	2	diplomacy.png	campaign	true
ovn_desert_att_immune_dummy	terrain_desert.png	2	terrain_desert.png	campaign	true
ovn_scythans_recruit_tmbking_dummy	tomb_prince.png	6	tomb_prince.png	campaign	true
ovn_enable_araby_trebuchet_bonus_in_sieges	ranged_damage.png	1	ranged_damage.png	battle	true
wh_main_effect_ovn_Nehekharan_dummy	effect_rite.png	301	effect_rite.png	campaign	true
ovn_arb_djinn_instability_hidden		0		battle	true
ovn_arb_djinn_instability_instability_hidden		0		battle	true
ovn_arb_djinn_instability_instability	general_ability.png	325	general_ability.png	battle	true
ovn_effect_tech_recruitment_cost_reduction_giant_vultures	treasury.png	106	treasury.png	campaign	false
ovn_effect_tech_upkeep_reduction_giant_vultures	military_spending.png	105	military_spending.png	campaign	false
ovn_effect_tech_unit_xp_increase_giant_vultures	experience.png	120	experience.png	campaign	true
enable_radiant_pegasus_ability	general_ability.png	600	spell_ability.png	battle	true
ovn_effect_siege_engine_number_arb_siege_tower	artillery.png	0	artillery.png	battle	true
ovn_effect_siege_engine_number_arb_battering_ram	artillery.png	0	artillery.png	battle	true
ovn_effect_allegiance_points_mod_araby	allegiance.png	1	allegiance.png	campaign	true
ovn_effect_enable_mount_radiant_pegasus	mount.png	50	mount.png	both	true
ovn_skill_innate_arb_caravan_master_slave_driver	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_bedouin	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_tuareg	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_inventor	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_clandestine	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_pious	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_royally_connected	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_Former_Artillery_Officer	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_Humble_Born	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_bretophile	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_scalywag	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_meteorologist	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_fire_obsessed	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_djinn_worshipper	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_southlander	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_beastmaster	army.png	1	army.png	campaign	true
ovn_skill_innate_arb_caravan_master_elephant_lover	army.png	1	army.png	campaign	true
ovn_effect_force_replenishment_rate_arb_basic_city_units	replenishment.png	101	replenishment.png	campaign	true
ovn_effect_enable_arb_black_scimitar_ability	general_ability.png	101	general_ability.png	battle	true
arb_wazar_guard_melee_weapon_strength	weapon_damage.png	461	weapon_damage.png	battle	true
ovn_effect_arb_city_unit_upkeep	military_spending.png	105	military_spending.png	campaign	false
ovn_effect_force_stat_arb_city_unit_weapon_strength	weapon_damage.png	461	weapon_damage.png	battle	true
ovn_effect_force_stat_nomad_upkeep	military_spending.png	105	military_spending.png	campaign	false
ovn_effect_force_stat_djinn_upkeep	military_spending.png	105	military_spending.png	campaign	false
ovn_effect_force_stat_nomad_ranged_damage	ranged_damage.png	4	ranged_damage.png	battle	true
ovn_effect_force_stat_arb_city_unit_melee_defence	defence.png	111	defence.png	battle	true
ovn_effect_force_stat_arb_city_unit_missile_strength	ranged_damage.png	4	ranged_damage.png	battle	true
ovn_effect_unit_xp_arb_arabyan_knight	experience.png	120	experience.png	campaign	true
ovn_effect_unit_xp_arb_warriors_bowmen_spearmen_palaceguard	experience.png	120	experience.png	campaign	true
ovn_effect_unit_xp_arb_arabyan_dervishes	experience.png	120	experience.png	campaign	true
ovn_effect_unit_xp_arb_arabyan_camels_except_cataphracts	experience.png	120	experience.png	campaign	true
ovn_effect_recruitment_cost_reduction_barrack_units	treasury.png	106	treasury.png	campaign	false
ovn_arb_effect_enable_magic_attacks_building	magical_attacks_force.png	888	magical_attacks_force.png	battle	true
ovn_golden_scimitar_ability	general_ability.png	101	general_ability.png	battle	true
ovn_weeping_blade_ability	general_ability.png	101	general_ability.png	battle	true
ovn_effect_arb_fata_arabyan_upkeep	military_spending.png	105	military_spending.png	campaign	false
wh2_dlc15_hef_dungeon_mistwalker_upgrade_araby	general_ability.png	605	general_ability.png	battle	true
ovn_araby_effect_force_stat_leadership_vs_araby	morale.png	411	morale.png	battle	true
ovn_effect_magic_desert_uses_mod_mirage	magic_character.png	290	magic_character.png	battle	true
