id	group	priority
wh_event_feed_agent_action_all_failure_critical_hinder_province_albion	wh_dlc08_event_feed_agent_action_all_failure_critical_albion	0.0000
wh_event_feed_agent_action_all_failure_hinder_army_albion	wh_dlc08_event_feed_agent_action_all_failure_albion	0.0000
wh_event_feed_agent_action_all_failure_hinder_character_albion	wh_dlc08_event_feed_agent_action_all_failure_albion	0.0000
wh_event_feed_agent_action_all_failure_hinder_province_albion	wh_dlc08_event_feed_agent_action_all_failure_albion	0.0000
wh_event_feed_agent_action_all_hinder_character_albion	wh_dlc08_event_feed_agent_action_all_hinder_character_albion	0.0000
wh_event_feed_agent_action_all_success_critical_hinder_character_albion	wh_dlc08_event_feed_agent_action_all_success_critical_hinder_character_albion	0.0000
wh_event_feed_agent_action_champion_hinder_army_albion	wh_dlc08_event_feed_agent_action_all_hinder_army_albion	0.0000
wh_event_feed_agent_action_champion_hinder_settlement_albion	wh_dlc08_event_feed_agent_action_all_hinder_settlement_albion	0.0000
wh_event_feed_agent_action_champion_hinder_settlement_plague_priest_albion	wh_dlc08_event_feed_agent_action_all_hinder_settlement_albion	0.0000
wh_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_albion	wh_dlc08_event_feed_agent_action_all_hinder_settlement_albion	0.0000
wh_event_feed_agent_action_dignitary_hinder_army_albion	wh_dlc08_event_feed_agent_action_all_hinder_army_albion	0.0000
wh_event_feed_agent_action_dignitary_hinder_settlement_albion	wh_dlc08_event_feed_agent_action_all_hinder_settlement_albion	0.0000
wh_event_feed_agent_action_engineer_hinder_settlement_albion	wh_dlc08_event_feed_agent_action_all_hinder_settlement_albion	0.0000
wh_event_feed_agent_action_hinder_settlement_gain_influence_albion	wh_dlc08_event_feed_agent_action_all_hinder_settlement_albion	0.0000
wh_event_feed_agent_action_spy_hinder_army_albion	wh_dlc08_event_feed_agent_action_all_hinder_army_albion	0.0000
wh_event_feed_agent_action_spy_hinder_settlement_albion	wh_dlc08_event_feed_agent_action_all_hinder_settlement_albion	0.0000
wh_event_feed_agent_action_wizard_hinder_army_albion	wh_dlc08_event_feed_agent_action_all_hinder_army_albion	0.0000
wh3_dlc20_chs_souls_factor_fighting_non_daemon_ovn_albion	wh3_dlc20_chs_souls_factor_fighting_non_daemon	0.0000
wh3_main_seductive_influence_seducible_factions_subcult_albion	wh3_main_pooled_resource_seductive_influence_seducible_factions	0.0000
grn_faction_waaagh_reward_member_albion	grn_faction_waaagh_reward_group_humans	0.0000
wh2_dlc15_prison_action_interrogate_albion	wh2_dlc15_prison_action_interrogate_empire	0.0000
wh2_dlc15_hef_eltharion_dungeon_reward_albion	wh2_dlc15_hef_eltharion_dungeon_reward_empire	0.0000
