effect_bundle_key	effect_key	effect_scope	value	advancement_stage
arb_golden_magus_inland_camp	wh3_main_effect_force_army_campaign_attrition_all_immunity_camp_stance	army_to_army_own_unseen	1.0000	start_turn_completed
arb_golden_magus_inland_camp	wh3_main_effect_force_encamp_campaign_movement_while_recruiting_dummy	force_to_force_own	1.0000	start_turn_completed
arb_golden_magus_inland_camp	wh_main_effect_force_army_campaign_ambush_defence_success_chance	army_to_army_own_unseen	75.0000	start_turn_completed
arb_golden_magus_inland_camp	wh_main_effect_force_army_campaign_enable_replenishment_in_foreign_territory_encamp_stance	force_to_force_own	1.0000	start_turn_completed
arb_golden_magus_inland_camp	wh_main_effect_force_stat_leadership	army_to_army_own_unseen	5.0000	start_turn_completed
arb_golden_magus_inland_camp	wh_main_effect_force_stat_melee_defence	army_to_army_own_unseen	5.0000	start_turn_completed
wh_main_bundle_force_siege_equipment_arb	ovn_effect_siege_engine_number_arb_siege_tower	force_to_force_own	2.0000	start_turn_completed
wh_main_bundle_force_siege_equipment_arb	ovn_effect_siege_engine_number_arb_battering_ram	force_to_force_own	1.0000	start_turn_completed
rhox_araby_punished_bret	wh_main_effect_public_order_faction	faction_to_province_own	2.0000	start_turn_completed
rhox_araby_spared_bret	wh_main_effect_public_order_faction	faction_to_province_own	-2.0000	start_turn_completed
rhox_araby_punished_bret	wh_dlc05_faction_political_diplomacy_mod_bretonnia	faction_to_faction_own_unseen	-10.0000	start_turn_completed
rhox_araby_spared_bret	wh_dlc05_faction_political_diplomacy_mod_bretonnia	faction_to_faction_own_unseen	10.0000	start_turn_completed
rhox_araby_estate_bundle_evenly_matched	rhox_araby_status_quo	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_estate_bundle_nomad_chief	rhox_araby_nomad_in_power	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_estate_bundle_urban_elite	rhox_araby_urban_in_power	faction_to_faction_own_unseen	1.0000	start_turn_completed
wh2_dlc15_hef_dungeon_mistwalker_upgrade_araby	wh2_dlc15_hef_dungeon_mistwalker_upgrade_araby	faction_to_force_own	1.0000	start_turn_completed
wh2_dlc15_hef_eltharion_dungeon_reward_araby	wh2_main_diplomatic_relations_araby	faction_to_faction_own_unseen	-10.0000	start_turn_completed
wh2_dlc15_hef_eltharion_dungeon_reward_araby	ovn_araby_effect_force_stat_leadership_vs_araby	faction_to_force_own	5.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_ambush_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_assemble_fleet_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_channeling_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_default_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_double_time_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_land_raid_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_march_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_muster_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_sea_raid_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_settle_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_fixed_camp_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_patrol_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_araby	wh3_dlc26_effect_stance_availability_set_camp_enable	faction_to_force_own_unseen	1.0000	start_turn_completed
