effect_bundle_key	effect_key	effect_scope	value	advancement_stage
rhox_fatandira_pooled_resource_2	rhox_araby_araby_weapon_strength	faction_to_force_own	10.0000	start_turn_completed
rhox_fatandira_pooled_resource_1	rhox_araby_araby_weapon_strength	faction_to_force_own	15.0000	start_turn_completed
rhox_fatandira_pooled_resource_1	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	20.0000	start_turn_completed
rhox_fatandira_pooled_resource_2	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	15.0000	start_turn_completed
rhox_fatandira_pooled_resource_3	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	10.0000	start_turn_completed
rhox_fatandira_pooled_resource_4	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	5.0000	start_turn_completed
rhox_fatandira_pooled_resource_6	wh_main_effect_building_construction_cost_mod	province_to_region_own	-5.0000	start_turn_completed
rhox_fatandira_pooled_resource_7	wh_main_effect_building_construction_cost_mod	province_to_region_own	-10.0000	start_turn_completed
rhox_fatandira_pooled_resource_8	wh_main_effect_building_construction_cost_mod	province_to_region_own	-15.0000	start_turn_completed
rhox_fatandira_pooled_resource_9	wh_main_effect_building_construction_cost_mod	province_to_region_own	-20.0000	start_turn_completed
rhox_fatandira_pooled_resource_9	rhox_araby_fatandira_constructs_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_fatandira_pooled_resource_8	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_0	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_fatandira_pooled_resource_8	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_1	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_fatandira_pooled_resource_9	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_0	faction_to_faction_own_unseen	2.0000	start_turn_completed
rhox_fatandira_pooled_resource_9	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_1	faction_to_faction_own_unseen	2.0000	start_turn_completed
rhox_fatandira_pooled_resource_9	rhox_araby_meter_wont_change_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_fatandira_pooled_resource_1	rhox_araby_meter_wont_change_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_fatandira_pooled_resource_1	ovn_effect_arb_fata_arabyan_upkeep	faction_to_force_own	-15.0000	start_turn_completed
rhox_fatandira_pooled_resource_2	ovn_effect_arb_fata_arabyan_upkeep	faction_to_force_own	-10.0000	start_turn_completed
rhox_fatandira_pooled_resource_3	ovn_effect_arb_fata_arabyan_upkeep	faction_to_force_own	-5.0000	start_turn_completed
rhox_fatandira_betrayal	wh_main_effect_public_order_faction	faction_to_province_own	-3.0000	start_turn_completed
rhox_fatandira_betrayal	wh_main_effect_province_growth_events	faction_to_province_own	-30.0000	start_turn_completed
rhox_fatandira_friendship	wh_main_effect_public_order_faction	faction_to_province_own	3.0000	start_turn_completed
rhox_fatandira_friendship	wh_main_effect_province_growth_events	faction_to_province_own	30.0000	start_turn_completed
