faction	unit	name	variant	unit_card
	ovn_arb_cha_vizier_desert_3	ovn_arb_cha_vizier_desert	ovn_arb_cha_vizier_desert_01	placeholder
	ovn_arb_cha_vizier_fire_0	ovn_arb_cha_vizier_fire	ovn_arb_cha_vizier_fire_01	placeholder
	ovn_arb_cha_vizier_fire_1	ovn_arb_cha_vizier_fire	ovn_arb_cha_vizier_fire_01	placeholder
	ovn_arb_cha_vizier_fire_2	ovn_arb_cha_vizier_fire	ovn_arb_cha_vizier_fire_01	placeholder
	ovn_arb_cha_vizier_fire_3	ovn_arb_cha_vizier_fire	ovn_arb_cha_vizier_fire_01	placeholder
	ovn_arb_cha_vizier_heavens_0	ovn_arb_cha_vizier_heavens	ovn_arb_cha_vizier_heavens_01	placeholder
	ovn_arb_cha_vizier_heavens_1	ovn_arb_cha_vizier_heavens	ovn_arb_cha_vizier_heavens_01	placeholder
	ovn_arb_cha_vizier_heavens_2	ovn_arb_cha_vizier_heavens	ovn_arb_cha_vizier_heavens_01	placeholder
	ovn_arb_cha_vizier_heavens_3	ovn_arb_cha_vizier_heavens	ovn_arb_cha_vizier_heavens_01	placeholder
	ovn_arb_cha_vizier_life_0	ovn_arb_cha_vizier_life	ovn_arb_cha_vizier_life_01	placeholder
	ovn_arb_cha_vizier_life_1	ovn_arb_cha_vizier_life	ovn_arb_cha_vizier_life_01	placeholder
	ovn_arb_cha_vizier_life_2	ovn_arb_cha_vizier_life	ovn_arb_cha_vizier_life_01	placeholder
	ovn_arb_cha_vizier_life_3	ovn_arb_cha_vizier_life	ovn_arb_cha_vizier_life_01	placeholder
	ovn_arb_cav_waghzen	ovn_arb_cav_waghzen	ovn_arb_waghzen	ovn_arb_waghzen
	ovn_arb_mon_enchanted_rope	ovn_arb_mon_enchanted_rope	ovn_arb_enchanted_rope	ovn_arb_enchanted_rope
	ovn_arb_mon_enchanted_rope_summoned	ovn_arb_mon_enchanted_rope	ovn_arb_enchanted_rope	ovn_arb_enchanted_rope
	ovn_arb_djinn_carriage	ovn_arb_djinn_carriage	dummy_variant	ovn_arb_djinn_carriage
	ovn_arb_inf_arabyan_guard_ror	ovn_arb_inf_arabyan_guard_ror	ovn_arabyan_guard_ror	ovn_arabyan_guard_ror
	ovn_arb_art_quadballista	ovn_arb_art_quadballista	ovn_arb_artillery_crew	ovn_arb_art_quadballista
	ovn_arb_art_quadballista_ror	ovn_arb_art_quadballista_ror	ovn_arb_artillery_crew	ovn_arb_art_quadballista_ror
	ovn_arb_mon_book_djinn	ovn_arb_mon_book_djinn	ovn_mon_book_djinn	ovn_arb_enchanted_books
ovn_arb_aswad_scythans	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_corsairs_of_lashiek_custom_battle_only	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arabyan_college_of_sorcerers_custom_battle_only	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_cult_of_the_djinns_custom_battle_only	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_golden_fleet	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_principality_of_fyrus_custom_battle_only	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_sultanate_of_all_araby	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_sultanate_of_copher_custom_battle_only	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_sultanate_of_el_kalabad	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_sultanate_of_ka-sabar_custom_battle_only	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_sultanate_of_martek_custom_battle_only	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_sultanate_ind	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_cult_of_the_djinns	wh_main_grn_mon_giant	wh_main_grn_mon_giant	arb_giant	ovn_arb_nomad_giant
ovn_arb_aswad_scythans	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arb_corsairs_of_lashiek_custom_battle_only	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arabyan_college_of_sorcerers_custom_battle_only	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arb_cult_of_the_djinns_custom_battle_only	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arb_golden_fleet	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arb_principality_of_fyrus_custom_battle_only	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arb_sultanate_of_all_araby	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arb_sultanate_of_copher_custom_battle_only	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arb_sultanate_of_el_kalabad	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arb_sultanate_of_ka-sabar_custom_battle_only	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arb_sultanate_of_martek_custom_battle_only	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_mon_ogres_0	ovn_arabyan_ogres	ovn_arb_ogres
ovn_arb_golden_fleet	wh3_main_ogr_inf_maneaters_0	wh3_main_ogr_inf_maneaters_0_gma	ovn_arabyan_ogres_maneaters	wh3_main_ogr_inf_maneaters_0
ovn_arb_golden_fleet	wh3_main_ogr_inf_maneaters_3	wh3_main_ogr_inf_maneaters_3_gma	ovn_arabyan_ogres_pistol	wh3_main_ogr_inf_maneaters_3
