bonus_value_id	effect	unit_set
armour_mod	ovn_effect_force_stat_armour_arb_artillery	arb_djinn_carriage
melee_damage_ap_mod_mult	ovn_effect_force_stat_weapon_strength_arb_artillery	arb_djinn_carriage
melee_damage_mod_mult	ovn_effect_force_stat_weapon_strength_arb_artillery	arb_djinn_carriage
missile_damage_ap_mod_mult	ovn_effect_force_stat_missile_damage_arb_artillery	ovn_arb_artillery
missile_damage_mod_mult	ovn_effect_force_stat_missile_damage_arb_artillery	ovn_arb_artillery
ammo_mod	ovn_effect_force_stat_ammunition_arb_artillery	ovn_arb_artillery
unit_damage_resistance_magic_mod	ovn_effect_force_stat_magic_resistance_arb_settled_rank7	ovn_arb_settled_rank7
unit_damage_resistance_magic_mod	ovn_effect_force_stat_magic_resistance_arb_settled_rank7	ovn_arb_settled_rank7_ror
melee_defence_mod	ovn_effect_force_stat_melee_defence_increase_arb_settled_rank7	ovn_arb_settled_rank7
melee_defence_mod	ovn_effect_force_stat_melee_defence_increase_arb_settled_rank7	ovn_arb_settled_rank7_ror
morale	ovn_effect_force_stat_morale_increase_arb_settled_rank7	ovn_arb_settled_rank7
morale	ovn_effect_force_stat_morale_increase_arb_settled_rank7	ovn_arb_settled_rank7_ror
ammo_mod	ovn_effect_force_stat_ammunition_arb_settled_rank7	ovn_arb_settled_rank7
ammo_mod	ovn_effect_force_stat_ammunition_arb_settled_rank7	ovn_arb_settled_rank7_ror
missile_damage_ap_mod_mult	ovn_effect_force_stat_missile_damage_increase_arb_settled_rank7	ovn_arb_settled_rank7
missile_damage_mod_mult	ovn_effect_force_stat_missile_damage_increase_arb_settled_rank7	ovn_arb_settled_rank7
missile_damage_ap_mod_mult	ovn_effect_force_stat_missile_damage_increase_arb_settled_rank7	ovn_arb_settled_rank7_ror
missile_damage_mod_mult	ovn_effect_force_stat_missile_damage_increase_arb_settled_rank7	ovn_arb_settled_rank7_ror
reload	ovn_effect_force_stat_reload_time_reduction_arb_settled_rank7	ovn_arb_settled_rank7
reload	ovn_effect_force_stat_reload_time_reduction_arb_settled_rank7	ovn_arb_settled_rank7_ror
armour_mod	ovn_effect_force_stat_armour_arb_nomads_rank7	ovn_arb_nomads_rank7
armour_mod	ovn_effect_force_stat_armour_arb_nomads_rank7	ovn_arb_nomads_rank7_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_nomads_rank7	ovn_arb_nomads_rank7
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_nomads_rank7	ovn_arb_nomads_rank7_ror
missile_damage_ap_mod_mult	ovn_effect_force_stat_missile_damage_arb_nomads_rank7	ovn_arb_nomads_rank7
missile_damage_mod_mult	ovn_effect_force_stat_missile_damage_arb_nomads_rank7	ovn_arb_nomads_rank7
missile_damage_ap_mod_mult	ovn_effect_force_stat_missile_damage_arb_nomads_rank7	ovn_arb_nomads_rank7_ror
missile_damage_mod_mult	ovn_effect_force_stat_missile_damage_arb_nomads_rank7	ovn_arb_nomads_rank7_ror
unit_damage_resistance_missile_mod	ovn_effect_force_stat_missile_resistance_arb_nomads_rank7	ovn_arb_nomads_rank7
unit_damage_resistance_missile_mod	ovn_effect_force_stat_missile_resistance_arb_nomads_rank7	ovn_arb_nomads_rank7_ror
reload	ovn_effect_force_stat_reload_increase_arb_nomads_rank7	ovn_arb_nomads_rank7
reload	ovn_effect_force_stat_reload_increase_arb_nomads_rank7	ovn_arb_nomads_rank7_ror
range_mod	ovn_effect_force_stat_range_arb_nomads_rank7	ovn_arb_nomads_rank7
range_mod	ovn_effect_force_stat_range_arb_nomads_rank7	ovn_arb_nomads_rank7_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_magic_rank7	ovn_arb_magic_rank7
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_magic_rank7	ovn_arb_magic_rank7_ror
melee_defence_mod	ovn_effect_force_stat_melee_defence_arb_magic_rank7	ovn_arb_magic_rank7
melee_defence_mod	ovn_effect_force_stat_melee_defence_arb_magic_rank7	ovn_arb_magic_rank7_ror
unit_damage_resistance_physical_mod	ovn_effect_force_stat_physical_resistance_increase_arb_magic_rank7	ovn_arb_magic_rank7
unit_damage_resistance_physical_mod	ovn_effect_force_stat_physical_resistance_increase_arb_magic_rank7	ovn_arb_magic_rank7_ror
reload	ovn_effect_force_stat_reload_time_reduction_arb_magic_rank7	ovn_arb_magic_rank7
reload	ovn_effect_force_stat_reload_time_reduction_arb_magic_rank7	ovn_arb_magic_rank7_ror
morale	ovn_effect_force_stat_leadership_arb_beasts_rank7	ovn_arb_beasts_rank7
morale	ovn_effect_force_stat_leadership_arb_beasts_rank7	ovn_arb_beasts_rank7_ror
unit_damage_resistance_missile_mod	ovn_effect_force_stat_missile_resistance_arb_beasts_rank7	ovn_arb_beasts_rank7
unit_damage_resistance_missile_mod	ovn_effect_force_stat_missile_resistance_arb_beasts_rank7	ovn_arb_beasts_rank7_ror
melee_damage_ap_mod_mult	ovn_effect_force_stat_weapon_strength_arb_beasts_rank7	ovn_arb_beasts_rank7
melee_damage_mod_mult	ovn_effect_force_stat_weapon_strength_arb_beasts_rank7	ovn_arb_beasts_rank7
melee_damage_ap_mod_mult	ovn_effect_force_stat_weapon_strength_arb_beasts_rank7	ovn_arb_beasts_rank7_ror
melee_damage_mod_mult	ovn_effect_force_stat_weapon_strength_arb_beasts_rank7	ovn_arb_beasts_rank7_ror
