bonus_value_id	effect	unit_set
upkeep_mod	ovn_araby_tech_corasir_units_upkeep	arb_inf_corsairs
melee_attack_mod	ovn_effect_tech_melee_attack_arb_sharkas_slaves_pit_fighters	arb_inf_sharkas_slaves
melee_attack_mod	ovn_effect_tech_melee_attack_arb_sharkas_slaves_pit_fighters	arb_inf_pit_fighters
cost_mod	ovn_effect_tech_upkeep_reduction_arb_sharkas_slaves_pit_fighters	arb_inf_sharkas_slaves
cost_mod	ovn_effect_tech_upkeep_reduction_arb_sharkas_slaves_pit_fighters	arb_inf_pit_fighters
melee_damage_mod_mult	ovn_effect_tech_weapon_strength_arb_sharkas_slaves_pit_fighters	arb_inf_sharkas_slaves
melee_damage_mod_mult	ovn_effect_tech_weapon_strength_arb_sharkas_slaves_pit_fighters	arb_inf_pit_fighters
melee_damage_ap_mod_mult	ovn_effect_tech_weapon_strength_arb_sharkas_slaves_pit_fighters	arb_inf_sharkas_slaves
melee_damage_ap_mod_mult	ovn_effect_tech_weapon_strength_arb_sharkas_slaves_pit_fighters	arb_inf_pit_fighters
morale	ovn_effect_tech_leadership_arb_sharkas_slaves_pit_fighters	arb_inf_sharkas_slaves
morale	ovn_effect_tech_leadership_arb_sharkas_slaves_pit_fighters	arb_inf_pit_fighters
charge_bonus	ovn_effect_tech_charge_bonus_pct_arb_camels	arb_cav_lancer_camels
charge_bonus	ovn_effect_tech_charge_bonus_pct_arb_camels	arb_cav_lancer_camels_ror
charge_bonus	ovn_effect_tech_charge_bonus_pct_arb_camels	arb_cav_archer_camels
charge_bonus	ovn_effect_tech_charge_bonus_pct_arb_camels	arb_cav_jezzail_camels
melee_damage_ap_mod_mult	ovn_effect_tech_weapon_strength_arb_sea_units	ovn_golden_fleet_sea_units
melee_damage_mod_mult	ovn_effect_tech_weapon_strength_arb_sea_units	ovn_golden_fleet_sea_units
mod_land_movement_battle	ovn_effect_tech_speed_arb_sea_units	ovn_golden_fleet_sea_units
armour_mod	ovn_effect_tech_armour_arb_sea_units	ovn_golden_fleet_sea_units
melee_damage_ap_mod_mult	ovn_effect_tech_weapon_strength_arb_tomb_king_units	ovn_aswad_scythans_tomb_king_units
melee_damage_mod_mult	ovn_effect_tech_weapon_strength_arb_tomb_king_units	ovn_aswad_scythans_tomb_king_units
melee_defence_mod	ovn_effect_tech_melee_defense_arb_tomb_king_units	ovn_aswad_scythans_tomb_king_units
upkeep_mod	ovn_effect_tech_upkeep_arb_tomb_king_units	ovn_aswad_scythans_tomb_king_units
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_mon_enchanted_rope
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_mon_genie
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_cav_flying_carpets
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_cav_flying_carpets_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_mon_fire_efreet
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_mon_fire_efreet_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_mon_sea_nymph
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_mon_sea_nymph_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_mon_desert_spirit
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_mon_desert_spirit_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_mon_tempest_djinn
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_djinns	arb_mon_tempest_djinn_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_mon_enchanted_rope
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_mon_genie
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_cav_flying_carpets
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_cav_flying_carpets_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_mon_fire_efreet
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_mon_fire_efreet_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_mon_sea_nymph
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_mon_sea_nymph_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_mon_desert_spirit
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_mon_desert_spirit_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_mon_tempest_djinn
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_mon_tempest_djinn_ror
melee_attack_mod	ovn_effect_force_stat_melee_attack_arb_myth_tech	arb_cav_waghzen
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_mon_enchanted_rope
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_mon_genie
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_cav_flying_carpets
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_cav_flying_carpets_ror
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_mon_fire_efreet
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_mon_fire_efreet_ror
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_mon_sea_nymph
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_mon_sea_nymph_ror
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_mon_desert_spirit
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_mon_desert_spirit_ror
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_mon_tempest_djinn
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_mon_tempest_djinn_ror
unit_damage_resistance_all_mod	ovn_effect_force_stat_ward_save_arb_myth_tech	arb_cav_waghzen
morale	ovn_effect_tech_leadership_arb_vultures	arb_mon_giant_vulture_feral
cost_mod	ovn_effect_tech_leadership_cost_reduction_arb_nomads	arb_inf_alrahem_nomads
cost_mod	ovn_effect_tech_leadership_cost_reduction_arb_nomads	arb_inf_jezzails
cost_mod	ovn_effect_tech_leadership_cost_reduction_arb_nomads	arb_inf_jezzails_ror
cost_mod	ovn_effect_tech_leadership_cost_reduction_arb_nomads	arb_inf_southland_warriors
cost_mod	ovn_effect_tech_leadership_cost_reduction_arb_nomads	arb_cav_lancer_camels
cost_mod	ovn_effect_tech_leadership_cost_reduction_arb_nomads	arb_cav_lancer_camels_ror
cost_mod	ovn_effect_tech_leadership_cost_reduction_arb_nomads	arb_cav_bedouin_scouts
cost_mod	ovn_effect_tech_leadership_cost_reduction_arb_nomads	arb_cav_archer_camels
cost_mod	ovn_effect_tech_leadership_cost_reduction_arb_nomads	arb_cav_jezzail_camels
cost_mod	ovn_effect_tech_leadership_cost_reduction_arb_nomads	arb_cav_arabyan_knights_ror
upkeep_mod	ovn_effect_tech_upkeep_reduction_giant_vultures_Dervishers	arb_mon_giant_vulture_feral
upkeep_mod	ovn_effect_tech_upkeep_reduction_giant_vultures_Dervishers	arb_inf_dervishers
unit_damage_resistance_missile_mod	ovn_effect_force_stat_missile_resistance_arb_palace_guard_arabyan_knights	arb_inf_arabyan_guard
unit_damage_resistance_missile_mod	ovn_effect_force_stat_missile_resistance_arb_palace_guard_arabyan_knights	arb_inf_arabyan_guard_ror
unit_damage_resistance_missile_mod	ovn_effect_force_stat_missile_resistance_arb_palace_guard_arabyan_knights	arb_cav_arabyan_knights
melee_attack_mod	ovn_effect_tech_melee_attack_arb_palace_guard_arabyan_knights	arb_inf_arabyan_guard
melee_attack_mod	ovn_effect_tech_melee_attack_arb_palace_guard_arabyan_knights	arb_inf_arabyan_guard_ror
melee_attack_mod	ovn_effect_tech_melee_attack_arb_palace_guard_arabyan_knights	arb_cav_arabyan_knights
mod_land_movement_battle	ovn_effect_tech_speed_arb_arabyan_knights_camel_cataphracts	arb_cav_arabyan_knights
mod_land_movement_battle	ovn_effect_tech_speed_arb_arabyan_knights_camel_cataphracts	arb_cav_sipahis
melee_defence_mod	ovn_effect_tech_melee_defence_arb_arabyan_knights_camel_cataphracts	arb_cav_arabyan_knights
melee_defence_mod	ovn_effect_tech_melee_defence_arb_arabyan_knights_camel_cataphracts	arb_cav_sipahis
