effect_bundle_key	effect_key	effect_scope	value	advancement_stage
ovn_faction_trait_grudge	ovn_grudge_mercenary_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_grudge	ovn_grudge_ror_xp_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
ovn_faction_trait_grudge	ovn_grudge_good_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
ovn_gru_camp	wh_main_effect_force_army_campaign_ambush_defence_success_chance_hidden	force_to_force_own	100.0000	start_turn_completed
ovn_gru_camp	wh_main_effect_force_army_campaign_enable_replenishment_in_foreign_territory	force_to_force_in_sphere_of_influence_own	1.0000	start_turn_completed
ovn_gru_camp	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10.0000	start_turn_completed
ovn_gru_camp	wh3_main_effect_force_army_campaign_attrition_all_immunity_camp_stance	force_building_to_force_in_sphere_of_influence_own	1.0000	start_turn_completed
ovn_gru_camp	wh3_main_effect_force_army_campaign_attrition_all_immunity_hidden	army_to_army_own_unseen	1.0000	start_turn_completed
ovn_gru_camp	wh3_main_effect_force_army_campaign_attrition_regionless_immunity	force_to_force_own_factionwide	1.0000	start_turn_completed
ovn_gru_camp	wh3_main_effect_ogr_camp_block_army_enemy_success_chance	force_to_general_own	-100.0000	start_turn_completed
ovn_gru_camp	rhox_grudge_bonus_money_from_settlement	faction_to_faction_own_unseen	5.0000	start_turn_completed
ovn_vc_gru_sothr	rhox_grudge_bonus_money_from_settlement	faction_to_faction_own_unseen	5.0000	start_turn_completed
ovn_vc_gru_sothr	omen_force_leadership_vs_evil	faction_to_force_own	5.0000	start_turn_completed
ovn_vc_gru_do	ovn_grudgebringer_ward	faction_to_force_own	5.0000	start_turn_completed
ovn_vc_gru_do	omen_force_leadership_vs_evil	faction_to_force_own	5.0000	start_turn_completed
