effect	icon	priority	icon_negative	category	is_positive_value_good
enable_howling_shields	general_ability.png	1	general_ability.png	battle	true
enable_immpsy_finian	attribute_immune_to_psychology.png	1	attribute_immune_to_psychology.png	battle	true
enable_murder_of_crows	general_ability.png	111	general_ability.png	battle	true
enable_murder_of_crows_upgraded	general_ability.png	111	general_ability.png	battle	true
enable_omen_of_doom	general_ability.png	111	general_ability.png	battle	true
enable_omen_of_war	general_ability.png	111	general_ability.png	battle	true
enable_opportunist_albion	general_ability.png	1	general_ability.png	battle	true
enable_recruitment_albion_wyrd_druid	wizard.png	111	wizard.png	campaign	true
enable_recruitment_chief	wizard.png	111	wizard.png	campaign	true
enable_stalk_falian	attribute_stalk.png	621	attribute_stalk.png	battle	true
enable_truth_boon_courage	spell_ability.png	111	spell_ability.png	battle	true
enable_truth_boon_courage_upgraded	magic_character.png	67	magic_character.png	battle	true
enable_truth_protection	spell_ability.png	111	spell_ability.png	battle	true
enable_truth_protection_upgraded	magic_character.png	67	magic_character.png	battle	true
enable_truth_valor	spell_ability.png	111	spell_ability.png	battle	true
enable_truth_valor_upgraded	magic_character.png	67	magic_character.png	battle	true
enable_truth_voice_command	spell_ability.png	111	spell_ability.png	battle	true
enable_truth_voice_command_upgraded	magic_character.png	67	magic_character.png	battle	true
enable_truth_wings_fate	spell_ability.png	111	spell_ability.png	battle	true
enable_truth_wings_fate_bound	spell_ability.png	111	spell_ability.png	battle	true
enable_truth_wings_fate_upgraded	magic_character.png	67	magic_character.png	battle	true
enable_vanguard_falian	attribute_guerrilla_deploy.png	15	attribute_guerrilla_deploy.png	battle	true
enable_wh2_main_lore_passive_truthsayer	spell_ability.png	111	spell_ability.png	battle	true
enable_wh_dlc08_unit_passive_from_the_mist_alb	general_ability.png	111	general_ability.png	battle	true
enable_zeal_holy_albion	general_ability.png	109	general_ability.png	battle	true
finian_troops_armour	armour.png	101	defence.png	battle	true
finian_troops_mdef	defence.png	109	armour.png	battle	true
fir_troops_mattk	melee.png	109	melee.png	battle	true
fir_troops_mdef	defence.png	101	defence.png	battle	true
increase_cap_albion_chief	exalted_hero.png	111	exalted_hero.png	campaign	true
increase_cap_albion_wyrd_druid	exalted_hero.png	111	exalted_hero.png	campaign	true
lesser_shield_of_the_old_ones	general_ability.png	111	general_ability.png	battle	true
miscast_truth_boon_courage_upgraded	magic_character.png	4	magic_character.png	battle	false
miscast_truth_protection_upgraded	magic_character.png	4	magic_character.png	battle	false
miscast_truth_valor_upgraded	magic_character.png	4	magic_character.png	battle	false
miscast_truth_voice_command_upgraded	magic_character.png	4	magic_character.png	battle	false
miscast_truth_wings_fate_upgraded	magic_character.png	4	magic_character.png	battle	false
ovn_albion_second_lord_mission_durak	effect_rite.png	100	effect_rite.png	campaign	true
ovn_albion_second_lord_mission_morrigan	effect_rite.png	100	effect_rite.png	campaign	true
ovn_albion_waystone_build_time	construction.png	102	construction.png	campaign	false
ovn_albion_waystone_construction_penalty_dummy	construction.png	102	construction.png	campaign	false
ovn_albion_waystone_geomancy	waystone_geo.png	1	waystone_geo.png	campaign	true
recruitment_rank_truthsayer	experience.png	111	experience.png	campaign	true
sessair_troops_antiIn	bonus_vs_small.png	55	bonus_vs_small.png	battle	true
sessair_troops_charge	charge.png	109	charge.png	battle	true
sessair_troops_mattk	melee.png	109	melee.png	battle	true
sessair_troops_wps	weapon_damage.png	109	weapon_damage.png	battle	true
truth_cooldown_gift	magic_cooldown.png	60	magic_cooldown.png	battle	false
truth_enable_gift	spell_ability.png	111	spell_ability.png	battle	true
truth_enable_gift_upgraded	magic_character.png	67	magic_character.png	battle	true
truth_miscast_gift_life_upgraded	magic_character.png	4	magic_character.png	battle	false
truth_reduce_wom_gift	spell_ability.png	111	spell_ability.png	battle	false
truth_reduce_wom_gift_upgraded	magic_character.png	111	magic_character.png	battle	false
wh_main_effect_ovn_Waystone_1_dummy	effect_rite.png	301	effect_rite.png	campaign	false
wh_main_effect_ovn_Waystone_2_dummy	effect_rite.png	301	effect_rite.png	campaign	false
wh_main_effect_ovn_Waystone_3_dummy	effect_rite.png	301	effect_rite.png	campaign	false
wh_main_effect_ovn_Waystone_global_dummy	effect_rite.png	301	effect_rite.png	campaign	true
wom_truth_boon_courage	spell_ability.png	111	spell_ability.png	battle	false
wom_truth_boon_courage_upgraded	magic_character.png	111	magic_character.png	battle	false
wom_truth_protection	spell_ability.png	111	spell_ability.png	battle	false
wom_truth_protection_upgraded	magic_character.png	111	magic_character.png	battle	false
wom_truth_valor	spell_ability.png	111	spell_ability.png	battle	false
wom_truth_valor_upgraded	magic_character.png	111	magic_character.png	battle	false
wom_truth_voice_command	spell_ability.png	111	spell_ability.png	battle	false
wom_truth_voice_command_upgraded	magic_character.png	111	magic_character.png	battle	false
wom_truth_wings_fate	spell_ability.png	111	spell_ability.png	battle	false
wom_truth_wings_fate_upgraded	magic_character.png	111	magic_character.png	battle	false
alb_warriors_xp	experience.png	101	experience.png	campaign	true
alb_effect_corruption_chaos_characters_bad	corruption_chaos.png	104	corruption_chaos.png	campaign	false
