set	item	mod_disabled
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_campaign_10	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_campaign_11	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_ranged_01	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_ranged_02	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_ranged_03	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_ranged_04	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_ranged_05	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_ranged_06	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_01	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_02	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_03	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_04	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_05	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_06	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_07	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_08	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_09	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_10	false
wh_main_skill_node_set_arb_fatandira	wh_main_skill_node_set_arb_fatandira_self_melee_11	false
wh_main_skill_node_set_arb_fatandira	wh3_main_agent_action_scaling_wh_main_skill_node_set_arb_fatandira	false
