set	item	mod_disabled
ovn_skill_node_set_arb_caravan_master	ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast	false
ovn_skill_node_set_arb_caravan_master	ovn_skill_innate_arb_caravan_master_Ogre_Ally	false
ovn_skill_node_set_arb_caravan_master	ovn_skill_innate_arb_caravan_master_bretophile	false
ovn_skill_node_set_arb_caravan_master	ovn_skill_innate_arb_caravan_master_scalywag	false
ovn_skill_node_set_arb_caravan_master	ovn_skill_innate_arb_caravan_master_meteorologist	false
ovn_skill_node_set_arb_caravan_master	ovn_skill_innate_arb_caravan_master_fire_obsessed	false
ovn_skill_node_set_arb_caravan_master	ovn_skill_innate_arb_caravan_master_djinn_worshipper	false
ovn_skill_node_set_arb_caravan_master	ovn_skill_innate_arb_caravan_master_southlander	false
ovn_skill_node_set_arb_caravan_master	ovn_skill_innate_arb_caravan_master_beastmaster	false
ovn_skill_node_set_arb_caravan_master	ovn_skill_innate_arb_caravan_master_elephant_lover	false
ovn_skill_node_set_arb_caravan_master	wh3_main_agent_action_scaling_ovn_skill_node_arb_caravan_master	false
