key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person
elo_shipwreckers	10	wh2_main_body_60	2100	inf_melee	30	inf_mel	elo_shipwreckers	hu4c_throgg_2handed_hammer	river_troll	36	45	60	600		0	elo_shipwreckers_club		3	none	elo_shipwreckers	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_shipwreckers	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	aquatic_large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters		
elo_cha_troll_lord	10	wh2_main_body_55	2100	inf_melee	40	com	elo_cha_troll_lord	hu4c_throgg_2handed_hammer	wh_dlc08_monster_throgg_blood	55	45	60	6800		0	elo_troll_lord_club		1	none	elo_cha_troll_lord	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_cha_troll_lord	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
elo_kin	10	wh2_main_body_55	2100	inf_melee	28	inf_mel	elo_kin	hu4b_troll_club	wh_main_monster_troll_blood	45	42	60	510		0	wh_main_club_troll		3	none	elo_kin	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_kin	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters		
elo_forest_trolls	10	wh2_main_body_40	2100	inf_melee	32	inf_mel	elo_forest_trolls	hu4b_troll_club	forest_troll	36	34	40	385		0	forest_club		3	none	elo_forest_trolls	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_forest_trolls	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large_bst	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters		
elo_bile_trolls	10	wh2_main_body_60	2100	inf_melee	18	inf_mel	elo_bile_trolls	hu4f_dlc15_river_troll_club	bile_trolls	30	60	60	1050		0	bile_trolls_claws		2	none	elo_bile_trolls	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_bile_trolls	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	0	0	0	30	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters		
elo_snow_troll	10	wh2_main_body_55	2100	inf_melee	45	inf_mel	elo_snow_troll	hu4c_ice_troll_club	snow_troll	42	36	60	1650		0	snow_troll_hammer		1	none	elo_snow_troll	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_snow_troll	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	-15	0	0	0	15	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters		
ovn_trl_inf_stone_throw_troll	10	wh2_main_body_40	2100	inf_ranged	18	inf_mis	ovn_trl_inf_stone_throw_troll	hu4b_troll_throwing_weapon_1h	wh2_dlc15_monster_troll_stone_blood	30	20	40	486		0	bonethrower_bone	ovn_trl_throwing_bone	3	none	ovn_unit_short_text_trl_stone_throw_troll	wh_main_monstrous_trolls	trained			true	40.0	1500.0	ovn_trl_inf_stone_throw_troll	60	80	10	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	25	0	0	0	0	0	0	ranged_direct	true	true	false	false	medium	medium	domination_monsters		
elo_lava_trolls	10	wh2_main_body_70	2100	inf_melee	30	inf_mel	elo_lava_trolls	hu4b_lava_troll_1h	elo_lava_trolls	36	22	55	650		0	lava_molten_club		3	none	elo_lava_trolls	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_lava_trolls	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	80	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters		
elo_warpstone_trolls	10	wh2_main_body_70	2100	inf_melee	40	inf_mel	elo_warpstone_trolls	hu4c_dlc15_stone_troll_2h_club	mountain_troll	59	24	40	625		0	warpstone_club		3	none	elo_warpstone_trolls	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_warpstone_trolls	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	0	50	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters		
elo_sea_troll	10	wh2_main_body_55	2100	inf_melee	30	inf_mel	elo_sea_troll	hu4f_dlc15_river_troll_club	elo_sea_troll	36	32	65	700		0	sea_troll_anchor		3	none	elo_sea_troll	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_sea_troll	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	aquatic_large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters		
elo_troll_champ	10	wh2_main_heavy_metal_140	2100	inf_melee	40	com	elo_troll_champ	hu4b_troll_club	wh_dlc08_monster_throgg_blood	36	36	70	7000		0	elo_troll_1h_weapon		1	none	elo_troll_champ	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_troll_champ	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	true	false	false	high	high	domination_characters		
elo_troll_giant	10	wh2_main_body_60	2100	inf_melee	50	inf_mel	elo_troll_giant	hu4_giant_club	elo_troll_giant	60	35	80	12612		0	wh_main_club_giant_troll		1	none	elo_troll_giant	wh_main_monster	trained			true	40.0	1500.0	elo_troll_giant	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	0	0	0	0	0	0	melee_gatecrusher	false	false	false	false	high	high	domination_monsters		
elo_carrion_boss	10	wh2_main_leather_15	2100	inf_melee	30	com	elo_carrion_boss	hu5_goblin_dual_sword	elo_carrion_boss	35	38	55	3802		0	goblin_hero_bone_dual		1	none	elo_carrion_boss	wh_main_grn_goblin_infantry_standard	trained			true	40.0	1500.0	elo_carrion_boss	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	0.8	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
elo_carrion_boss_squig	10	wh2_main_leather_35	2100	cavalry	60	com	elo_carrion_boss_squig	hu5_goblin_rp2_squig_sword	wh_main_grn_cha_goblin_hero_blood_dismembers	35	38	55	4350	wh_dlc06_grn_mnt_squig	1	carrion_squig_hero_bone		1	none	elo_carrion_boss_squig	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	elo_carrion_boss_squig	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	large	0	0	0	0	0	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters		
elo_sea_hag	0	wh2_main_body_50	2100	inf_melee	24	com	elo_sea_hag	hu4f_dlc15_hag_staff_net	wh2_dlc15_monster_troll_hag_blood	32	28	55	5667		0	sea_hag_net_staff		1	none	elo_sea_hag	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_sea_hag	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	aquatic_large	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
elo_sea_troll_summoned	10	wh2_main_body_55	2100	inf_melee	30	inf_mel	elo_sea_troll_summoned	hu4f_dlc15_river_troll_club	elo_sea_troll	36	32	65	700		0	sea_troll_anchor		3	none	elo_sea_troll	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_sea_troll_summoned	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	aquatic_large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters		
elo_chief_ugma	10	wh2_main_heavy_metal_120	2100	inf_melee	40	com	elo_chief_ugma	hu4f_dlc15_river_troll_club	chief_ugma	45	65	70	9000		0	ugma_club		1	none	elo_chief_ugma	wh_main_monstrous_trolls	trained			true	40.0	1500.0	elo_chief_ugma	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	aquatic_large	0	0	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	true	false	false	high	high	domination_characters		
