id	group	priority
ovn_fimir_tendrils_of_doom_climate_frozen	wh3_dlc20_climate_suitable_frozen	0.0000
ovn_fimir_tendrils_of_doom_climate_island	wh3_dlc20_climate_suitable_island	0.0000
ovn_fimir_tendrils_of_doom_climate_jungle	wh3_dlc20_climate_suitable_jungle	0.0000
ovn_fimir_tendrils_of_doom_climate_magicforest	wh3_dlc20_climate_unsuitable_magicforest	0.0000
ovn_fimir_tendrils_of_doom_climate_mountain	wh3_dlc20_climate_suitable_mountain	0.0000
ovn_fimir_tendrils_of_doom_climate_ocean	wh3_dlc20_climate_uninhabitable_ocean	0.0000
ovn_fimir_tendrils_of_doom_climate_savannah	wh3_dlc20_climate_suitable_savannah	0.0000
ovn_fimir_tendrils_of_doom_climate_temperate	wh3_dlc20_climate_suitable_temperate	0.0000
ovn_fimir_tendrils_of_doom_climate_wasteland	wh3_dlc20_climate_suitable_wasteland	0.0000
diplomacy_Subcult_fimir_rancor_hold	diplomacy_Subcult_fimir_rancor_hold	0.0000
diplomacy_Subcult_fimir_tendrils_of_doom	diplomacy_Subcult_fimir_tendrils_of_doom	0.0000
ovn_fimir_occupation_decision_treasure_hunt	ovn_fimir_occupation_decision_treasure_hunt	0.0000
ovn_fimir_occupation_decision_colonise	ovn_fimir_occupation_decision_colonise	0.0000
ovn_fimir_occupation_decision_do_nothing	ovn_fimir_occupation_decision_do_nothing	0.0000
ovn_fimir_occupation_decision_loot	ovn_fimir_occupation_decision_loot	0.0000
ovn_fimir_occupation_decision_raze_without_occupy	ovn_fimir_occupation_decision_raze_without_occupy	0.0000
ovn_fimir_occupation_decision_resettle	ovn_fimir_occupation_decision_resettle	0.0000
ovn_fimir_occupation_decision_sack	ovn_fimir_occupation_decision_sack	0.0000
ovn_fimir_occupation_decision_occupy	ovn_fimir_occupation_decision_occupy	0.0000
ovn_fimir	ovn_fimir	0.0000
ovn_fimir_skattach	ovn_fimir_skattach	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_0	ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_0	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_1	ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_1	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_2	ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_2	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_3	ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_3	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_max	ovn_fim_skattach_pooled_resource_souls_spent_kho_effects_max	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_0	ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_0	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_1	ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_1	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_2	ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_2	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_3	ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_3	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_max	ovn_fim_skattach_pooled_resource_souls_spent_nur_effects_max	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_0	ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_0	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_1	ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_1	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_2	ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_2	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_3	ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_3	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_max	ovn_fim_skattach_pooled_resource_souls_spent_sla_effects_max	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_0	ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_0	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_1	ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_1	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_2	ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_2	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_3	ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_3	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_max	ovn_fim_skattach_pooled_resource_souls_spent_tze_effects_max	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_und_effects_0	ovn_fim_skattach_pooled_resource_souls_spent_und_effects_0	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_und_effects_1	ovn_fim_skattach_pooled_resource_souls_spent_und_effects_1	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_und_effects_2	ovn_fim_skattach_pooled_resource_souls_spent_und_effects_2	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_und_effects_3	ovn_fim_skattach_pooled_resource_souls_spent_und_effects_3	0.0000
ovn_fim_skattach_pooled_resource_souls_spent_und_effects_max	ovn_fim_skattach_pooled_resource_souls_spent_und_effects_max	0.0000
