building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
ovn_fimir_dirach_1	ovn_fimir			wh_main_PLACEHOLDER	beastmen_arcane	false	ovn_fimir_dirach_1	true
ovn_fimir_dirach_2	ovn_fimir			wh_main_PLACEHOLDER	beastmen_arcane	false	ovn_fimir_dirach_2	true
ovn_fimir_dirach_3	ovn_fimir			wh_main_PLACEHOLDER	beastmen_arcane	false	ovn_fimir_dirach_3	true
ovn_fimir_daemons_1	ovn_fimir			wh_main_PLACEHOLDER	chaos_forge	false	ovn_fimir_daemons_1	true
ovn_fimir_daemons_2	ovn_fimir			wh_main_PLACEHOLDER	chaos_forge	false	ovn_fimir_daemons_2	true
ovn_fimir_growth_1	ovn_fimir				nor_slaves	false	ovn_fimir_growth_1	true
ovn_fimir_growth_2	ovn_fimir				nor_slaves	false	ovn_fimir_growth_2	true
ovn_fimir_growth_3	ovn_fimir				nor_slaves	false	ovn_fimir_growth_3	true
ovn_fimir_slave	ovn_fimir				beastmen_ruination	false	ovn_fimir_slave	true
ovn_fimir_income_1	ovn_fimir				wood_elves_crafts	false	ovn_fimir_income_1	true
ovn_fimir_income_2	ovn_fimir				wood_elves_crafts	false	ovn_fimir_income_2	true
ovn_fimir_income_3	ovn_fimir				wood_elves_crafts	false	ovn_fimir_income_3	true
ovn_fimir_order_1	ovn_fimir				nor_chaos_worship	false	ovn_fimir_order_1	true
ovn_fimir_order_2	ovn_fimir				nor_chaos_worship	false	ovn_fimir_order_2	true
ovn_fimir_order_3	ovn_fimir				nor_chaos_worship	false	ovn_fimir_order_3	true
ovn_fimir_port_1	ovn_fimir			wh_main_PLACEHOLDER	greenskins_port	false	ovn_fimir_port_1	true
ovn_fimir_port_2	ovn_fimir			wh_main_PLACEHOLDER	greenskins_port	false	ovn_fimir_port_2	true
ovn_fimir_port_3	ovn_fimir			wh_main_PLACEHOLDER	greenskins_port	false	ovn_fimir_port_3	true
ovn_fimir_port_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
ovn_fimir_walls_major_1	ovn_fimir				cst_walls	false	ovn_fimir_walls_major_1	true
ovn_fimir_walls_major_2	ovn_fimir				cst_walls	false	ovn_fimir_walls_major_2	true
ovn_fimir_walls_major_3	ovn_fimir				cst_walls	false	ovn_fimir_walls_major_3	true
ovn_fimir_walls_minor_1	ovn_fimir			wh_main_PLACEHOLDER	greenskins_garrison	false	ovn_fimir_walls_minor_1	true
ovn_fimir_walls_minor_2	ovn_fimir			wh_main_PLACEHOLDER	greenskins_garrison	false	ovn_fimir_walls_minor_2	true
ovn_fimir_allied_outpost_1	ovn_fimir			wh_main_PLACEHOLDER	war_coordination_outpost	false	ovn_fimir_allied_outpost_1	true
ovn_fimir_allied_outpost_2	ovn_fimir			wh_main_PLACEHOLDER	war_coordination_outpost	false	ovn_fimir_allied_outpost_2	true
ovn_fimir_allied_outpost_3	ovn_fimir			wh_main_PLACEHOLDER	war_coordination_outpost	false	ovn_fimir_allied_outpost_3	true
ovn_fimir_foreign_slot_discovery_1	ovn_fimir			wh_main_PLACEHOLDER	dlc12_patrols	false	ovn_fimir_foreign_slot_discovery	true
ovn_fimir_foreign_slot_discovery_2	ovn_fimir			wh_main_PLACEHOLDER	dlc12_patrols	false	ovn_fimir_foreign_slot_discovery_2	true
ovn_fimir_foreign_slot_discovery_3	ovn_fimir			wh_main_PLACEHOLDER	dlc12_patrols	false	ovn_fimir_foreign_slot_discovery_3	true
ovn_fimir_temple_kroll_1	ovn_fimir		ovn_fim_tendrils_of_doom	wh_main_PLACEHOLDER	fim_temple_kroll	false	ovn_fimir_temple_kroll_1	true
ovn_fimir_marienburg_waterland_landmark	ovn_fimir			wh_main_PLACEHOLDER	dlc14_dragon_isle_special_port	false	ovn_fimir_marienburg_waterland_landmark	true
ovn_fimir_middenheim_schadensumpf_landmark	ovn_fimir			wh_main_PLACEHOLDER	wh2_dlc14_special_lzd_konquata	false	ovn_fimir_middenheim_schadensumpf_landmark	true
ovn_fimir_agrul_migdhal_landmark	ovn_fimir			wh_main_PLACEHOLDER	special_chamber_of_visions	false	ovn_fimir_agrul_migdhal_landmark	true
ovn_fimir_wreckers_point_skattach_tower_landmark	ovn_fimir		ovn_fim_rancor_hold	wh_main_PLACEHOLDER	special_ghrond_convent_of_sorcery	false	ovn_fimir_wreckers_point_skattach_tower_landmark	true
ovn_fimir_monument_blessed_swamp_landmark	ovn_fimir		ovn_fim_tendrils_of_doom	wh_main_PLACEHOLDER	ovn_fimir_monument_blessed_swamp_landmark	false	ovn_fimir_monument_blessed_swamp_landmark	true
ovn_fimir_corruption_1	ovn_fimir			wh_main_PLACEHOLDER	kislev_corruption_land	false	ovn_fimir_corruption_1	true
ovn_fimir_corruption_2	ovn_fimir			wh_main_PLACEHOLDER	kislev_corruption_land	false	ovn_fimir_corruption_2	true
ovn_fimir_corruption_3	ovn_fimir			wh_main_PLACEHOLDER	kislev_corruption_land	false	ovn_fimir_corruption_3	true
