effect	icon	priority	icon_negative	category	is_positive_value_good
elo_fimir_useful_shearls_charge	charge.png	100	charge.png	battle	true
elo_fimir_useful_shearls_ammo	ammo.png	101	ammo.png	battle	true
elo_fimir_useful_shearls_mdmg	ranged_damage.png	109	ranged_damage.png	battle	true
elo_fimir_apprentices_mdmg	ranged_damage.png	109	ranged_damage.png	battle	true
elo_fimir_apprentices_reload	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
elo_fimir_shearl_replenish	replenishment.png	101	replenishment.png	campaign	true
elo_low_level_swamp_dwellers_rep	replenishment.png	101	replenishment.png	campaign	true
elo_low_level_swamp_dwellers_speed	battle_movement.png	101	battle_movement.png	battle	true
elo_low_level_swamp_dwellers_vsinf	bonus_vs_small.png	55	bonus_vs_small.png	battle	true
elo_fimir_trolls_charge	charge.png	100	charge.png	battle	true
elo_fimir_trolls_ma	melee.png	100	melee.png	battle	true
elo_fimir_trolls_armour	armour.png	100	armour.png	battle	true
elo_swamp_riders_speed	battle_movement.png	101	battle_movement.png	battle	true
elo_swamp_riders_vsinf	bonus_vs_small.png	55	bonus_vs_small.png	battle	true
elo_swamp_riders_charge	charge.png	100	charge.png	battle	true
elo_fen_big_dwellers_xp	experience.png	100	experience.png	battle	true
elo_fen_big_dwellers_up	income.png	100	income.png	campaign	false
elo_fen_big_dwellers_ward	resistance_ward_save.png	55	resistance_ward_save.png	battle	true
elo_fen_monster_rulers_matt	melee.png	100	melee.png	battle	true
elo_fen_monster_rulers_morale	morale.png	61	morale.png	battle	true
elo_fen_monster_rulers_resmis	resistance_missile.png	55	resistance_missile.png	battle	true
elo_fen_monster_rulers_cost	income.png	100	income.png	campaign	false
elo_fimir_apprentices_range	accuracy.png	203	accuracy.png	battle	true
elo_fen_lord_heroes	magic.png	15	magic.png	battle	true
elo_fen_lord_heroes_ward	resistance_ward_save.png	55	resistance_ward_save.png	battle	true
elo_demons_papa_nurgle	resistance_ward_save.png	55	resistance_ward_save.png	battle	true
elo_demons_khoooorne	general_ability.png	600	general_ability.png	battle	true
elo_champions_chaos_r7_wps	weapon_damage.png	100	weapon_damage.png	battle	true
elo_champions_chaos_r7_md	defence.png	100	defence.png	battle	true
elo_champions_chaos_r7_magicres	resistance_magic.png	100	resistance_magic.png	battle	true
ovn_campaign_enable_name_dirach		0		both	true
enable_fimirach_noble_mount	mount.png	50	mount.png	both	true
albion_monsters_fen_mdef	defence.png	101	defence.png	battle	true
albion_monsters_fen_mattk	melee.png	109	melee.png	battle	true
enable_wh_dlc08_unit_passive_from_the_mist	general_ability.png	111	general_ability.png	battle	true
ovn_effect_enable_attribute_stalk_bog_octopus	attribute_stalk.png	600	attribute_stalk.png	battle	true
ovn_fim_effect_agent_xp_increase_elo_boglar_shaman	wizard.png	104	wizard.png	campaign	true
ovn_fim_effect_agent_enable_recruitment_elo_boglar_shaman	wizard.png	3	wizard.png	campaign	true
ovn_fim_effect_agent_cap_increase_elo_boglar_shaman	wizard.png	3	wizard.png	campaign	true
ovn_fim_effect_agent_xp_increase_finmor	saurus_scar_veteran.png	101	agent.png	campaign	true
ovn_fim_effect_agent_enable_recruitment_finmor	saurus_scar_veteran.png	204	agent.png	campaign	true
ovn_fim_effect_agent_cap_increase_champion_finmor	saurus_scar_veteran.png	302	agent.png	campaign	true
ovn_fim_effect_agent_recruitment_xp_dignitary_fimir_balefiend	fimir_balefiend.png	101	fimir_balefiend.png	campaign	true
ovn_fim_effect_agent_enable_recruitment_dignitary_fimir_balefiend	fimir_balefiend.png	203	fimir_balefiend.png	campaign	true
ovn_fim_effect_agent_cap_increase_dignitary_fimir_balefiend	fimir_balefiend.png	302	fimir_balefiend.png	campaign	true
ovn_fim_skroll_innate_mis_resistance_monsters	resistance_missile.png	581	resistance_missile.png	battle	true
ovn_fim_skroll_innate_bog_upkeep_reduction	treasury.png	106	treasury.png	campaign	false
fim_kroll_enable_mother_young	general_ability.png	600	general_ability.png	battle	true
fim_kroll_enable_constrict_effect	phase_posion.png	1		battle	true
ovn_fim_skroll_bog_cotopus_speed	battle_movement.png	106	battle_movement.png	battle	true
ovn_fim_skroll_bog_cotopus_charge	battle_movement.png	106	battle_movement.png	battle	true
ovn_fim_skroll_monster_ma	melee.png	106	melee.png	battle	true
fim_kroll_enable_broodmother	general_ability.png	600	general_ability.png	battle	true
fim_kroll_enable_fulcrum	general_ability.png	600	general_ability.png	battle	true
fim_kroll_temple_apotheosis	mass_character.png	600	general_ability.png	battle	true
fim_kroll_temple_apotheosis_scale		0		campaign	true
ovn_fim_kroll_apotheosis_dummy	weapon_damage_character.png	1	weapon_damage.png	battle	true
ovn_fim_skattach_daemon_summoning_dummy	corruption_chaos.png	1	corruption_chaos.png	campaign	true
ovn_chs_dark_god_blessing	general_ability.png	4	general_ability.png	battle	true
ovn_fimir_slaves_capacity	slaves.png	105	slaves.png	campaign	true
fim_skattach_enable_throne_mount	mount.png	50	mount.png	both	true
fim_effect_recruitment_cost_fimm_warriors	treasury.png	106	treasury.png	campaign	false
fim_effect_upkeep_fimm_warriors	military_spending.png	105	military_spending.png	campaign	false
fim_effect_force_recruit_rank_fimm_warriors	experience.png	120	experience.png	campaign	true
fim_skattach_fianna_guardian	general_ability.png	6	general_ability.png	campaign	true
fim_skattach_enable_madness	general_ability.png	600	general_ability.png	battle	true
ovn_fimir_diplomacy_bonus_all_fimir	diplomacy.png	145	diplomacy.png	campaign	true
ovn_fimir_kroll_dmg_reflect_enable	wh2_dlc11_item_passive_helm_of_the_kraken.png	310	wh2_dlc11_item_passive_helm_of_the_kraken.png	battle	true
ovn_fimir_kroll_army_bonuses_dummy	army.png	310	army.png	battle	true
ovn_fimir_kroll_god_dummy_1	ovn_kroll_bundle1.png	310	ovn_kroll_bundle1.png	campaign	true
ovn_fimir_kroll_god_dummy_2	ovn_kroll_bundle2.png	310	ovn_kroll_bundle2.png	campaign	true
ovn_fimir_kroll_god_dummy_3	ovn_kroll_bundle3.png	310	ovn_kroll_bundle3.png	campaign	true
ovn_fimir_kroll_god_dummy_4	ovn_kroll_bundle4.png	310	ovn_kroll_bundle4.png	campaign	true
ovn_fim_enable_army_ability_cursed_mist_HIDDEN	general_ability.png	600	general_ability.png	both	true
ovn_fim_enable_army_ability_cursed_mist	general_ability.png	600	general_ability.png	both	true
ovn_fim_enable_army_ability_fog_fimul_HIDDEN	general_ability.png	600	general_ability.png	both	true
ovn_fim_enable_army_ability_fog_fimul	general_ability.png	600	general_ability.png	both	true
ovn_fim_enable_army_ability_spawn_beastsy_HIDDEN	general_ability.png	600	general_ability.png	both	true
ovn_fim_enable_army_ability_spawn_beasts	general_ability.png	600	general_ability.png	both	true
ovn_fimir_slaves_gain	slaves.png	105	slaves.png	campaign	true
ovn_fimir_slaves_gain_battle	slaves.png	105	slaves.png	campaign	true
ovn_fim_swamp_daemons_regeneration	general_ability.png	4	general_ability.png	battle	true
ovn_fim_swamp_daemons_ws	weapon_damage.png	461	weapon_damage.png	battle	true
